group	truth_insertion_name	ref_chr	truth_ref_pos	vir_chr	pred_insertion_name	pred_chr_pos	total_reads
subset.insertion_seqs.fa	chr22~15975736~15976735~+~HPV45~5961~6960~+	chr22	15976735	HPV45	chr22~15976238~15976761	0	173
subset.insertion_seqs.fa	chr22~20840140~20841139~+~HPV35~6377~7376~-	chr22	20841139	HPV35	chr22~20840591~20841139	20841138	118
subset.insertion_seqs.fa	chr22~22970380~22971379~+~HPV16~911~1910~+	chr22	22971379	HPV16	chr22~22970869~22971186	0	37
subset.insertion_seqs.fa	chr22~20840140~20841139~+~HPV35~6377~7376~-	chr22	20841139	HPV35	chr22~25036316~25036678	0	113
subset.insertion_seqs.fa	chr22~27505457~27506456~-~HPV35~5160~6159~-	chr22	27505457	HPV35	chr22~27505456~27506004	27505456	175
subset.insertion_seqs.fa	chr22~28136821~28137820~-~HPV39~1943~2942~-	chr22	28136821	HPV39	chr22~28136820~28137386	28136820	220
subset.insertion_seqs.fa	chr22~31796539~31797538~-~HPV33~2154~3153~+	chr22	31796539	HPV33	chr22~31796536~31797097	31796537	105
subset.insertion_seqs.fa	chr22~28136821~28137820~-~HPV39~1943~2942~-	chr22	28136821	HPV39	chr22~32097588~32098185	0	220
subset.insertion_seqs.fa	chr22~36753133~36754132~-~HPV18~3113~4112~+	chr22	36753133	HPV18	chr22~36753132~36753651	36753133	214
subset.insertion_seqs.fa	chr22~41122088~41123087~+~HPV45~5750~6749~-	chr22	41123087	HPV45	chr22~41122502~41123087	41123086	213
subset.insertion_seqs.fa	chr22~41689484~41690483~-~HPV33~1431~2430~+	chr22	41689484	HPV33	chr22~41689483~41690033	41689483	56
subset.insertion_seqs.fa	chr22~44760856~44761855~-~HPV39~1822~2821~-	chr22	44760856	HPV39	chr22~44760855~44761421	44760855	218
subset.insertion_seqs.fa	chr22~45123041~45124040~+~HPV33~6461~7460~-	chr22	45124040	HPV33	chr22~45123584~45124076	45124039	182
subset.insertion_seqs.fa	chr22~47977273~47978272~-~HPV16~2566~3565~+	chr22	47977273	HPV16	chr22~47977270~47977810	47977272	187
subset.insertion_seqs.fa	chr3~1872755~1873754~-~HPV31~4728~5727~+	chr3	1872755	HPV31	chr3~1872753~1873310	1872753	215
subset.insertion_seqs.fa	chr3~7350915~7351914~+~HPV45~1784~2783~-	chr3	7351914	HPV45	chr3~7351329~7351914	7351913	213
subset.insertion_seqs.fa	chr3~31619115~31620114~-~HPV45~2529~3528~-	chr3	31619115	HPV45	chr3~31619111~31619634	31619113	222
subset.insertion_seqs.fa	chr3~39149865~39150864~+~HPV45~2528~3527~+	chr3	39150864	HPV45	chr3~39150367~39150864	39150863	207
subset.insertion_seqs.fa	chr3~55192906~55193905~+~HPV18~1152~2151~+	chr3	55193905	HPV18	chr3~55193386~55193930	0	165
subset.insertion_seqs.fa	chr3~73559294~73560293~+~HPV16~3942~4941~-	chr3	73560293	HPV16	chr3~73559783~73560328	73560292	189
subset.insertion_seqs.fa	chr3~78144258~78145257~-~HPV35~2016~3015~+	chr3	78144258	HPV35	chr3~78144255~78144750	0	104
subset.insertion_seqs.fa	chr3~80246727~80247726~-~HPV39~6563~7562~-	chr3	80246727	HPV39	chr3~80246726~80247271	80246726	170
subset.insertion_seqs.fa	chr3~88783088~88784087~-~HPV35~2151~3150~+	chr3	88783088	HPV35	chr3~88783086~88783598	88783087	182
subset.insertion_seqs.fa	chr3~98967453~98968452~+~HPV33~3937~4936~-	chr3	98968452	HPV33	chr3~98967920~98968453	98968452	205
subset.insertion_seqs.fa	chr3~55192906~55193905~+~HPV18~1152~2151~+	chr3	55193905	HPV18	chr3~130129241~130129717	0	90
subset.insertion_seqs.fa	chr3~151141574~151142573~-~HPV33~4358~5357~+	chr3	151141574	HPV33	chr3~151141572~151142132	151141573	190
subset.insertion_seqs.fa	chr3~7350915~7351914~+~HPV45~1784~2783~-	chr3	7351914	HPV45	chr3~155403475~155404060	0	194
subset.insertion_seqs.fa	chr3~167056412~167057411~-~HPV35~4870~5869~+	chr3	167056412	HPV35	chr3~167056408~167056959	167056410	177
subset.insertion_seqs.fa	chr3~173063649~173064648~-~HPV39~6441~7440~-	chr3	173063649	HPV39	chr3~173063646~173064070	173063648	190
subset.insertion_seqs.fa	chr3~174884863~174885862~+~HPV16~2131~3130~+	chr3	174885862	HPV16	chr3~174885291~174885862	174885861	155
subset.insertion_seqs.fa	chr3~80246727~80247726~-~HPV39~6563~7562~-	chr3	80246727	HPV39	chr3~176057754~176058302	0	210
subset.insertion_seqs.fa	chr4~4249603~4250602~+~HPV16~723~1722~-	chr4	4250602	HPV16	chr4~4250092~4250623	0	136
subset.insertion_seqs.fa	chr4~5775495~5776494~-~HPV35~599~1598~+	chr4	5775495	HPV35	chr4~5775494~5776042	5775494	176
subset.insertion_seqs.fa	chr4~16110010~16111009~-~HPV18~5869~6868~-	chr4	16110010	HPV18	chr4~16110008~16110576	16110009	182
subset.insertion_seqs.fa	chr4~19599566~19600565~+~HPV33~2595~3594~-	chr4	19600565	HPV33	chr4~19600033~19600565	19600564	206
subset.insertion_seqs.fa	chr4~19900824~19901823~+~HPV16~6270~7269~-	chr4	19901823	HPV16	chr4~19901252~19901823	19901822	149
subset.insertion_seqs.fa	chr4~21194484~21195483~+~HPV39~3033~4032~+	chr4	21195483	HPV39	chr4~21194917~21195483	21195482	223
subset.insertion_seqs.fa	chr4~28637957~28638956~-~HPV35~3400~4399~+	chr4	28637957	HPV35	chr4~28637955~28638438	28637956	180
subset.insertion_seqs.fa	chr4~56218100~56219099~+~HPV33~4717~5716~+	chr4	56219099	HPV33	chr4~56218540~56219099	56219098	187
subset.insertion_seqs.fa	chr4~65591089~65592088~-~HPV31~1016~2015~-	chr4	65591089	HPV31	chr4~65591088~65591626	65591088	213
subset.insertion_seqs.fa	chr4~73870797~73871796~-~HPV35~618~1617~+	chr4	73870797	HPV35	chr4~73870794~73871289	73870796	171
subset.insertion_seqs.fa	chr4~76161278~76162277~-~HPV18~4616~5615~+	chr4	76161278	HPV18	chr4~76161276~76161796	76161278	214
subset.insertion_seqs.fa	chr4~78243900~78244899~-~HPV33~1428~2427~-	chr4	78243900	HPV33	chr4~78243899~78244458	78243899	189
subset.insertion_seqs.fa	chr4~83295824~83296823~-~HPV33~1258~2257~+	chr4	83295824	HPV33	chr4~83295823~83296355	83295824	203
subset.insertion_seqs.fa	chr4~83544510~83545509~+~HPV35~3909~4908~-	chr4	83545509	HPV35	chr4~83544961~83545509	83545508	152
subset.insertion_seqs.fa	chr4~90119401~90120400~-~HPV39~2148~3147~-	chr4	90119401	HPV39	chr4~90119399~90119966	90119399	221
subset.insertion_seqs.fa	chr4~92530410~92531409~-~HPV18~740~1739~-	chr4	92530410	HPV18	chr4~92530408~92530976	92530409	179
subset.insertion_seqs.fa	chr4~122590494~122591493~-~HPV33~741~1740~-	chr4	122590494	HPV33	chr4~122590493~122591052	122590493	189
subset.insertion_seqs.fa	chr4~125920263~125921262~-~HPV35~1998~2997~+	chr4	125920263	HPV35	chr4~125920260~125920755	125920261	190
subset.insertion_seqs.fa	chr4~176307200~176308199~+~HPV45~2925~3924~+	chr4	176308199	HPV45	chr4~176307679~176308199	176308198	220
subset.insertion_seqs.fa	chr4~176354207~176355206~+~HPV45~1485~2484~+	chr4	176355206	HPV45	chr4~176354686~176355207	176355206	209
subset.insertion_seqs.fa	chr5~8025344~8026343~+~HPV16~3087~4086~-	chr5	8026343	HPV16	chr5~8025805~8026343	0	188
subset.insertion_seqs.fa	chr5~21697514~21698513~-~HPV18~4662~5661~-	chr5	21697514	HPV18	chr5~21697513~21698032	21697514	214
subset.insertion_seqs.fa	chr5~54847859~54848858~+~HPV35~3461~4460~-	chr5	54848858	HPV35	chr5~54848310~54848858	54848857	178
subset.insertion_seqs.fa	chr5~60513004~60514003~+~HPV33~6097~7096~+	chr5	60514003	HPV33	chr5~60513471~60514004	60514003	206
subset.insertion_seqs.fa	chr5~61267122~61268121~+~HPV45~2643~3642~+	chr5	61268121	HPV45	chr5~61267601~61268121	61268120	220
subset.insertion_seqs.fa	chr5~83185421~83186420~-~HPV35~856~1855~+	chr5	83185421	HPV35	chr5~83185414~83185913	83185420	188
subset.insertion_seqs.fa	chr5~21697514~21698513~-~HPV18~4662~5661~-	chr5	21697514	HPV18	chr5~91403727~91404294	0	224
subset.insertion_seqs.fa	chr5~95895790~95896789~+~HPV16~284~1283~-	chr5	95896789	HPV16	chr5~95896251~95896789	95896788	187
subset.insertion_seqs.fa	chr5~103342309~103343308~+~HPV33~3201~4200~+	chr5	103343308	HPV33	chr5~103342749~103343308	103343307	190
subset.insertion_seqs.fa	chr5~109692473~109693472~+~HPV45~5021~6020~-	chr5	109693472	HPV45	chr5~109692887~109693472	109693471	213
subset.insertion_seqs.fa	chr5~110315740~110316739~+~HPV39~3172~4171~+	chr5	110316739	HPV39	chr5~110316173~110316776	110316738	171
subset.insertion_seqs.fa	chr5~112883773~112884772~-~HPV33~3060~4059~-	chr5	112883773	HPV33	chr5~112883772~112884322	112883772	214
subset.insertion_seqs.fa	chr5~122143276~122144275~-~HPV31~2318~3317~+	chr5	122143276	HPV31	chr5~122143275~122143785	122143275	185
subset.insertion_seqs.fa	chr5~139602201~139603200~+~HPV39~986~1985~+	chr5	139603200	HPV39	chr5~139602655~139603200	139603199	207
subset.insertion_seqs.fa	chr5~60513004~60514003~+~HPV33~6097~7096~+	chr5	60514003	HPV33	chr5~147183612~147183941	0	21
subset.insertion_seqs.fa	chr5~147888726~147889725~-~HPV16~3526~4525~-	chr5	147888726	HPV16	chr5~147888724~147889263	147888725	186
subset.insertion_seqs.fa	chr5~158913086~158914085~+~HPV31~4138~5137~-	chr5	158914085	HPV31	chr5~158913547~158914086	158914085	213
subset.insertion_seqs.fa	chr6~6927884~6928883~+~HPV45~5697~6696~+	chr6	6928883	HPV45	chr6~6928386~6928729	0	119
subset.insertion_seqs.fa	chr6~7705214~7706213~+~HPV33~6605~7604~-	chr6	7706213	HPV33	chr6~7705654~7706249	7706212	189
subset.insertion_seqs.fa	chr6~22528370~22529369~-~HPV35~182~1181~-	chr6	22528370	HPV35	chr6~22528367~22528862	22528368	190
subset.insertion_seqs.fa	chr6~39702013~39703012~-~HPV45~5112~6111~+	chr6	39702013	HPV45	chr6~39702011~39702597	39702011	215
subset.insertion_seqs.fa	chr6~41194090~41195089~+~HPV45~2438~3437~-	chr6	41195089	HPV45	chr6~41194592~41195089	41195088	207
subset.insertion_seqs.fa	chr6~47912312~47913311~-~HPV33~2565~3564~-	chr6	47912312	HPV33	chr6~47912311~47912843	47912311	206
subset.insertion_seqs.fa	chr6~50410600~50411599~-~HPV18~4641~5640~-	chr6	50410600	HPV18	chr6~50410599~50411137	50410600	197
subset.insertion_seqs.fa	chr6~58096039~58097038~+~HPV31~5790~6789~-	chr6	58097038	HPV31	chr6~58096482~58097073	58097037	148
subset.insertion_seqs.fa	chr6~67643126~67644125~+~HPV31~4105~5104~+	chr6	67644125	HPV31	chr6~67643615~67644160	67644124	188
subset.insertion_seqs.fa	chr6~85608651~85609650~+~HPV39~4351~5350~-	chr6	85609650	HPV39	chr6~85609084~85609651	85609650	222
subset.insertion_seqs.fa	chr6~87899070~87900069~-~HPV31~181~1180~-	chr6	87899070	HPV31	chr6~87899069~87899607	87899069	198
subset.insertion_seqs.fa	chr6~22528370~22529369~-~HPV35~182~1181~-	chr6	22528370	HPV35	chr6~96980446~96980958	0	153
subset.insertion_seqs.fa	chr6~146265561~146266560~-~HPV39~4602~5601~+	chr6	146265561	HPV39	chr6~146265558~146266036	146265560	182
subset.insertion_seqs.fa	chr6~153099739~153100738~+~HPV35~2088~3087~-	chr6	153100738	HPV35	chr6~153100190~153100739	153100738	178
subset.insertion_seqs.fa	chr6~153458069~153459068~+~HPV45~1740~2739~-	chr6	153459068	HPV45	chr6~153458548~153459068	153459067	219
subset.insertion_seqs.fa	chr6~169505288~169506287~-~HPV45~6692~7691~-	chr6	169505288	HPV45	chr6~169505287~169505872	169505287	214
subset.insertion_seqs.fa	chr7~12455200~12456199~+~HPV18~2873~3872~-	chr7	12456199	HPV18	chr7~12455632~12456199	12456198	219
subset.insertion_seqs.fa	chr7~24415118~24416117~+~HPV18~4399~5398~-	chr7	24416117	HPV18	chr7~24415598~24416116	24416115	201
subset.insertion_seqs.fa	chr7~53021722~53022721~+~HPV16~2804~3803~+	chr7	53022721	HPV16	chr7~53022183~53022721	53022720	187
subset.insertion_seqs.fa	chr7~76498323~76499322~+~HPV39~4977~5976~-	chr7	76499322	HPV39	chr7~76498777~76499217	0	68
subset.insertion_seqs.fa	chr7~12455200~12456199~+~HPV18~2873~3872~-	chr7	12456199	HPV18	chr7~81153257~81153776	0	212
subset.insertion_seqs.fa	chr7~97413437~97414436~+~HPV39~1869~2868~+	chr7	97414436	HPV39	chr7~97413886~97414437	97414436	216
subset.insertion_seqs.fa	chr7~99076734~99077733~-~HPV18~1513~2512~-	chr7	99076734	HPV18	chr7~99076731~99077252	99076734	214
subset.insertion_seqs.fa	chr7~76498323~76499322~+~HPV39~4977~5976~-	chr7	76499322	HPV39	chr7~102624026~102624156	0	36
subset.insertion_seqs.fa	chr7~104992514~104993513~-~HPV31~4941~5940~+	chr7	104992514	HPV31	chr7~104992513~104993023	104992513	189
subset.insertion_seqs.fa	chr7~116782383~116783382~-~HPV31~1356~2355~-	chr7	116782383	HPV31	chr7~116782382~116782892	116782382	189
subset.insertion_seqs.fa	chr7~125200867~125201866~+~HPV45~6361~7360~+	chr7	125201866	HPV45	chr7~125201281~125201866	125201865	214
subset.insertion_seqs.fa	chr7~148919685~148920684~-~HPV35~3516~4515~-	chr7	148919685	HPV35	chr7~148919681~148920177	148919682	189
subset.insertion_seqs.fa	chr7~149104247~149105246~-~HPV45~1611~2610~+	chr7	149104247	HPV45	chr7~149104246~149104743	149104246	207
subset.insertion_seqs.fa	chr8~4650260~4651259~-~HPV16~6231~7230~-	chr8	4650260	HPV16	chr8~4650281~4650797	0	158
subset.insertion_seqs.fa	chr8~10958994~10959993~+~HPV31~2983~3982~-	chr8	10959993	HPV31	chr8~10959455~10959993	10959992	213
subset.insertion_seqs.fa	chr8~11294775~11295774~+~HPV45~5173~6172~+	chr8	11295774	HPV45	chr8~11295189~11295774	11295773	214
subset.insertion_seqs.fa	chr8~14415938~14416937~-~HPV31~3391~4390~-	chr8	14415938	HPV31	chr8~14415937~14416493	14415937	216
subset.insertion_seqs.fa	chr8~47118635~47119634~-~HPV18~2166~3165~-	chr8	47118635	HPV18	chr8~47118634~47119076	47118635	178
subset.insertion_seqs.fa	chr8~56863279~56864278~-~HPV35~2797~3796~+	chr8	56863279	HPV35	chr8~56863276~56863789	56863276	181
subset.insertion_seqs.fa	chr8~59404774~59405773~-~HPV35~4108~5107~+	chr8	59404774	HPV35	chr8~59404773~59405266	59404773	189
subset.insertion_seqs.fa	chr8~70415316~70416315~+~HPV16~4086~5085~-	chr8	70416315	HPV16	chr8~70415777~70416353	70416316	188
subset.insertion_seqs.fa	chr8~72525162~72526161~-~HPV33~5590~6589~-	chr8	72525162	HPV33	chr8~72525161~72525720	72525161	190
subset.insertion_seqs.fa	chr8~84279664~84280663~-~HPV39~1664~2663~+	chr8	84279664	HPV39	chr8~84279661~84280208	0	208
subset.insertion_seqs.fa	chr8~4650260~4651259~-~HPV16~6231~7230~-	chr8	4650260	HPV16	chr8~101422377~101422880	0	147
subset.insertion_seqs.fa	chr8~107037220~107038219~-~HPV31~4028~5027~-	chr8	107037220	HPV31	chr8~107037218~107037757	107037218	213
subset.insertion_seqs.fa	chr8~113232216~113233215~+~HPV39~5806~6805~-	chr8	113233215	HPV39	chr8~113232670~113233217	113233216	208
subset.insertion_seqs.fa	chr8~137898367~137899366~+~HPV16~1~1000~-	chr8	137899366	HPV16	chr8~137898795~137899366	137899365	181
subset.insertion_seqs.fa	chr8~144157944~144158943~+~HPV45~972~1971~+	chr8	144158943	HPV45	chr8~144158446~144158943	144158939	181
subset.insertion_seqs.fa	chr9~4244702~4245701~+~HPV31~5301~6300~+	chr9	4245701	HPV31	chr9~4245163~4245701	4245700	213
subset.insertion_seqs.fa	chr9~5592171~5593170~+~HPV31~3350~4349~-	chr9	5593170	HPV31	chr9~5592632~5593170	5593169	213
subset.insertion_seqs.fa	chr9~7295585~7296584~-~HPV16~4601~5600~-	chr9	7295585	HPV16	chr9~7295616~7296155	0	146
subset.insertion_seqs.fa	chr9~7295585~7296584~-~HPV16~4601~5600~-	chr9	7295585	HPV16	chr9~13662061~13662656	0	89
subset.insertion_seqs.fa	chr9~38905042~38906041~+~HPV18~6349~7348~+	chr9	38906041	HPV18	chr9~38905834~38906076	38906040	29
subset.insertion_seqs.fa	chr9~84934101~84935100~-~HPV18~348~1347~+	chr9	84934101	HPV18	chr9~84934100~84934667	84934101	215
subset.insertion_seqs.fa	chr9~91545327~91546326~+~HPV39~3970~4969~-	chr9	91546326	HPV39	chr9~91545760~91546332	0	184
subset.insertion_seqs.fa	chr9~108788382~108789381~+~HPV39~6107~7106~+	chr9	108789381	HPV39	chr9~108788836~108789382	108789381	208
subset.insertion_seqs.fa	chr9~111395394~111396393~-~HPV16~5838~6837~-	chr9	111395394	HPV16	chr9~111395392~111395964	111395393	179
subset.insertion_seqs.fa	chr9~121708470~121709469~-~HPV16~397~1396~-	chr9	121708470	HPV16	chr9~121708466~121709040	121708467	179
subset.insertion_seqs.fa	chrX~6420967~6421966~-~HPV35~3284~4283~+	chrX	6420967	HPV35	chrX~6420965~6421514	6420965	178
subset.insertion_seqs.fa	chrX~10844069~10845068~+~HPV31~5196~6195~-	chrX	10845068	HPV31	chrX~10844558~10845103	10845067	189
subset.insertion_seqs.fa	chrX~25005368~25006367~-~HPV35~3022~4021~-	chrX	25005368	HPV35	chrX~25005365~25005860	25005366	190
subset.insertion_seqs.fa	chrX~46685580~46686579~+~HPV18~3345~4344~-	chrX	46686579	HPV18	chrX~46686041~46686578	46686577	197
subset.insertion_seqs.fa	chrX~53923149~53924148~-~HPV16~6053~7052~-	chrX	53923149	HPV16	chrX~53923148~53923686	0	163
subset.insertion_seqs.fa	chrX~53923149~53924148~-~HPV16~6053~7052~-	chrX	53923149	HPV16	chrX~62502281~62502657	0	23
subset.insertion_seqs.fa	chrX~62697957~62698956~+~HPV33~3595~4594~+	chrX	62698956	HPV33	chrX~62698424~62698957	62698956	197
subset.insertion_seqs.fa	chrX~65805341~65806340~+~HPV18~5578~6577~-	chrX	65806340	HPV18	chrX~65805821~65806339	65806338	214
subset.insertion_seqs.fa	chrX~84382560~84383559~-~HPV16~92~1091~+	chrX	84382560	HPV16	chrX~84382556~84383069	84382559	185
subset.insertion_seqs.fa	chrX~90606090~90607089~-~HPV35~1541~2540~-	chrX	90606090	HPV35	chrX~90606086~90606492	90606089	71
subset.insertion_seqs.fa	chrX~110671546~110672545~-~HPV31~1320~2319~+	chrX	110671546	HPV31	chrX~110671545~110672101	110671545	215
subset.insertion_seqs.fa	chrX~115097919~115098918~+~HPV35~558~1557~+	chrX	115098918	HPV35	chrX~115098370~115098918	115098917	176
subset.insertion_seqs.fa	chrX~123155953~123156952~-~HPV33~456~1455~-	chrX	123155953	HPV33	chrX~123155952~123156484	123155952	206
subset.insertion_seqs.fa	chrX~128694182~128695181~+~HPV31~3938~4937~-	chrX	128695181	HPV31	chrX~128694671~128695182	128695181	191
subset.insertion_seqs.fa	chrX~139075761~139076760~-~HPV16~3316~4315~+	chrX	139075761	HPV16	chrX~139075759~139076331	139075760	113
subset.insertion_seqs.fa	chrX~140419499~140420498~+~HPV18~4877~5876~-	chrX	140420498	HPV18	chrX~140420309~140420497	140420496	16
subset.insertion_seqs.fa	chrX~140500636~140501635~+~HPV45~5832~6831~-	chrX	140501635	HPV45	chrX~140501138~140501635	140501634	206
subset.insertion_seqs.fa	chrX~140699598~140700597~+~HPV45~6333~7332~+	chrX	140700597	HPV45	chrX~140700100~140700597	140700596	206
subset.insertion_seqs.fa	chrX~143988748~143989747~-~HPV45~4223~5222~+	chrX	143988748	HPV45	chrX~143988746~143989332	143988746	215
subset.insertion_seqs.fa	chrY~3599611~3600610~+~HPV16~4520~5519~+	chrY	3600610	HPV16	chrY~3600039~3600529	0	79
subset.insertion_seqs.fa	chrY~4874909~4875908~+~HPV33~4215~5214~-	chrY	4875908	HPV33	chrY~4875416~4875924	0	173
subset.insertion_seqs.fa	chrY~14397769~14398768~+~HPV31~5872~6871~-	chrY	14398768	HPV31	chrY~14398230~14398769	14398768	213
subset.insertion_seqs.fa	chrY~23470432~23471431~-~HPV45~3914~4913~-	chrY	23470432	HPV45	NA	NA	NA
subset.insertion_seqs.fa	chr3~155403476~155404475~-~HPV45~2600~3599~-	chr3	155403476	HPV45	NA	NA	NA
subset.insertion_seqs.fa	chr16~79248185~79249184~+~HPV45~4098~5097~-	chr16	79249184	HPV45	NA	NA	NA
subset.insertion_seqs.fa	chr19~37677421~37678420~-~HPV45~2987~3986~+	chr19	37677421	HPV45	NA	NA	NA
subset.insertion_seqs.fa	chr7~102623272~102624271~+~HPV39~2221~3220~+	chr7	102624271	HPV39	NA	NA	NA
subset.insertion_seqs.fa	chr3~176057300~176058299~+~HPV39~2494~3493~-	chr3	176058299	HPV39	NA	NA	NA
subset.insertion_seqs.fa	chr22~32097155~32098154~+~HPV39~6723~7722~+	chr22	32098154	HPV39	NA	NA	NA
subset.insertion_seqs.fa	chr2~193170900~193171899~-~HPV39~3881~4880~-	chr2	193170900	HPV39	NA	NA	NA
subset.insertion_seqs.fa	chr18~62615764~62616763~-~HPV39~4175~5174~-	chr18	62615764	HPV39	NA	NA	NA
subset.insertion_seqs.fa	chr11~88892521~88893520~+~HPV39~4531~5530~-	chr11	88893520	HPV39	NA	NA	NA
subset.insertion_seqs.fa	chr21~43168886~43169885~-~HPV33~551~1550~+	chr21	43168886	HPV33	NA	NA	NA
subset.insertion_seqs.fa	chr5~147183583~147184582~-~HPV33~6831~7830~-	chr5	147183583	HPV33	NA	NA	NA
subset.insertion_seqs.fa	chr2~212879018~212880017~+~HPV33~3424~4423~+	chr2	212880017	HPV33	NA	NA	NA
subset.insertion_seqs.fa	chrY~25986471~25987470~-~HPV33~775~1774~+	chrY	25986471	HPV33	NA	NA	NA
subset.insertion_seqs.fa	chr10~36919178~36920177~+~HPV33~5283~6282~-	chr10	36920177	HPV33	NA	NA	NA
subset.insertion_seqs.fa	chr16~34359485~34360484~-~HPV33~2290~3289~+	chr16	34359485	HPV33	NA	NA	NA
subset.insertion_seqs.fa	chr10~125924762~125925761~-~HPV33~6179~7178~-	chr10	125924762	HPV33	NA	NA	NA
subset.insertion_seqs.fa	chr20~44048954~44049953~+~HPV35~3417~4416~+	chr20	44049953	HPV35	NA	NA	NA
subset.insertion_seqs.fa	chr22~25036207~25037206~-~HPV35~2508~3507~-	chr22	25036207	HPV35	NA	NA	NA
subset.insertion_seqs.fa	chr3~91555828~91556827~-~HPV35~3913~4912~+	chr3	91555828	HPV35	NA	NA	NA
subset.insertion_seqs.fa	chr2~89107074~89108073~-~HPV35~2358~3357~-	chr2	89107074	HPV35	NA	NA	NA
subset.insertion_seqs.fa	chr15~28320458~28321457~+~HPV35~3041~4040~-	chr15	28321457	HPV35	NA	NA	NA
subset.insertion_seqs.fa	chr10~41311616~41312615~-~HPV35~5972~6971~+	chr10	41311616	HPV35	NA	NA	NA
subset.insertion_seqs.fa	chr6~96980448~96981447~-~HPV35~2896~3895~+	chr6	96980448	HPV35	NA	NA	NA
subset.insertion_seqs.fa	chr15~72300966~72301965~+~HPV35~3736~4735~-	chr15	72301965	HPV35	NA	NA	NA
subset.insertion_seqs.fa	chr1~108408132~108409131~-~HPV35~3592~4591~+	chr1	108408132	HPV35	NA	NA	NA
subset.insertion_seqs.fa	chrX~62502247~62503246~-~HPV16~5021~6020~-	chrX	62502247	HPV16	NA	NA	NA
subset.insertion_seqs.fa	chr9~13661633~13662632~+~HPV16~1446~2445~+	chr9	13662632	HPV16	NA	NA	NA
subset.insertion_seqs.fa	chr21~11933145~11934144~+~HPV16~5786~6785~-	chr21	11934144	HPV16	NA	NA	NA
subset.insertion_seqs.fa	chr11~52221788~52222787~-~HPV16~6165~7164~+	chr11	52221788	HPV16	NA	NA	NA
subset.insertion_seqs.fa	chr8~101421881~101422880~+~HPV16~2525~3524~-	chr8	101422880	HPV16	NA	NA	NA
subset.insertion_seqs.fa	chr2~108771606~108772605~-~HPV31~3728~4727~-	chr2	108771606	HPV31	NA	NA	NA
subset.insertion_seqs.fa	chr21~31583957~31584956~-~HPV31~3723~4722~+	chr21	31583957	HPV31	NA	NA	NA
subset.insertion_seqs.fa	chr5~91403295~91404294~+~HPV18~6329~7328~+	chr5	91404294	HPV18	NA	NA	NA
subset.insertion_seqs.fa	chr2~155752410~155753409~+~HPV18~667~1666~-	chr2	155753409	HPV18	NA	NA	NA
subset.insertion_seqs.fa	chr2~184219518~184220517~-~HPV18~4911~5910~+	chr2	184219518	HPV18	NA	NA	NA
subset.insertion_seqs.fa	chrX~520190~521189~-~HPV18~687~1686~-	chrX	520190	HPV18	NA	NA	NA
subset.insertion_seqs.fa	chr18~73440280~73441279~-~HPV18~2459~3458~-	chr18	73440280	HPV18	NA	NA	NA
subset.insertion_seqs.fa	chr15~18739695~18740694~-~HPV18~157~1156~+	chr15	18739695	HPV18	NA	NA	NA
subset.insertion_seqs.fa	chr2~194531840~194532839~-~HPV18~3663~4662~+	chr2	194531840	HPV18	NA	NA	NA
subset.insertion_seqs.fa	chr7~81153258~81154257~-~HPV18~4410~5409~-	chr7	81153258	HPV18	NA	NA	NA
subset.insertion_seqs.fa	chr3~130128757~130129756~+~HPV18~3442~4441~+	chr3	130129756	HPV18	NA	NA	NA
subset.insertion_seqs.fa	chr20~26976966~26977965~-~HPV18~6311~7310~+	chr20	26976966	HPV18	NA	NA	NA
