sample_id	contig	humanchr	human_coord	fusion_name	fusionBreakpointCoord	DistBetweenInsertionAndFusionBreakpoint	Annots
CESC-ZX-AA5X-TP	chr8~127738644~+~HPV35~1493~-	chr8	127738644	PVT1::MYC	127738251	393	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-ZX-AA5X-TP	chr8~127797603~+~HPV35~5270~-	chr8	127797603	PVT1::MYC	127796071	1532	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-ZX-AA5X-TP	HPV35~1666~-~chr8~127797613~+	chr8	127797613	PVT1::MYC	127796071	1542	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-ZX-AA5X-TP	HPV35~5394~-~chr8~127727608~+	chr8	127727608	PVT1::MYC	127738248	10640	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-ZX-AA5X-TP	HPV35~5394~-~chr8~127727608~+	chr8	127727608	PVT1_1::MYC	127738248	10640	[TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53107]]
CESC-ZX-AA5X-TP	HPV35~5394~-~chr8~127727608~+	chr8	127727608	PVT1_1::MYC	127738248	10640	NA
CESC-ZX-AA5X-TP	chr8~127814063~+~HPV35~4478~-	chr8	127814063	PVT1::MYC	127796071	17992	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-VS-A8Q9-TP	HPV51~1610~+~chr19~12790871~+	chr19	12790871	HOOK2::GADD45GIP1	12792324	1453	[TCGA_StarF2019,INTRACHROMOSOMAL[chr19:0.08Mb],LOCAL_REARRANGEMENT:-:[80379]]
CESC-VS-A8Q9-TP	HPV51~887~+~chr19~12795242~+	chr19	12795242	HOOK2::GADD45GIP1	12792324	2918	[TCGA_StarF2019,INTRACHROMOSOMAL[chr19:0.08Mb],LOCAL_REARRANGEMENT:-:[80379]]
CESC-VS-A8Q9-TP	HPV51~178~+~chr19~12795242~+	chr19	12795242	HOOK2::GADD45GIP1	12792324	2918	[TCGA_StarF2019,INTRACHROMOSOMAL[chr19:0.08Mb],LOCAL_REARRANGEMENT:-:[80379]]
CESC-VS-A8Q9-TP	HPV51~887~+~chr19~12791348~+	chr19	12791348	HOOK2::GADD45GIP1	12792324	976	[TCGA_StarF2019,INTRACHROMOSOMAL[chr19:0.08Mb],LOCAL_REARRANGEMENT:-:[80379]]
CESC-VS-A8Q9-TP	HPV51~178~+~chr19~12804103~+	chr19	12804103	PRDX2::CEACAM20	12799859	4244	NA
CESC-VS-A8Q9-TP	HPV51~178~+~chr19~12807007~+	chr19	12807007	PRDX2::CEACAM20	12799859	7148	NA
CESC-VS-A8Q9-TP	HPV51~1492~-~chr19~12790878~+	chr19	12790878	HOOK2::GADD45GIP1	12792324	1446	[TCGA_StarF2019,INTRACHROMOSOMAL[chr19:0.08Mb],LOCAL_REARRANGEMENT:-:[80379]]
LIHC-DD-A1EL-NT	chr19~6671360~+~NC_003977_3182nt_Hepatitis_B_virus~1786~-	chr19	6671360	C3::ALB	6686746	15386	[ChimerSeq,TCGA_StarF2019,INTERCHROMOSOMAL[chr19--chr4]]
LIHC-DD-A1EL-NT	chr19~6671358~+~NC_003977_3182nt_Hepatitis_B_virus~1659~+	chr19	6671358	C3::ALB	6686746	15388	[ChimerSeq,TCGA_StarF2019,INTERCHROMOSOMAL[chr19--chr4]]
LIHC-DD-A1EL-NT	NC_003977_3182nt_Hepatitis_B_virus~1748~-~chr19~6671295~+	chr19	6671295	C3::ALB	6686746	15451	[ChimerSeq,TCGA_StarF2019,INTERCHROMOSOMAL[chr19--chr4]]
CESC-Q1-A73R-TP	chr17~39672170~+~HPV16~6469~+	chr17	39672170	ERBB2::PGAP3	39672866	696	[CCLE_StarF2019,TumorFusionsNAR2018,TCGA_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr17:0.01Mb],NEIGHBORS_OVERLAP:+:-:[8883]]
CESC-Q1-A73R-TP	chr17~39672170~+~HPV16~6469~+	chr17	39672170	ERBB2::PGAP3	39672866	696	NA
CESC-Q1-A73R-TP	HPV16~7907~+~chr17~39672186~+	chr17	39672186	ERBB2::PGAP3	39672866	680	[CCLE_StarF2019,TumorFusionsNAR2018,TCGA_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr17:0.01Mb],NEIGHBORS_OVERLAP:+:-:[8883]]
CESC-Q1-A73R-TP	HPV16~7907~+~chr17~39672186~+	chr17	39672186	ERBB2::PGAP3	39672866	680	NA
CESC-Q1-A73R-TP	chr17~39677551~+~HPV16~6742~+	chr17	39677551	ERBB2::PGAP3	39676755	796	[CCLE_StarF2019,TumorFusionsNAR2018,TCGA_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr17:0.01Mb],NEIGHBORS_OVERLAP:+:-:[8883]]
CESC-Q1-A73R-TP	chr17~39677551~+~HPV16~6742~+	chr17	39677551	ERBB2::PGAP3	39676755	796	NA
CESC-Q1-A73R-TP	HPV16~7862~-~chr17~39668351~+	chr17	39668351	ERBB2::PNMT	39669629	1278	NA
CESC-Q1-A73R-TP	HPV16~7862~-~chr17~39668351~+	chr17	39668351	PGAP3::PNMT	39669629	1278	[TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.00Mb],LOCAL_INVERSION:-:+:[647]]
CESC-Q1-A73R-TP	chr17~39669829~+~HPV16~7054~+	chr17	39669829	ERBB2::PNMT	39669951	122	NA
CESC-Q1-A73R-TP	chr17~39672169~+~HPV16~6468~+	chr17	39672169	ERBB2::PGAP3	39672866	697	[CCLE_StarF2019,TumorFusionsNAR2018,TCGA_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr17:0.01Mb],NEIGHBORS_OVERLAP:+:-:[8883]]
CESC-Q1-A73R-TP	chr17~39672169~+~HPV16~6468~+	chr17	39672169	ERBB2::PGAP3	39672866	697	NA
HNSC-CN-A49C-TP	HPV16~881~+~chr17~39706989~+	chr17	39706989	ERBB2::KRT16P4	39715939	8950	NA
HNSC-CN-A49C-TP	HPV16~227~+~chr17~39708317~+	chr17	39708317	ERBB2::KRT16P4	39715939	7622	NA
HNSC-CN-A49C-TP	HPV16~227~+~chr17~39706989~+	chr17	39706989	ERBB2::KRT16P4	39715939	8950	NA
HNSC-CN-A49C-TP	HPV16~6878~-~chr17~39694981~+	chr17	39694981	ERBB2::KRT16P4	39715939	20958	NA
HNSC-CN-A49C-TP	chr11~71469800~+~HPV16~6641~+	chr11	71469800	NADSYN1::PPME1	71464142	5658	NA
HNSC-CN-A49C-TP	HPV16~5835~+~chr17~39694582~+	chr17	39694582	ERBB2::KRT16P4	39715939	21357	NA
HNSC-HD-7754-TP	HPV16~3357~-~chr17~81869541~+	chr17	81869541	P4HB::ARHGDIA	81869957	416	[TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.01Mb],LOCAL_REARRANGEMENT:-:[7027]]
HNSC-HD-7754-TP	HPV16~2708~-~chr17~81869541~+	chr17	81869541	P4HB::ARHGDIA	81869957	416	[TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.01Mb],LOCAL_REARRANGEMENT:-:[7027]]
HNSC-HD-7754-TP	HPV16~578~+~chr17~81869541~+	chr17	81869541	P4HB::ARHGDIA	81869957	416	[TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.01Mb],LOCAL_REARRANGEMENT:-:[7027]]
HNSC-HD-7754-TP	HPV16~1669~-~chr17~81869533~+	chr17	81869533	P4HB::ARHGDIA	81869957	424	[TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.01Mb],LOCAL_REARRANGEMENT:-:[7027]]
HNSC-HD-7754-TP	chr17~81872032~+~HPV16~3813~+	chr17	81872032	P4HB::ARHGDIA	81869957	2075	[TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.01Mb],LOCAL_REARRANGEMENT:-:[7027]]
HNSC-HD-7754-TP	HPV16~934~+~chr17~81855195~+	chr17	81855195	P4HB::ARHGDIA	81855142	53	[TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.01Mb],LOCAL_REARRANGEMENT:-:[7027]]
HNSC-HD-7754-TP	HPV16~4530~+~chr17~81850559~+	chr17	81850559	P4HB::ARHGDIA	81855142	4583	[TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.01Mb],LOCAL_REARRANGEMENT:-:[7027]]
HNSC-HD-7754-TP	HPV16~1671~-~chr17~81869516~+	chr17	81869516	P4HB::ARHGDIA	81869957	441	[TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.01Mb],LOCAL_REARRANGEMENT:-:[7027]]
HNSC-HD-7754-TP	chr17~81874384~+~HPV16~4327~+	chr17	81874384	P4HB::ARHGDIA	81869957	4427	[TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.01Mb],LOCAL_REARRANGEMENT:-:[7027]]
HNSC-HD-7754-TP	chr17~81857826~+~HPV16~2846~-	chr17	81857826	P4HB::ARHGDIA	81855142	2684	[TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.01Mb],LOCAL_REARRANGEMENT:-:[7027]]
HNSC-HD-7754-TP	HPV16~4774~+~chr17~81845024~+	chr17	81845024	P4HB::ARHGDIA	81855142	10118	[TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.01Mb],LOCAL_REARRANGEMENT:-:[7027]]
HNSC-HD-7754-TP	HPV16~1326~+~chr17~81870633~+	chr17	81870633	P4HB::ARHGDIA	81869957	676	[TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.01Mb],LOCAL_REARRANGEMENT:-:[7027]]
HNSC-HD-7754-TP	HPV16~4529~+~chr17~81850558~+	chr17	81850558	P4HB::ARHGDIA	81855142	4584	[TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.01Mb],LOCAL_REARRANGEMENT:-:[7027]]
CESC-VS-A950-TP	HPV35~884~+~chr1~151347631~+	chr1	151347631	PI4KB::SELENBP1	151327271	20360	[TCGA_StarF2019,TumorFusionsNAR2018,ChimerSeq,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:-:[36587]]
CESC-VS-A950-TP	HPV35~2213~+~chr1~151347408~+	chr1	151347408	PI4KB::SELENBP1	151327271	20137	[TCGA_StarF2019,TumorFusionsNAR2018,ChimerSeq,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:-:[36587]]
CESC-VS-A950-TP	chr1~151347189~+~HPV35~414~+	chr1	151347189	PI4KB::SELENBP1	151327271	19918	[TCGA_StarF2019,TumorFusionsNAR2018,ChimerSeq,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:-:[36587]]
CESC-VS-A950-TP	HPV35~219~+~chr1~151347631~+	chr1	151347631	PI4KB::SELENBP1	151327271	20360	[TCGA_StarF2019,TumorFusionsNAR2018,ChimerSeq,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:-:[36587]]
CESC-VS-A950-TP	HPV35~746~-~chr1~151347527~+	chr1	151347527	PI4KB::SELENBP1	151327271	20256	[TCGA_StarF2019,TumorFusionsNAR2018,ChimerSeq,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:-:[36587]]
LIHC-G3-A3CK-TP	NC_003977_3182nt_Hepatitis_B_virus~94~-~chr16~72060730~+	chr16	72060730	C3::HP	72060112	618	[TCGA_StarF2019,INTERCHROMOSOMAL[chr19--chr16]]
LIHC-G3-A3CK-TP	NC_003977_3182nt_Hepatitis_B_virus~1398~-~chr16~72060610~+	chr16	72060610	C3::HP	72060112	498	[TCGA_StarF2019,INTERCHROMOSOMAL[chr19--chr16]]
CESC-EK-A2RO-TP	chr17~1013165~+~HPV16~881~-	chr17	1013165	NXN::ABR	1013164	1	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr17:0.02Mb],LOCAL_REARRANGEMENT:-:[23748]]
CESC-EK-A2RO-TP	chr17~1013165~+~HPV16~227~-	chr17	1013165	NXN::ABR	1013164	1	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr17:0.02Mb],LOCAL_REARRANGEMENT:-:[23748]]
CESC-EK-A2RO-TP	chr17~1011986~+~HPV16~227~-	chr17	1011986	NXN::ABR	1013164	1178	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr17:0.02Mb],LOCAL_REARRANGEMENT:-:[23748]]
CESC-EK-A2RO-TP	chr17~957203~+~HPV16~2072~-	chr17	957203	NXN::ABR	979319	22116	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr17:0.02Mb],LOCAL_REARRANGEMENT:-:[23748]]
CESC-EK-A2RO-TP	chr17~957203~+~HPV16~2092~-	chr17	957203	NXN::ABR	979319	22116	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr17:0.02Mb],LOCAL_REARRANGEMENT:-:[23748]]
CESC-EK-A2RO-TP	HPV16~4773~-~chr17~957299~+	chr17	957299	NXN::ABR	979319	22020	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr17:0.02Mb],LOCAL_REARRANGEMENT:-:[23748]]
CESC-EA-A3HQ-TP	chr8~127880312~+~HPV16~7907~-	chr8	127880312	PVT1::MYC	127796071	84241	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-EA-A3HQ-TP	chr8~127794735~+~HPV16~408~+	chr8	127794735	PVT1::MYC	127794734	1	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-EA-A3HQ-TP	chr8~127794735~+~HPV16~408~+	chr8	127794735	PVT1_1::MYC	127794734	1	[TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53107]]
CESC-EA-A3HQ-TP	chr8~127794735~+~HPV16~408~+	chr8	127794735	PVT1_1::MYC	127794734	1	NA
CESC-EA-A3HQ-TP	chr8~127796009~+~HPV16~408~+	chr8	127796009	PVT1::MYC	127796008	1	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-EA-A3HQ-TP	HPV16~0~-~chr8~127735568~+	chr8	127735568	PVT1::MYC	127738248	2680	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-EA-A3HQ-TP	HPV16~0~-~chr8~127735568~+	chr8	127735568	PVT1_1::MYC	127738248	2680	[TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53107]]
CESC-EA-A3HQ-TP	HPV16~0~-~chr8~127735568~+	chr8	127735568	PVT1_1::MYC	127738248	2680	NA
CESC-EA-A3HQ-TP	HPV16~7793~-~chr8~127735564~+	chr8	127735564	PVT1::MYC	127738248	2684	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-EA-A3HQ-TP	HPV16~7793~-~chr8~127735564~+	chr8	127735564	PVT1_1::MYC	127738248	2684	[TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53107]]
CESC-EA-A3HQ-TP	HPV16~7793~-~chr8~127735564~+	chr8	127735564	PVT1_1::MYC	127738248	2684	NA
CESC-EA-A3HQ-TP	HPV16~0~-~chr8~127735564~+	chr8	127735564	PVT1::MYC	127738248	2684	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-EA-A3HQ-TP	HPV16~0~-~chr8~127735564~+	chr8	127735564	PVT1_1::MYC	127738248	2684	[TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53107]]
CESC-EA-A3HQ-TP	HPV16~0~-~chr8~127735564~+	chr8	127735564	PVT1_1::MYC	127738248	2684	NA
CESC-EA-A3HQ-TP	HPV16~6364~-~chr8~127870525~+	chr8	127870525	PVT1::MYC	127796071	74454	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-EA-A3HQ-TP	HPV16~7680~-~chr8~127876801~+	chr8	127876801	PVT1::MYC	127796071	80730	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-EA-A3HQ-TP	HPV16~4794~-~chr8~127880550~+	chr8	127880550	PVT1::MYC	127796071	84479	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-EA-A3HQ-TP	HPV16~4796~-~chr8~127880548~+	chr8	127880548	PVT1::MYC	127796071	84477	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-EA-A3HQ-TP	chr8~127851097~+~HPV16~1738~+	chr8	127851097	PVT1::MYC	127796071	55026	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-EA-A3HQ-TP	HPV16~1327~-~chr8~127736809~+	chr8	127736809	PVT1::MYC	127738248	1439	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-EA-A3HQ-TP	HPV16~1327~-~chr8~127736809~+	chr8	127736809	PVT1_1::MYC	127738248	1439	[TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53107]]
CESC-EA-A3HQ-TP	HPV16~1327~-~chr8~127736809~+	chr8	127736809	PVT1_1::MYC	127738248	1439	NA
CESC-EA-A3HQ-TP	chr8~127879465~+~HPV16~1368~-	chr8	127879465	PVT1::MYC	127796071	83394	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-EA-A3HQ-TP	HPV16~7743~-~chr8~127851342~+	chr8	127851342	PVT1::MYC	127796071	55271	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-EA-A3HQ-TP	HPV16~731~+~chr8~127870085~+	chr8	127870085	PVT1::MYC	127796071	74014	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-EA-A3HQ-TP	HPV16~6797~+~chr8~127858537~+	chr8	127858537	PVT1::MYC	127796071	62466	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-EA-A3HQ-TP	HPV16~2403~-~chr8~127849623~+	chr8	127849623	PVT1::MYC	127796071	53552	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-EA-A3HQ-TP	HPV16~7513~-~chr8~127860024~+	chr8	127860024	PVT1::MYC	127796071	63953	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-EA-A3HQ-TP	chr8~127862069~+~HPV16~7391~-	chr8	127862069	PVT1::MYC	127796071	65998	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-EA-A3HQ-TP	chr8~127793823~+~HPV16~1095~+	chr8	127793823	PVT1::MYC	127794734	911	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-EA-A3HQ-TP	chr8~127793823~+~HPV16~1095~+	chr8	127793823	PVT1_1::MYC	127794734	911	[TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53107]]
CESC-EA-A3HQ-TP	chr8~127793823~+~HPV16~1095~+	chr8	127793823	PVT1_1::MYC	127794734	911	NA
CESC-EA-A3HQ-TP	chr8~127789308~+~HPV16~3030~-	chr8	127789308	PVT1::MYC	127794734	5426	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-EA-A3HQ-TP	chr8~127789308~+~HPV16~3030~-	chr8	127789308	PVT1_1::MYC	127794734	5426	[TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53107]]
CESC-EA-A3HQ-TP	chr8~127789308~+~HPV16~3030~-	chr8	127789308	PVT1_1::MYC	127794734	5426	NA
CESC-EA-A3HQ-TP	HPV16~2646~-~chr8~127792393~+	chr8	127792393	PVT1::MYC	127794734	2341	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-EA-A3HQ-TP	HPV16~2646~-~chr8~127792393~+	chr8	127792393	PVT1_1::MYC	127794734	2341	[TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53107]]
CESC-EA-A3HQ-TP	HPV16~2646~-~chr8~127792393~+	chr8	127792393	PVT1_1::MYC	127794734	2341	NA
CESC-EA-A3HQ-TP	HPV16~191~+~chr8~127778382~+	chr8	127778382	PVT1::MYC	127794734	16352	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-EA-A3HQ-TP	HPV16~191~+~chr8~127778382~+	chr8	127778382	PVT1_1::MYC	127794734	16352	[TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53107]]
CESC-EA-A3HQ-TP	HPV16~191~+~chr8~127778382~+	chr8	127778382	PVT1_1::MYC	127794734	16352	NA
CESC-EA-A3HQ-TP	HPV16~0~-~chr8~127876799~+	chr8	127876799	PVT1::MYC	127796071	80728	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-EA-A3HQ-TP	chr8~127880312~+~HPV16~31~-	chr8	127880312	PVT1::MYC	127796071	84241	[ChimerPub,ChimerSeq,INTRACHROMOSOMAL[chr8:0.05Mb],LOCAL_REARRANGEMENT:+:[53099]]
CESC-VS-A9UP-TP	HPV18~1346~+~chr1~26771119~+	chr1	26771119	ZDHHC18::ARID1A	26772500	1381	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:+:[44606]]
CESC-VS-A9UP-TP	HPV18~930~+~chr1~26772499~+	chr1	26772499	ZDHHC18::ARID1A	26772500	1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:+:[44606]]
CESC-VS-A9UP-TP	HPV18~2543~+~chr1~26771064~+	chr1	26771064	ZDHHC18::ARID1A	26772500	1436	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:+:[44606]]
CESC-VS-A9UP-TP	chr1~26831707~+~HPV18~4769~+	chr1	26831707	ZDHHC18::ARID1A	26827139	4568	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:+:[44606]]
CESC-VS-A9UP-TP	chr1~26768000~+~HPV18~3433~+	chr1	26768000	ZDHHC18::ARID1A	26772500	4500	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:+:[44606]]
CESC-VS-A9UP-TP	chr1~26827140~+~HPV18~23~+	chr1	26827140	ZDHHC18::ARID1A	26827139	1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:+:[44606]]
CESC-VS-A9UP-TP	chr1~26771099~+~HPV18~6597~+	chr1	26771099	ZDHHC18::ARID1A	26772500	1401	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:+:[44606]]
CESC-VS-A9UP-TP	chr1~26768000~+~HPV18~41~+	chr1	26768000	ZDHHC18::ARID1A	26772500	4500	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:+:[44606]]
CESC-VS-A9UP-TP	chr1~26768001~+~HPV18~2783~+	chr1	26768001	ZDHHC18::ARID1A	26772500	4499	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:+:[44606]]
CESC-VS-A9UP-TP	chr1~26771098~+~HPV18~6596~+	chr1	26771098	ZDHHC18::ARID1A	26772500	1402	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:+:[44606]]
CESC-VS-A9UP-TP	HPV18~2318~+~chr1~26771119~+	chr1	26771119	ZDHHC18::ARID1A	26772500	1381	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:+:[44606]]
CESC-VS-A9UP-TP	chr1~26831704~+~HPV18~4766~+	chr1	26831704	ZDHHC18::ARID1A	26827139	4565	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:+:[44606]]
CESC-VS-A9UP-TP	HPV18~7707~+~chr1~26756109~+	chr1	26756109	PIGV::ARID1A	26760856	4747	NA
CESC-VS-A9UP-TP	chr1~26771666~+~HPV18~6172~+	chr1	26771666	ZDHHC18::ARID1A	26772500	834	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.04Mb],LOCAL_REARRANGEMENT:+:[44606]]
CESC-JX-A5QV-TP	chr19~44760452~+~HPV16~7128~+	chr19	44760452	BCL3::GRIK4	44758413	2039	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	chr11~120819921~+~HPV16~3357~+	chr11	120819921	BCL3::GRIK4	120815378	4543	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	chr19~44758842~+~HPV16~7128~+	chr19	44758842	BCL3::GRIK4	44758413	429	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	HPV16~881~+~chr11~120815377~+	chr11	120815377	BCL3::GRIK4	120815378	1	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
CESC-JX-A5QV-TP	HPV16~881~+~chr11~120819754~+	chr11	120819754	BCL3::GRIK4	120815378	4376	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr19--chr11]]
