41	0	0	0	0	0	1	4	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr13	114364328	31457601	31457646	2	18,23,	0,18,	31457601,31457623,
41	0	0	0	0	0	1	4	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr13	114364328	52717125	52717170	2	16,25,	0,16,	52717125,52717145,
41	0	0	0	0	0	1	7	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr13	114364328	58983614	58983662	2	16,25,	0,16,	58983614,58983637,
41	0	0	0	0	0	1	8	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr13	114364328	42772747	42772796	2	16,25,	0,16,	42772747,42772771,
41	0	0	0	0	0	1	8	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr13	114364328	58000213	58000262	2	17,24,	0,17,	58000213,58000238,
40	1	0	0	0	0	1	8	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr13	114364328	29632105	29632154	2	16,25,	0,16,	29632105,29632129,
40	1	0	0	0	0	1	8	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr13	114364328	48690034	48690083	2	18,23,	0,18,	48690034,48690060,
38	2	0	0	1	1	1	9	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr13	114364328	54715836	54715885	2	14,26,	0,15,	54715836,54715859,
37	0	0	0	1	4	1	12	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr13	114364328	35416013	35416062	2	15,22,	0,19,	35416013,35416040,
33	0	0	0	1	8	1	9	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr13	114364328	51074600	51074642	2	18,15,	0,26,	51074600,51074627,
40	1	0	0	0	0	0	0	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr12	133275309	32425851	32425892	1	41,	0,	32425851,
40	1	0	0	0	0	0	0	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr12	133275309	63489891	63489932	1	41,	0,	63489891,
40	1	0	0	0	0	0	0	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr12	133275309	64979555	64979596	1	41,	0,	64979555,
40	1	0	0	0	0	0	0	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr12	133275309	89221744	89221785	1	41,	0,	89221744,
41	0	0	0	0	0	1	8	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr12	133275309	21149002	21149051	2	16,25,	0,16,	21149002,21149026,
41	0	0	0	0	0	1	8	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr12	133275309	26312116	26312165	2	18,23,	0,18,	26312116,26312142,
39	2	0	0	0	0	0	0	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr12	133275309	77092241	77092282	1	41,	0,	77092241,
41	0	0	0	0	0	1	8	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr12	133275309	87698048	87698097	2	15,26,	0,15,	87698048,87698071,
40	0	0	0	1	1	1	9	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr12	133275309	11336188	11336237	2	18,22,	0,19,	11336188,11336215,
40	0	0	0	1	1	1	9	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr12	133275309	40639825	40639874	2	18,22,	0,19,	40639825,40639852,
40	1	0	0	0	0	1	8	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr12	133275309	41735075	41735124	2	16,25,	0,16,	41735075,41735099,
40	1	0	0	0	0	1	8	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr12	133275309	88462952	88463001	2	17,24,	0,17,	88462952,88462977,
39	0	0	0	1	1	1	9	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	40	chr12	133275309	78044710	78044758	2	17,22,	1,19,	78044710,78044736,
38	0	0	0	1	3	1	7	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr12	133275309	105180745	105180790	2	14,24,	0,17,	105180745,105180766,
32	0	0	0	1	5	0	0	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	37	chr12	133275309	84039563	84039595	2	6,26,	4,15,	84039563,84039569,
31	0	0	0	0	0	1	8	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	31	chr12	133275309	65032237	65032276	2	8,23,	10,18,	65032237,65032253,
41	0	0	0	0	0	0	0	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr11	135086622	39153149	39153190	1	41,	0,	39153149,
41	0	0	0	0	0	0	0	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr11	135086622	40846937	40846978	1	41,	0,	40846937,
41	0	0	0	0	0	0	0	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr11	135086622	78599206	78599247	1	41,	0,	78599206,
41	0	0	0	0	0	0	0	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr11	135086622	97194510	97194551	1	41,	0,	97194510,
41	0	0	0	0	0	1	8	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr11	135086622	7933890	7933939	2	16,25,	0,16,	7933890,7933914,
41	0	0	0	0	0	1	8	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr11	135086622	38741523	38741572	2	16,25,	0,16,	38741523,38741547,
39	2	0	0	0	0	0	0	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr11	135086622	101898431	101898472	1	41,	0,	101898431,
41	0	0	0	0	0	1	267	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr11	135086622	50313454	50313762	2	32,9,	0,32,	50313454,50313753,
40	1	0	0	0	0	1	8	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr11	135086622	3312018	3312067	2	16,25,	0,16,	3312018,3312042,
40	1	0	0	0	0	1	8	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr11	135086622	14085927	14085976	2	16,25,	0,16,	14085927,14085951,
40	0	0	0	1	1	1	9	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr11	135086622	27269666	27269715	2	18,22,	0,19,	27269666,27269693,
40	1	0	0	0	0	1	8	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr11	135086622	117400765	117400814	2	16,25,	0,16,	117400765,117400789,
38	3	0	0	0	0	0	0	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr11	135086622	82952154	82952195	1	41,	0,	82952154,
33	0	0	0	0	0	0	0	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	8	41	chr11	135086622	24850899	24850932	1	33,	0,	24850899,
37	0	0	0	1	4	0	0	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr11	135086622	4440160	4440197	2	14,23,	0,18,	4440160,4440174,
26	0	0	0	0	0	0	0	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	26	chr11	135086622	55525755	55525781	1	26,	15,	55525755,
41	0	0	0	0	0	1	4	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr10	133797422	126762811	126762856	2	18,23,	0,18,	126762811,126762833,
41	0	0	0	0	0	1	8	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr10	133797422	4795357	4795406	2	16,25,	0,16,	4795357,4795381,
41	0	0	0	0	0	1	8	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr10	133797422	56641650	56641699	2	16,25,	0,16,	56641650,56641674,
41	0	0	0	0	0	1	8	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr10	133797422	74605022	74605071	2	16,25,	0,16,	74605022,74605046,
41	0	0	0	0	0	1	8	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr10	133797422	81559177	81559226	2	16,25,	0,16,	81559177,81559201,
41	0	0	0	0	0	1	8	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr10	133797422	94790123	94790172	2	16,25,	0,16,	94790123,94790147,
40	0	0	0	1	1	1	9	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr10	133797422	83243441	83243490	2	18,22,	0,19,	83243441,83243468,
40	0	0	0	1	1	1	9	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr10	133797422	94658097	94658146	2	18,22,	0,19,	94658097,94658124,
40	0	0	0	1	1	1	9	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr10	133797422	84647427	84647476	2	14,26,	0,15,	84647427,84647450,
40	1	0	0	0	0	1	8	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr10	133797422	83846849	83846898	2	16,25,	0,16,	83846849,83846873,
26	0	0	0	0	0	0	0	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	26	chr10	133797422	33692117	33692143	1	26,	15,	33692117,
41	0	0	0	0	0	0	0	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr1	248956422	87068344	87068385	1	41,	0,	87068344,
41	0	0	0	0	0	0	0	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr1	248956422	186725631	186725672	1	41,	0,	186725631,
40	1	0	0	0	0	0	0	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr1	248956422	181957886	181957927	1	41,	0,	181957886,
40	1	0	0	0	0	0	0	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr1	248956422	236188109	236188150	1	41,	0,	236188109,
39	1	0	0	0	0	0	0	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	40	chr1	248956422	168994412	168994452	1	40,	1,	168994412,
41	0	0	0	0	0	1	6	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr1	248956422	248107353	248107400	2	16,25,	0,16,	248107353,248107375,
39	2	0	0	0	0	0	0	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr1	248956422	44954511	44954552	1	41,	0,	44954511,
41	0	0	0	0	0	1	8	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr1	248956422	75825242	75825291	2	16,25,	0,16,	75825242,75825266,
39	2	0	0	0	0	0	0	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr1	248956422	102651798	102651839	1	41,	0,	102651798,
41	0	0	0	0	0	1	8	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr1	248956422	104007966	104008015	2	16,25,	0,16,	104007966,104007990,
39	2	0	0	0	0	0	0	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr1	248956422	105945090	105945131	1	41,	0,	105945090,
41	0	0	0	0	0	1	270	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr1	248956422	85430678	85430989	2	32,9,	0,32,	85430678,85430980,
40	0	0	0	1	1	1	5	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr1	248956422	153316041	153316086	2	18,22,	0,19,	153316041,153316064,
40	0	0	0	1	1	1	5	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr1	248956422	174646990	174647035	2	14,26,	0,15,	174646990,174647009,
40	1	0	0	0	0	1	8	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr1	248956422	89400959	89401008	2	16,25,	0,16,	89400959,89400983,
40	1	0	0	0	0	1	8	-	chr22~22970380~22971379~+~HPV16~911~1910~+_516_1029_4:0:0_0:0:0_4f|HPV16|left|911	41	0	41	chr1	248956422	91424153	91424202	2	16,25,	0,16,	91424153,91424177,
25	0	0	0	0	0	0	0	+	chr22~22970380~22971379~+~HPV16~911~1910~+_591_1045_4:0:0_1:0:0_190|HPV16|left|911	25	0	25	chr6	170805979	77522772	77522797	1	25,	0,	77522772,
39	1	0	0	0	0	1	8	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chrY	57227415	16705887	16705935	2	22,18,	0,22,	16705887,16705917,
40	0	0	0	0	0	0	0	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chrX	156040895	13185326	13185366	1	40,	0,	13185326,
40	0	0	0	0	0	0	0	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chrX	156040895	111186477	111186517	1	40,	0,	111186477,
40	0	0	0	0	0	0	0	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chrX	156040895	123652617	123652657	1	40,	0,	123652617,
39	1	0	0	0	0	0	0	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chrX	156040895	42511354	42511394	1	40,	0,	42511354,
39	1	0	0	0	0	0	0	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chrX	156040895	155649952	155649992	1	40,	0,	155649952,
40	0	0	0	0	0	1	4	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chrX	156040895	89678520	89678564	2	22,18,	0,22,	89678520,89678546,
40	0	0	0	0	0	1	8	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chrX	156040895	21265142	21265190	2	22,18,	0,22,	21265142,21265172,
38	2	0	0	0	0	0	0	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chrX	156040895	68104007	68104047	1	40,	0,	68104007,
40	0	0	0	0	0	1	8	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chrX	156040895	72907448	72907496	2	24,16,	0,24,	72907448,72907480,
40	0	0	0	0	0	1	8	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chrX	156040895	73315967	73316015	2	22,18,	0,22,	73315967,73315997,
40	0	0	0	0	0	1	8	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chrX	156040895	73596212	73596260	2	22,18,	0,22,	73596212,73596242,
39	0	0	0	0	0	1	6	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	39	chrX	156040895	106970655	106970700	2	24,15,	0,24,	106970655,106970685,
39	1	0	0	0	0	1	4	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chrX	156040895	28459516	28459560	2	28,12,	0,28,	28459516,28459548,
39	0	0	0	0	0	1	8	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	1	40	chrX	156040895	141262374	141262421	2	21,18,	1,22,	141262374,141262403,
39	1	0	0	0	0	1	8	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chrX	156040895	73056685	73056733	2	24,16,	0,24,	73056685,73056717,
39	1	0	0	0	0	1	8	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chrX	156040895	139161737	139161785	2	22,18,	0,22,	139161737,139161767,
40	0	0	0	0	0	0	0	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr9	138394717	78459922	78459962	1	40,	0,	78459922,
39	1	0	0	0	0	0	0	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr9	138394717	112980067	112980107	1	40,	0,	112980067,
40	0	0	0	0	0	1	1	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr9	138394717	73898161	73898202	2	23,17,	0,23,	73898161,73898185,
40	0	0	0	0	0	1	8	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr9	138394717	83518324	83518372	2	23,17,	0,23,	83518324,83518355,
40	0	0	0	0	0	1	8	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr9	138394717	7630853	7630901	2	24,16,	0,24,	7630853,7630885,
35	0	0	0	1	5	1	9	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr9	138394717	100181454	100181498	2	25,10,	0,30,	100181454,100181488,
40	0	0	0	0	0	0	0	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr8	145138636	25527925	25527965	1	40,	0,	25527925,
40	0	0	0	0	0	1	4	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr8	145138636	40968169	40968213	2	22,18,	0,22,	40968169,40968195,
38	2	0	0	0	0	0	0	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr8	145138636	57486305	57486345	1	40,	0,	57486305,
40	0	0	0	0	0	1	8	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr8	145138636	75600953	75601001	2	22,18,	0,22,	75600953,75600983,
38	2	0	0	0	0	0	0	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr8	145138636	118856671	118856711	1	40,	0,	118856671,
38	2	0	0	0	0	0	0	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr8	145138636	111989894	111989934	1	40,	0,	111989894,
38	2	0	0	0	0	0	0	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr8	145138636	78754233	78754273	1	40,	0,	78754233,
39	0	0	0	1	1	1	5	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr8	145138636	103663471	103663515	2	25,14,	0,26,	103663471,103663501,
39	0	0	0	1	1	1	5	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr8	145138636	99203698	99203742	2	25,14,	0,26,	99203698,99203728,
39	0	0	0	0	0	1	8	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	39	chr8	145138636	47072320	47072367	2	24,15,	0,24,	47072320,47072352,
40	0	0	0	0	0	0	0	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr7	159345973	53652370	53652410	1	40,	0,	53652370,
40	0	0	0	0	0	0	0	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr7	159345973	97240056	97240096	1	40,	0,	97240056,
40	0	0	0	0	0	0	0	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr7	159345973	107536455	107536495	1	40,	0,	107536455,
40	0	0	0	0	0	1	4	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr7	159345973	16101655	16101699	2	22,18,	0,22,	16101655,16101681,
40	0	0	0	0	0	1	8	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr7	159345973	80693316	80693364	2	22,18,	0,22,	80693316,80693346,
40	0	0	0	0	0	1	8	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr7	159345973	83345953	83346001	2	22,18,	0,22,	83345953,83345983,
40	0	0	0	0	0	1	8	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr7	159345973	103042158	103042206	2	22,18,	0,22,	103042158,103042188,
40	0	0	0	0	0	1	8	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr7	159345973	90075235	90075283	2	22,18,	0,22,	90075235,90075265,
38	2	0	0	0	0	0	0	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr7	159345973	89544273	89544313	1	40,	0,	89544273,
38	1	0	0	0	0	1	8	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	1	40	chr7	159345973	37251917	37251964	2	23,16,	1,24,	37251917,37251948,
34	0	0	0	1	1	1	5	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	35	chr7	159345973	27858082	27858121	2	25,9,	0,26,	27858082,27858112,
40	0	0	0	0	0	0	0	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr6	170805979	76200678	76200718	1	40,	0,	76200678,
40	0	0	0	0	0	0	0	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr6	170805979	86240971	86241011	1	40,	0,	86240971,
39	0	0	0	0	0	0	0	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	39	chr6	170805979	67615534	67615573	1	39,	0,	67615534,
39	1	0	0	0	0	0	0	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr6	170805979	77522757	77522797	1	40,	0,	77522757,
39	1	0	0	0	0	0	0	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr6	170805979	130909721	130909761	1	40,	0,	130909721,
39	1	0	0	0	0	0	0	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr6	170805979	152675410	152675450	1	40,	0,	152675410,
39	0	0	0	0	0	1	4	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	39	chr6	170805979	28101412	28101455	2	22,17,	0,22,	28101412,28101438,
40	0	0	0	0	0	1	8	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr6	170805979	54331793	54331841	2	24,16,	0,24,	54331793,54331825,
40	0	0	0	0	0	1	8	+	chr22~22970380~22971379~+~HPV16~911~1910~+_509_1030_1:0:0_0:0:0_29f|HPV16|left|911	40	0	40	chr6	170805979	129573301	129573349	2	22,18,	0,22,	129573301,129573331,
