sample	contig	human_chrom	human_coord	virus_genome	virus_coord	total	hotspot	hotspot_sample_counts	left_genes	right_genes
CESC-FU-A770-TP	chr13~73319184~+~HPV16~881~-	chr13	73319184	HPV16	881	25	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
HNSC-CR-7369-TP	HPV16~2096~+~chr13~73297078~+	chr13	73297078	HPV16	2096	44	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
CESC-EK-A2RJ-TP	chr13~73295176~+~HPV59~3494~-	chr13	73295176	HPV59	3494	102	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
CESC-FU-A770-TP	chr13~73271617~+~HPV16~881~-	chr13	73271617	HPV16	881	13	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
CESC-EK-A2IR-TP	chr13~73265637~+~HPV16~2170~-	chr13	73265637	HPV16	2170	433	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
CESC-EK-A2IR-TP	chr13~73264901~+~HPV16~881~-	chr13	73264901	HPV16	881	459	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
CESC-EK-A2IR-TP	chr13~73263925~+~HPV16~881~-	chr13	73263925	HPV16	881	1741	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
HNSC-CR-7369-TP	HPV16~215~+~chr13~73329459~+	chr13	73329459	HPV16	215	12	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
CESC-EK-A2IR-TP	chr13~73260846~+~HPV16~881~-	chr13	73260846	HPV16	881	1964	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
HNSC-CN-4741-TP	HPV16~446~-~chr13~73046160~+	chr13	73046160	HPV16	446	259	chr13:74032201	15	DACH1;H3F3BP1;RPL21P109;RPL35AP31;RPS10P21;RNA5SP32;SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3	KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1
HNSC-CN-4741-TP	chr13~73045759~+~HPV16~2365~-	chr13	73045759	HPV16	2365	16	chr13:74032201	15	DACH1;H3F3BP1;RPL21P109;RPL35AP31;RPS10P21;RNA5SP32;SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3	KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1
HNSC-CN-4741-TP	chr13~73045739~+~HPV16~881~-	chr13	73045739	HPV16	881	1451	chr13:74032201	15	DACH1;H3F3BP1;RPL21P109;RPL35AP31;RPS10P21;RNA5SP32;SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3	KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1
HNSC-CN-4741-TP	chr13~73045739~+~HPV16~227~-	chr13	73045739	HPV16	227	35	chr13:74032201	15	DACH1;H3F3BP1;RPL21P109;RPL35AP31;RPS10P21;RNA5SP32;SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3	KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1
HNSC-CN-4741-TP	HPV16~2961~-~chr13~73045601~+	chr13	73045601	HPV16	2961	336	chr13:74032201	15	DACH1;H3F3BP1;RPL21P109;RPL35AP31;RPS10P21;RNA5SP32;SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3	KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1
LIHC-DD-AACP-TP	chr13~74032201~+~NC_003977_3182nt_Hepatitis_B_virus~1829~-	chr13	74032201	NC_003977_3182nt_Hepatitis_B_virus	1829	97	chr13:74032201	15	RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8;RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12	LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4;COMMD6;UCHL3;LMO7-AS1;RP11-173B14.4;FAM204CP;LMO7;LMO7DN
CESC-C5-A1MP-TP	chr13~73397789~+~HPV16~3522~+	chr13	73397789	HPV16	3522	304	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
CESC-EK-A2IR-TP	chr13~73260846~+~HPV16~227~-	chr13	73260846	HPV16	227	255	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
HNSC-CR-7369-TP	HPV16~881~+~chr13~73336694~+	chr13	73336694	HPV16	881	1118	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
CESC-FU-A3HY-TP	chr13~73381471~+~HPV16~3062~-	chr13	73381471	HPV16	3062	57	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
CESC-FU-A770-TP	chr13~73340354~+~HPV16~881~-	chr13	73340354	HPV16	881	86	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
CESC-C5-A1MP-TP	HPV16~881~+~chr13~73396902~+	chr13	73396902	HPV16	881	268	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
HNSC-CR-7369-TP	HPV16~227~+~chr13~73396902~+	chr13	73396902	HPV16	227	52	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
CESC-C5-A1MP-TP	HPV16~227~+~chr13~73396902~+	chr13	73396902	HPV16	227	76	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
CESC-C5-A8YR-TP	chr13~73395228~+~HPV45~677~-	chr13	73395228	HPV45	677	107	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
CESC-C5-A1MP-TP	HPV16~227~+~chr13~73386390~+	chr13	73386390	HPV16	227	12	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
HNSC-CR-7369-TP	HPV16~227~+~chr13~73336694~+	chr13	73336694	HPV16	227	432	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
CESC-FU-A3HY-TP	chr13~73380482~+~HPV16~881~-	chr13	73380482	HPV16	881	2686	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
CESC-FU-A3HY-TP	chr13~73380482~+~HPV16~227~-	chr13	73380482	HPV16	227	17	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
CESC-FU-A3HY-TP	chr13~73381471~+~HPV16~1402~-	chr13	73381471	HPV16	1402	160	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
CESC-C5-A1MP-TP	HPV16~881~+~chr13~73378771~+	chr13	73378771	HPV16	881	1881	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
CESC-C5-A1MP-TP	HPV16~227~+~chr13~73378771~+	chr13	73378771	HPV16	227	53	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
CESC-FU-A3HY-TP	chr13~73378253~+~HPV16~881~-	chr13	73378253	HPV16	881	4054	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
CESC-FU-A3HY-TP	chr13~73378253~+~HPV16~227~-	chr13	73378253	HPV16	227	90	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
HNSC-CR-7369-TP	HPV16~209~+~chr13~73355293~+	chr13	73355293	HPV16	209	12	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
CESC-FU-A770-TP	chr13~73343611~+~HPV16~3503~-	chr13	73343611	HPV16	3503	1071	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
CESC-FU-A770-TP	chr13~73343611~+~HPV16~227~-	chr13	73343611	HPV16	227	173	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
HNSC-CR-7369-TP	HPV16~231~+~chr13~73378790~+	chr13	73378790	HPV16	231	126	chr13:74032201	15	SNORD37;RPL18AP17;SNORA68;uc_338;SNORA9;RPL21P110;RNU6-80P;MZT1;BORA;DIS3;AL391384.1;RNU6-79P;PIBF1;PSMD10P3;KLF5;FABP5P1;RNU6-66P;AL354720.1;RNU4-10P;RNY1P8	RP11-309J13.1;MARK2P12;LINC00393;LINC00392;RP11-552M6.1;RP11-157H4.1;KLF12;LINC00402;RNY1P5;RPL21P108;RP11-512C24.3;LINC00381;LINC00347;RIOK3P1;RNU6-38P;SSR1P2;CTAGE11P;LINC01078;RP11-182M20.2;TBC1D4
