#sample	entry	chrB	orientA	score	coordB	chrA	coordA	end	orientB	virus_brkend_grp	match	total
subset.insertion_seqs.fa	chr9~63090561~-~HPV45~5961~-	HPV45	-	3	5961	chr9	63090561	63090590	-	HPV45:5961	31	4
subset.insertion_seqs.fa	chr9~65842114~-~HPV45~5961~-	HPV45	-	3	5961	chr9	65842114	65842143	-	HPV45:5961	29	3
subset.insertion_seqs.fa	chr9~63096018~-~HPV45~5961~-	HPV45	-	3	5961	chr9	63096018	63096046	-	HPV45:5961	28	4
subset.insertion_seqs.fa	chr7~57947121~-~HPV45~5961~-	HPV45	-	3	5961	chr7	57947121	57947151	-	HPV45:5961	40	7
subset.insertion_seqs.fa	chr7~57950881~-~HPV45~5961~-	HPV45	-	3	5961	chr7	57950881	57950911	-	HPV45:5961	40	7
subset.insertion_seqs.fa	chr7~60879021~-~HPV45~5961~-	HPV45	-	3	5961	chr7	60879021	60879052	-	HPV45:5961	40	6
subset.insertion_seqs.fa	chr7~57952243~-~HPV45~5961~-	HPV45	-	3	5961	chr7	57952243	57952272	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr7~60881656~-~HPV45~5961~-	HPV45	-	3	5961	chr7	60881656	60881685	-	HPV45:5961	30	4
subset.insertion_seqs.fa	chr7~60883200~-~HPV45~5961~-	HPV45	-	3	5961	chr7	60883200	60883230	-	HPV45:5961	39	5
subset.insertion_seqs.fa	chr7~60884383~-~HPV45~5961~-	HPV45	-	3	5961	chr7	60884383	60884412	-	HPV45:5961	38	6
subset.insertion_seqs.fa	chr7~60885392~-~HPV45~5961~-	HPV45	-	3	5961	chr7	60885392	60885422	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr7~60885562~-~HPV45~5961~-	HPV45	-	3	5961	chr7	60885562	60885592	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr7~60887952~-~HPV45~5961~-	HPV45	-	3	5961	chr7	60887952	60887982	-	HPV45:5961	31	4
subset.insertion_seqs.fa	chr7~61717095~-~HPV45~5961~-	HPV45	-	3	5961	chr7	61717095	61717124	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr7~62145747~-~HPV45~5961~-	HPV45	-	3	5961	chr7	62145747	62145777	-	HPV45:5961	39	5
subset.insertion_seqs.fa	chr7~62549148~-~HPV45~5961~-	HPV45	-	3	5961	chr7	62549148	62549178	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr7~62554758~-~HPV45~5961~-	HPV45	-	3	5961	chr7	62554758	62554787	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr7~62558688~-~HPV45~5961~-	HPV45	-	3	5961	chr7	62558688	62558718	-	HPV45:5961	31	4
subset.insertion_seqs.fa	chr7~62560561~-~HPV45~5961~-	HPV45	-	3	5961	chr7	62560561	62560590	-	HPV45:5961	29	3
subset.insertion_seqs.fa	chr5~46341178~-~HPV45~5961~-	HPV45	-	4	5961	chr5	46341178	46341208	-	HPV45:5961	32	5
subset.insertion_seqs.fa	chr5~46364837~-~HPV45~5961~-	HPV45	-	4	5961	chr5	46364837	46364867	-	HPV45:5961	33	6
subset.insertion_seqs.fa	chr5~50164319~-~HPV45~5961~-	HPV45	-	4	5961	chr5	50164319	50164348	-	HPV45:5961	30	4
subset.insertion_seqs.fa	chr5~46329113~-~HPV45~5961~-	HPV45	-	4	5961	chr5	46329113	46329143	-	HPV45:5961	39	5
subset.insertion_seqs.fa	chr5~46331159~-~HPV45~5961~-	HPV45	-	4	5961	chr5	46331159	46331188	-	HPV45:5961	29	2
subset.insertion_seqs.fa	chr5~46333034~-~HPV45~5961~-	HPV45	-	4	5961	chr5	46333034	46333064	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr5~46334571~-~HPV45~5961~-	HPV45	-	4	5961	chr5	46334571	46334600	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr5~46337444~-~HPV45~5961~-	HPV45	-	4	5961	chr5	46337444	46337474	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr5~46338802~-~HPV45~5961~-	HPV45	-	4	5961	chr5	46338802	46338832	-	HPV45:5961	32	4
subset.insertion_seqs.fa	chr5~46339648~-~HPV45~5961~-	HPV45	-	4	5961	chr5	46339648	46339679	-	HPV45:5961	40	7
subset.insertion_seqs.fa	chr5~46341521~-~HPV45~5961~-	HPV45	-	4	5961	chr5	46341521	46341550	-	HPV45:5961	30	3
subset.insertion_seqs.fa	chr5~46344246~-~HPV45~5961~-	HPV45	-	4	5961	chr5	46344246	46344275	-	HPV45:5961	30	4
subset.insertion_seqs.fa	chr5~46346630~-~HPV45~5961~-	HPV45	-	4	5961	chr5	46346630	46346660	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr5~46349365~-~HPV45~5961~-	HPV45	-	4	5961	chr5	46349365	46349394	-	HPV45:5961	39	5
subset.insertion_seqs.fa	chr5~46351751~-~HPV45~5961~-	HPV45	-	4	5961	chr5	46351751	46351780	-	HPV45:5961	29	2
subset.insertion_seqs.fa	chr5~46354648~-~HPV45~5961~-	HPV45	-	4	5961	chr5	46354648	46354677	-	HPV45:5961	39	4
subset.insertion_seqs.fa	chr3~90403636~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90403636	90403666	-	HPV45:5961	40	7
subset.insertion_seqs.fa	chr3~90286744~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90286744	90286775	-	HPV45:5961	32	6
subset.insertion_seqs.fa	chr3~90289459~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90289459	90289488	-	HPV45:5961	30	4
subset.insertion_seqs.fa	chr3~90401203~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90401203	90401233	-	HPV45:5961	39	5
subset.insertion_seqs.fa	chr3~90405510~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90405510	90405540	-	HPV45:5961	39	5
subset.insertion_seqs.fa	chr3~90406535~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90406535	90406564	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr3~90407048~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90407048	90407078	-	HPV45:5961	39	5
subset.insertion_seqs.fa	chr3~90409092~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90409092	90409122	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr3~90409252~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90409252	90409282	-	HPV45:5961	39	5
subset.insertion_seqs.fa	chr3~90409422~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90409422	90409452	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr3~90410084~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90410084	90410114	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr3~90410253~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90410253	90410282	-	HPV45:5961	30	3
subset.insertion_seqs.fa	chr3~90415853~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90415853	90415882	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr3~90417221~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90417221	90417250	-	HPV45:5961	31	4
subset.insertion_seqs.fa	chr3~90418588~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90418588	90418618	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr3~90425773~-~HPV45~5961~-	HPV45	-	4	5961	chr3	90425773	90425802	-	HPV45:5961	29	3
subset.insertion_seqs.fa	chr22~16058889~-~HPV45~5961~-	HPV45	-	4	5961	chr22	16058889	16058921	-	HPV45:5961	42	9
subset.insertion_seqs.fa	chr22~12338000~-~HPV45~5961~-	HPV45	-	4	5961	chr22	12338000	12338030	-	HPV45:5961	31	4
subset.insertion_seqs.fa	chr22~12346197~-~HPV45~5961~-	HPV45	-	4	5961	chr22	12346197	12346226	-	HPV45:5961	31	4
subset.insertion_seqs.fa	chr22~15155324~-~HPV45~5961~-	HPV45	-	4	5961	chr22	15155324	15155353	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr22~15159595~-~HPV45~5961~-	HPV45	-	4	5961	chr22	15159595	15159624	-	HPV45:5961	30	4
subset.insertion_seqs.fa	chr22~15160618~-~HPV45~5961~-	HPV45	-	4	5961	chr22	15160618	15160648	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr22~15163684~-~HPV45~5961~-	HPV45	-	4	5961	chr22	15163684	15163714	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr22~15165384~-~HPV45~5961~-	HPV45	-	4	5961	chr22	15165384	15165414	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr22~15168975~-~HPV45~5961~-	HPV45	-	4	5961	chr22	15168975	15169004	-	HPV45:5961	32	5
subset.insertion_seqs.fa	chr22~15172734~-~HPV45~5961~-	HPV45	-	4	5961	chr22	15172734	15172763	-	HPV45:5961	30	3
subset.insertion_seqs.fa	chr22~15178188~-~HPV45~5961~-	HPV45	-	4	5961	chr22	15178188	15178218	-	HPV45:5961	39	5
subset.insertion_seqs.fa	chr22~15178530~-~HPV45~5961~-	HPV45	-	4	5961	chr22	15178530	15178559	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr22~15188433~-~HPV45~5961~-	HPV45	-	4	5961	chr22	15188433	15188462	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr22~15190646~-~HPV45~5961~-	HPV45	-	4	5961	chr22	15190646	15190675	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr22~15194563~-~HPV45~5961~-	HPV45	-	4	5961	chr22	15194563	15194592	-	HPV45:5961	29	3
subset.insertion_seqs.fa	chr22~15195073~-~HPV45~5961~-	HPV45	-	4	5961	chr22	15195073	15195102	-	HPV45:5961	39	3
subset.insertion_seqs.fa	chr21~12973354~-~HPV45~5961~-	HPV45	-	4	5961	chr21	12973354	12973384	-	HPV45:5961	40	7
subset.insertion_seqs.fa	chr21~7213492~-~HPV45~5961~-	HPV45	-	4	5961	chr21	7213492	7213521	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr21~7970098~-~HPV45~5961~-	HPV45	-	4	5961	chr21	7970098	7970127	-	HPV45:5961	30	3
subset.insertion_seqs.fa	chr21~12967405~-~HPV45~5961~-	HPV45	-	4	5961	chr21	12967405	12967434	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr21~12968071~-~HPV45~5961~-	HPV45	-	4	5961	chr21	12968071	12968102	-	HPV45:5961	40	6
subset.insertion_seqs.fa	chr21~12970456~-~HPV45~5961~-	HPV45	-	4	5961	chr21	12970456	12970486	-	HPV45:5961	39	5
subset.insertion_seqs.fa	chr21~12971989~-~HPV45~5961~-	HPV45	-	4	5961	chr21	12971989	12972018	-	HPV45:5961	29	3
subset.insertion_seqs.fa	chr21~12979124~-~HPV45~5961~-	HPV45	-	4	5961	chr21	12979124	12979153	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr21~12996045~-~HPV45~5961~-	HPV45	-	4	5961	chr21	12996045	12996074	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr21~12993488~-~HPV45~5961~-	HPV45	-	4	5961	chr21	12993488	12993517	-	HPV45:5961	30	4
subset.insertion_seqs.fa	chr21~12973013~-~HPV45~5961~-	HPV45	-	4	5961	chr21	12973013	12973041	-	HPV45:5961	28	3
subset.insertion_seqs.fa	chr21~12967072~-~HPV45~5961~-	HPV45	-	4	5961	chr21	12967072	12967106	-	HPV45:5961	37	6
subset.insertion_seqs.fa	chr21~12995363~-~HPV45~5961~-	HPV45	-	4	5961	chr21	12995363	12995392	-	HPV45:5961	28	3
subset.insertion_seqs.fa	chr21~12971138~-~HPV45~5961~-	HPV45	-	4	5961	chr21	12971138	12971168	-	HPV45:5961	30	4
subset.insertion_seqs.fa	chr21~12969776~-~HPV45~5961~-	HPV45	-	4	5961	chr21	12969776	12969805	-	HPV45:5961	31	6
subset.insertion_seqs.fa	chr20~28644204~-~HPV45~5961~-	HPV45	-	4	5961	chr20	28644204	28644234	-	HPV45:5961	32	6
subset.insertion_seqs.fa	chr20~26602646~-~HPV45~5961~-	HPV45	-	4	5961	chr20	26602646	26602676	-	HPV45:5961	39	5
subset.insertion_seqs.fa	chr20~26604006~-~HPV45~5961~-	HPV45	-	4	5961	chr20	26604006	26604036	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr20~26605365~-~HPV45~5961~-	HPV45	-	4	5961	chr20	26605365	26605395	-	HPV45:5961	39	5
subset.insertion_seqs.fa	chr20~28645912~-~HPV45~5961~-	HPV45	-	4	5961	chr20	28645912	28645942	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr20~29697828~-~HPV45~5961~-	HPV45	-	4	5961	chr20	29697828	29697858	-	HPV45:5961	31	4
subset.insertion_seqs.fa	chr20~29698177~-~HPV45~5961~-	HPV45	-	4	5961	chr20	29698177	29698206	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr20~29698860~-~HPV45~5961~-	HPV45	-	4	5961	chr20	29698860	29698889	-	HPV45:5961	31	3
subset.insertion_seqs.fa	chr20~29701252~-~HPV45~5961~-	HPV45	-	4	5961	chr20	29701252	29701281	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr20~29702449~-~HPV45~5961~-	HPV45	-	4	5961	chr20	29702449	29702478	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr20~29703470~-~HPV45~5961~-	HPV45	-	4	5961	chr20	29703470	29703500	-	HPV45:5961	39	5
subset.insertion_seqs.fa	chr20~29709245~-~HPV45~5961~-	HPV45	-	4	5961	chr20	29709245	29709275	-	HPV45:5961	39	5
subset.insertion_seqs.fa	chr20~29713335~-~HPV45~5961~-	HPV45	-	4	5961	chr20	29713335	29713364	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr20~29715026~-~HPV45~5961~-	HPV45	-	4	5961	chr20	29715026	29715055	-	HPV45:5961	39	5
subset.insertion_seqs.fa	chr20~29715874~-~HPV45~5961~-	HPV45	-	4	5961	chr20	29715874	29715904	-	HPV45:5961	30	4
subset.insertion_seqs.fa	chr20~29718258~-~HPV45~5961~-	HPV45	-	4	5961	chr20	29718258	29718287	-	HPV45:5961	29	3
subset.insertion_seqs.fa	chr2~94512711~-~HPV45~5961~-	HPV45	-	4	5961	chr2	94512711	94512741	-	HPV45:5961	40	7
subset.insertion_seqs.fa	chr2~94531008~-~HPV45~5961~-	HPV45	-	4	5961	chr2	94531008	94531038	-	HPV45:5961	40	7
subset.insertion_seqs.fa	chr2~94534079~-~HPV45~5961~-	HPV45	-	4	5961	chr2	94534079	94534109	-	HPV45:5961	40	7
subset.insertion_seqs.fa	chr2~94509303~-~HPV45~5961~-	HPV45	-	4	5961	chr2	94509303	94509332	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr2~94511687~-~HPV45~5961~-	HPV45	-	4	5961	chr2	94511687	94511717	-	HPV45:5961	39	5
subset.insertion_seqs.fa	chr2~94513778~-~HPV45~5961~-	HPV45	-	4	5961	chr2	94513778	94513807	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr2~94515659~-~HPV45~5961~-	HPV45	-	4	5961	chr2	94515659	94515688	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr2~94520259~-~HPV45~5961~-	HPV45	-	4	5961	chr2	94520259	94520288	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr2~94521444~-~HPV45~5961~-	HPV45	-	4	5961	chr2	94521444	94521474	-	HPV45:5961	31	4
subset.insertion_seqs.fa	chr2~94523998~-~HPV45~5961~-	HPV45	-	4	5961	chr2	94523998	94524028	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr2~94526379~-~HPV45~5961~-	HPV45	-	4	5961	chr2	94526379	94526411	-	HPV45:5961	40	5
subset.insertion_seqs.fa	chr2~94529983~-~HPV45~5961~-	HPV45	-	4	5961	chr2	94529983	94530012	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr2~94532031~-~HPV45~5961~-	HPV45	-	4	5961	chr2	94532031	94532060	-	HPV45:5961	30	4
subset.insertion_seqs.fa	chr2~94532713~-~HPV45~5961~-	HPV45	-	4	5961	chr2	94532713	94532742	-	HPV45:5961	29	3
subset.insertion_seqs.fa	chr2~94534593~-~HPV45~5961~-	HPV45	-	4	5961	chr2	94534593	94534622	-	HPV45:5961	40	6
subset.insertion_seqs.fa	chr2~94537151~-~HPV45~5961~-	HPV45	-	4	5961	chr2	94537151	94537180	-	HPV45:5961	29	2
subset.insertion_seqs.fa	chr19~27405421~-~HPV45~5961~-	HPV45	-	3	5961	chr19	27405421	27405450	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr19~27397209~-~HPV45~5961~-	HPV45	-	3	5961	chr19	27397209	27397239	-	HPV45:5961	39	5
subset.insertion_seqs.fa	chr19~27396179~-~HPV45~5961~-	HPV45	-	3	5961	chr19	27396179	27396208	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr19~27340224~-~HPV45~5961~-	HPV45	-	3	5961	chr19	27340224	27340254	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr19~27406617~-~HPV45~5961~-	HPV45	-	3	5961	chr19	27406617	27406645	-	HPV45:5961	30	3
subset.insertion_seqs.fa	chr18~20574261~-~HPV45~5961~-	HPV45	-	4	5961	chr18	20574261	20574292	-	HPV45:5961	40	5
subset.insertion_seqs.fa	chr18~20577322~-~HPV45~5961~-	HPV45	-	4	5961	chr18	20577322	20577351	-	HPV45:5961	30	4
subset.insertion_seqs.fa	chr18~20580723~-~HPV45~5961~-	HPV45	-	4	5961	chr18	20580723	20580752	-	HPV45:5961	30	4
subset.insertion_seqs.fa	chr18~20586764~-~HPV45~5961~-	HPV45	-	4	5961	chr18	20586764	20586794	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr18~20594079~-~HPV45~5961~-	HPV45	-	4	5961	chr18	20594079	20594108	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr18~20594420~-~HPV45~5961~-	HPV45	-	4	5961	chr18	20594420	20594450	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr18~20599693~-~HPV45~5961~-	HPV45	-	4	5961	chr18	20599693	20599722	-	HPV45:5961	31	4
subset.insertion_seqs.fa	chr18~20602074~-~HPV45~5961~-	HPV45	-	4	5961	chr18	20602074	20602103	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr18~20817309~-~HPV45~5961~-	HPV45	-	4	5961	chr18	20817309	20817338	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr18~20820822~-~HPV45~5961~-	HPV45	-	4	5961	chr18	20820822	20820852	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr18~20826088~-~HPV45~5961~-	HPV45	-	4	5961	chr18	20826088	20826118	-	HPV45:5961	39	5
subset.insertion_seqs.fa	chr18~20827960~-~HPV45~5961~-	HPV45	-	4	5961	chr18	20827960	20827990	-	HPV45:5961	39	5
subset.insertion_seqs.fa	chr18~20938527~-~HPV45~5961~-	HPV45	-	4	5961	chr18	20938527	20938556	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr18~20838606~-~HPV45~5961~-	HPV45	-	4	5961	chr18	20838606	20838635	-	HPV45:5961	39	4
subset.insertion_seqs.fa	chr18~20836738~-~HPV45~5961~-	HPV45	-	4	5961	chr18	20836738	20836767	-	HPV45:5961	39	4
subset.insertion_seqs.fa	chr18~20834856~-~HPV45~5961~-	HPV45	-	4	5961	chr18	20834856	20834885	-	HPV45:5961	39	4
subset.insertion_seqs.fa	chr17~26883537~-~HPV45~5961~-	HPV45	-	3	5961	chr17	26883537	26883566	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr17~26882855~-~HPV45~5961~-	HPV45	-	3	5961	chr17	26882855	26882884	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr17~26881158~-~HPV45~5961~-	HPV45	-	3	5961	chr17	26881158	26881187	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr16~34205499~-~HPV45~5961~-	HPV45	-	4	5961	chr16	34205499	34205528	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr16~34213518~-~HPV45~5961~-	HPV45	-	4	5961	chr16	34213518	34213547	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr16~34621576~-~HPV45~5961~-	HPV45	-	4	5961	chr16	34621576	34621605	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr16~36336355~-~HPV45~5961~-	HPV45	-	4	5961	chr16	36336355	36336384	-	HPV45:5961	30	4
subset.insertion_seqs.fa	chr16~36260162~-~HPV45~5961~-	HPV45	-	4	5961	chr16	36260162	36260191	-	HPV45:5961	30	3
subset.insertion_seqs.fa	chr16~36258294~-~HPV45~5961~-	HPV45	-	4	5961	chr16	36258294	36258322	-	HPV45:5961	30	3
subset.insertion_seqs.fa	chr16~34623455~-~HPV45~5961~-	HPV45	-	4	5961	chr16	34623455	34623484	-	HPV45:5961	28	3
subset.insertion_seqs.fa	chr16~34211130~-~HPV45~5961~-	HPV45	-	4	5961	chr16	34211130	34211159	-	HPV45:5961	31	4
subset.insertion_seqs.fa	chr15~19791947~-~HPV45~5961~-	HPV45	-	4	5961	chr15	19791947	19791976	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr15~19793520~-~HPV45~5961~-	HPV45	-	4	5961	chr15	19793520	19793549	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr15~19795741~-~HPV45~5961~-	HPV45	-	4	5961	chr15	19795741	19795770	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr15~19797600~-~HPV45~5961~-	HPV45	-	4	5961	chr15	19797600	19797630	-	HPV45:5961	34	6
subset.insertion_seqs.fa	chr15~19798112~-~HPV45~5961~-	HPV45	-	4	5961	chr15	19798112	19798142	-	HPV45:5961	39	5
subset.insertion_seqs.fa	chr15~19799304~-~HPV45~5961~-	HPV45	-	4	5961	chr15	19799304	19799334	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr15~19826107~-~HPV45~5961~-	HPV45	-	4	5961	chr15	19826107	19826136	-	HPV45:5961	29	2
subset.insertion_seqs.fa	chr15~19790957~-~HPV45~5961~-	HPV45	-	4	5961	chr15	19790957	19790990	-	HPV45:5961	37	6
subset.insertion_seqs.fa	chr15~19796082~-~HPV45~5961~-	HPV45	-	4	5961	chr15	19796082	19796110	-	HPV45:5961	28	4
subset.insertion_seqs.fa	chr15~19785861~-~HPV45~5961~-	HPV45	-	4	5961	chr15	19785861	19785890	-	HPV45:5961	36	5
subset.insertion_seqs.fa	chr15~19783311~-~HPV45~5961~-	HPV45	-	4	5961	chr15	19783311	19783340	-	HPV45:5961	28	4
subset.insertion_seqs.fa	chr15~19780077~-~HPV45~5961~-	HPV45	-	4	5961	chr15	19780077	19780106	-	HPV45:5961	28	4
subset.insertion_seqs.fa	chr15~19775646~-~HPV45~5961~-	HPV45	-	4	5961	chr15	19775646	19775674	-	HPV45:5961	28	4
subset.insertion_seqs.fa	chr14~18229822~-~HPV45~5961~-	HPV45	-	3	5961	chr14	18229822	18229851	-	HPV45:5961	30	3
subset.insertion_seqs.fa	chr14~18230845~-~HPV45~5961~-	HPV45	-	3	5961	chr14	18230845	18230875	-	HPV45:5961	39	5
subset.insertion_seqs.fa	chr14~18235611~-~HPV45~5961~-	HPV45	-	3	5961	chr14	18235611	18235640	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr14~18241936~-~HPV45~5961~-	HPV45	-	3	5961	chr14	18241936	18241965	-	HPV45:5961	30	4
subset.insertion_seqs.fa	chr14~18246025~-~HPV45~5961~-	HPV45	-	3	5961	chr14	18246025	18246056	-	HPV45:5961	40	6
subset.insertion_seqs.fa	chr14~18247390~-~HPV45~5961~-	HPV45	-	3	5961	chr14	18247390	18247420	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr14~18247732~-~HPV45~5961~-	HPV45	-	3	5961	chr14	18247732	18247761	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr14~18257637~-~HPV45~5961~-	HPV45	-	3	5961	chr14	18257637	18257666	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr14~18259851~-~HPV45~5961~-	HPV45	-	3	5961	chr14	18259851	18259880	-	HPV45:5961	31	4
subset.insertion_seqs.fa	chr14~18263769~-~HPV45~5961~-	HPV45	-	3	5961	chr14	18263769	18263798	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr14~18266844~-~HPV45~5961~-	HPV45	-	3	5961	chr14	18266844	18266874	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr14~18265135~-~HPV45~5961~-	HPV45	-	3	5961	chr14	18265135	18265165	-	HPV45:5961	39	5
subset.insertion_seqs.fa	chr14~18263940~-~HPV45~5961~-	HPV45	-	3	5961	chr14	18263940	18263970	-	HPV45:5961	38	4
subset.insertion_seqs.fa	chr14~18261722~-~HPV45~5961~-	HPV45	-	3	5961	chr14	18261722	18261751	-	HPV45:5961	28	3
subset.insertion_seqs.fa	chr14~18249609~-~HPV45~5961~-	HPV45	-	3	5961	chr14	18249609	18249638	-	HPV45:5961	28	2
subset.insertion_seqs.fa	chr14~18227259~-~HPV45~5961~-	HPV45	-	3	5961	chr14	18227259	18227288	-	HPV45:5961	38	3
subset.insertion_seqs.fa	chr12~37358558~-~HPV45~5961~-	HPV45	-	4	5961	chr12	37358558	37358588	-	HPV45:5961	31	4
subset.insertion_seqs.fa	chr12~37636361~-~HPV45~5961~-	HPV45	-	4	5961	chr12	37636361	37636390	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr12~37643007~-~HPV45~5961~-	HPV45	-	4	5961	chr12	37643007	37643036	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr12~37643349~-~HPV45~5961~-	HPV45	-	4	5961	chr12	37643349	37643378	-	HPV45:5961	30	3
subset.insertion_seqs.fa	chr12~37675507~-~HPV45~5961~-	HPV45	-	4	5961	chr12	37675507	37675537	-	HPV45:5961	39	5
subset.insertion_seqs.fa	chr12~37677196~-~HPV45~5961~-	HPV45	-	4	5961	chr12	37677196	37677226	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr12~37677538~-~HPV45~5961~-	HPV45	-	4	5961	chr12	37677538	37677567	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr12~37679585~-~HPV45~5961~-	HPV45	-	4	5961	chr12	37679585	37679614	-	HPV45:5961	31	5
subset.insertion_seqs.fa	chr12~37694662~-~HPV45~5961~-	HPV45	-	4	5961	chr12	37694662	37694692	-	HPV45:5961	31	4
subset.insertion_seqs.fa	chr12~37690701~-~HPV45~5961~-	HPV45	-	4	5961	chr12	37690701	37690730	-	HPV45:5961	31	4
subset.insertion_seqs.fa	chr12~37688308~-~HPV45~5961~-	HPV45	-	4	5961	chr12	37688308	37688337	-	HPV45:5961	29	3
subset.insertion_seqs.fa	chr12~37644549~-~HPV45~5961~-	HPV45	-	4	5961	chr12	37644549	37644577	-	HPV45:5961	28	3
subset.insertion_seqs.fa	chr12~37630909~-~HPV45~5961~-	HPV45	-	4	5961	chr12	37630909	37630937	-	HPV45:5961	28	3
subset.insertion_seqs.fa	chr12~37688992~-~HPV45~5961~-	HPV45	-	4	5961	chr12	37688992	37689022	-	HPV45:5961	30	4
subset.insertion_seqs.fa	chr11~55230959~-~HPV45~5961~-	HPV45	-	4	5961	chr11	55230959	55230993	-	HPV45:5961	41	7
subset.insertion_seqs.fa	chr11~55248537~-~HPV45~5961~-	HPV45	-	4	5961	chr11	55248537	55248568	-	HPV45:5961	40	5
subset.insertion_seqs.fa	chr11~48792004~-~HPV45~5961~-	HPV45	-	4	5961	chr11	48792004	48792034	-	HPV45:5961	39	6
subset.insertion_seqs.fa	chr11~48796418~-~HPV45~5961~-	HPV45	-	4	5961	chr11	48796418	48796448	-	HPV45:5961	39	6
