#sample	entry	chrB	orientA	score	coordB	chrA	coordA	end	orientB	virus_brkend_grp	match	total
subset.insertion_seqs.fa	chr7~13270524~-~HPV33~3424~-	HPV33	-	1	3424	chr7	13270524	13270566	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr7~15991686~-~HPV33~3424~-	HPV33	-	4	3424	chr7	15991686	15991726	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr7~19950552~-~HPV33~3424~-	HPV33	-	1	3424	chr7	19950552	19950594	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr7~20023459~-~HPV33~3424~-	HPV33	-	1	3424	chr7	20023459	20023501	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr7~23824434~-~HPV33~3424~-	HPV33	-	4	3424	chr7	23824434	23824474	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr7~24998100~-~HPV33~3424~-	HPV33	-	1	3424	chr7	24998100	24998142	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr7~25439926~-~HPV33~3424~-	HPV33	-	1	3424	chr7	25439926	25439968	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr7~27004281~-~HPV33~3424~-	HPV33	-	4	3424	chr7	27004281	27004320	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr7~30096360~-~HPV33~3424~-	HPV33	-	4	3424	chr7	30096360	30096400	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr6~111064575~-~HPV33~3424~-	HPV33	-	1	3424	chr6	111064575	111064617	-	HPV33:3424	42	1
subset.insertion_seqs.fa	chr6~3674049~-~HPV33~3424~-	HPV33	-	1	3424	chr6	3674049	3674091	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr6~5913691~-~HPV33~3424~-	HPV33	-	1	3424	chr6	5913691	5913733	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr6~8489634~-~HPV33~3424~-	HPV33	-	4	3424	chr6	8489634	8489671	-	HPV33:3424	41	3
subset.insertion_seqs.fa	chr6~8616408~-~HPV33~3424~-	HPV33	-	4	3424	chr6	8616408	8616448	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr6~24676558~-~HPV33~3424~-	HPV33	-	1	3424	chr6	24676558	24676600	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr6~32469431~-~HPV33~3424~-	HPV33	-	1	3424	chr6	32469431	32469473	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr6~38300695~-~HPV33~3424~-	HPV33	-	1	3424	chr6	38300695	38300737	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr6~38758364~-~HPV33~3424~-	HPV33	-	4	3424	chr6	38758364	38758404	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr6~40092203~-~HPV33~3424~-	HPV33	-	4	3424	chr6	40092203	40092242	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr6~44585999~-~HPV33~3424~-	HPV33	-	4	3424	chr6	44585999	44586038	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr6~46132986~-~HPV33~3424~-	HPV33	-	4	3424	chr6	46132986	46133026	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr6~49010342~-~HPV33~3424~-	HPV33	-	4	3424	chr6	49010342	49010382	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr6~50645862~-~HPV33~3424~-	HPV33	-	1	3424	chr6	50645862	50645904	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr5~53627717~-~HPV33~3424~-	HPV33	-	4	3424	chr5	53627717	53627754	-	HPV33:3424	42	3
subset.insertion_seqs.fa	chr5~61937~-~HPV33~3424~-	HPV33	-	4	3424	chr5	61937	61976	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr5~9004309~-~HPV33~3424~-	HPV33	-	1	3424	chr5	9004309	9004351	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr5~16396813~-~HPV33~3424~-	HPV33	-	1	3424	chr5	16396813	16396855	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr5~19588122~-~HPV33~3424~-	HPV33	-	1	3424	chr5	19588122	19588164	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr5~28186361~-~HPV33~3424~-	HPV33	-	1	3424	chr5	28186361	28186403	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr5~29537998~-~HPV33~3424~-	HPV33	-	1	3424	chr5	29537998	29538040	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr5~32718684~-~HPV33~3424~-	HPV33	-	4	3424	chr5	32718684	32718724	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr5~34642516~-~HPV33~3424~-	HPV33	-	4	3424	chr5	34642516	34642556	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr5~40298583~-~HPV33~3424~-	HPV33	-	1	3424	chr5	40298583	40298625	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr5~40563218~-~HPV33~3424~-	HPV33	-	1	3424	chr5	40563218	40563260	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr5~42035156~-~HPV33~3424~-	HPV33	-	4	3424	chr5	42035156	42035196	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr5~43669116~-~HPV33~3424~-	HPV33	-	4	3424	chr5	43669116	43669156	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr4~71086240~-~HPV33~3424~-	HPV33	-	1	3424	chr4	71086240	71086282	-	HPV33:3424	42	1
subset.insertion_seqs.fa	chr4~97364028~-~HPV33~3424~-	HPV33	-	1	3424	chr4	97364028	97364070	-	HPV33:3424	42	1
subset.insertion_seqs.fa	chr4~10777232~-~HPV33~3424~-	HPV33	-	1	3424	chr4	10777232	10777274	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr4~11500711~-~HPV33~3424~-	HPV33	-	1	3424	chr4	11500711	11500753	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr4~14473025~-~HPV33~3424~-	HPV33	-	1	3424	chr4	14473025	14473067	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr4~15632741~-~HPV33~3424~-	HPV33	-	1	3424	chr4	15632741	15632783	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr4~28853334~-~HPV33~3424~-	HPV33	-	1	3424	chr4	28853334	28853376	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr4~34444056~-~HPV33~3424~-	HPV33	-	4	3424	chr4	34444056	34444096	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr4~35650554~-~HPV33~3424~-	HPV33	-	1	3424	chr4	35650554	35650596	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr4~36804334~-~HPV33~3424~-	HPV33	-	1	3424	chr4	36804334	36804376	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr4~39672297~-~HPV33~3424~-	HPV33	-	1	3424	chr4	39672297	39672339	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr4~41401868~-~HPV33~3424~-	HPV33	-	1	3424	chr4	41401868	41401910	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr4~41902446~-~HPV33~3424~-	HPV33	-	1	3424	chr4	41902446	41902488	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr4~42755964~-~HPV33~3424~-	HPV33	-	4	3424	chr4	42755964	42756004	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr3~1460897~-~HPV33~3424~-	HPV33	-	4	3424	chr3	1460897	1460936	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr3~2425903~-~HPV33~3424~-	HPV33	-	4	3424	chr3	2425903	2425942	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr3~4239606~-~HPV33~3424~-	HPV33	-	4	3424	chr3	4239606	4239646	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr3~5803412~-~HPV33~3424~-	HPV33	-	4	3424	chr3	5803412	5803449	-	HPV33:3424	41	3
subset.insertion_seqs.fa	chr3~6032275~-~HPV33~3424~-	HPV33	-	4	3424	chr3	6032275	6032314	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr3~6946888~-~HPV33~3424~-	HPV33	-	1	3424	chr3	6946888	6946930	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr3~12079138~-~HPV33~3424~-	HPV33	-	1	3424	chr3	12079138	12079180	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr3~16965857~-~HPV33~3424~-	HPV33	-	4	3424	chr3	16965857	16965896	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr3~18691644~-~HPV33~3424~-	HPV33	-	1	3424	chr3	18691644	18691686	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr3~20817239~-~HPV33~3424~-	HPV33	-	1	3424	chr3	20817239	20817281	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr3~21215255~-~HPV33~3424~-	HPV33	-	1	3424	chr3	21215255	21215297	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr3~22955248~-~HPV33~3424~-	HPV33	-	4	3424	chr3	22955248	22955288	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr3~23561904~-~HPV33~3424~-	HPV33	-	1	3424	chr3	23561904	23561946	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr3~24055327~-~HPV33~3424~-	HPV33	-	4	3424	chr3	24055327	24055364	-	HPV33:3424	41	3
subset.insertion_seqs.fa	chr3~26746557~-~HPV33~3424~-	HPV33	-	1	3424	chr3	26746557	26746599	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr22~10932348~-~HPV33~3424~-	HPV33	-	4	3424	chr22	10932348	10932388	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr22~12316112~-~HPV33~3424~-	HPV33	-	1	3424	chr22	12316112	12316154	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr22~17295132~-~HPV33~3424~-	HPV33	-	4	3424	chr22	17295132	17295172	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr22~22174627~-~HPV33~3424~-	HPV33	-	1	3424	chr22	22174627	22174669	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr22~34388194~-~HPV33~3424~-	HPV33	-	1	3424	chr22	34388194	34388236	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr22~35026787~-~HPV33~3424~-	HPV33	-	1	3424	chr22	35026787	35026829	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr21~9184922~-~HPV33~3424~-	HPV33	-	4	3424	chr21	9184922	9184959	-	HPV33:3424	41	3
subset.insertion_seqs.fa	chr21~25345071~-~HPV33~3424~-	HPV33	-	1	3424	chr21	25345071	25345113	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr21~30202251~-~HPV33~3424~-	HPV33	-	1	3424	chr21	30202251	30202293	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr21~30369443~-~HPV33~3424~-	HPV33	-	1	3424	chr21	30369443	30369485	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr21~46577967~-~HPV33~3424~-	HPV33	-	4	3424	chr21	46577967	46578006	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr21~22272201~-~HPV33~3424~-	HPV33	-	1	3424	chr21	22272201	22272242	-	HPV33:3424	40	1
subset.insertion_seqs.fa	chr21~16129038~-~HPV33~3424~-	HPV33	-	1	3424	chr21	16129038	16129080	-	HPV33:3424	40	1
subset.insertion_seqs.fa	chr21~16732908~-~HPV33~3424~-	HPV33	-	1	3424	chr21	16732908	16732950	-	HPV33:3424	40	1
subset.insertion_seqs.fa	chr21~22529700~-~HPV33~3424~-	HPV33	-	1	3424	chr21	22529700	22529742	-	HPV33:3424	40	1
subset.insertion_seqs.fa	chr21~29393817~-~HPV33~3424~-	HPV33	-	1	3424	chr21	29393817	29393859	-	HPV33:3424	40	1
subset.insertion_seqs.fa	chr20~4620822~-~HPV33~3424~-	HPV33	-	4	3424	chr20	4620822	4620862	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr20~7808688~-~HPV33~3424~-	HPV33	-	4	3424	chr20	7808688	7808728	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr20~12125548~-~HPV33~3424~-	HPV33	-	1	3424	chr20	12125548	12125590	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr20~12424508~-~HPV33~3424~-	HPV33	-	4	3424	chr20	12424508	12424548	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr20~12444958~-~HPV33~3424~-	HPV33	-	4	3424	chr20	12444958	12444998	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr20~14463371~-~HPV33~3424~-	HPV33	-	4	3424	chr20	14463371	14463408	-	HPV33:3424	41	3
subset.insertion_seqs.fa	chr20~16789669~-~HPV33~3424~-	HPV33	-	1	3424	chr20	16789669	16789711	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr20~16909264~-~HPV33~3424~-	HPV33	-	4	3424	chr20	16909264	16909304	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr20~17116620~-~HPV33~3424~-	HPV33	-	1	3424	chr20	17116620	17116662	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr20~25936618~-~HPV33~3424~-	HPV33	-	1	3424	chr20	25936618	25936660	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr20~28827552~-~HPV33~3424~-	HPV33	-	1	3424	chr20	28827552	28827594	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr20~30972288~-~HPV33~3424~-	HPV33	-	1	3424	chr20	30972288	30972330	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr20~31264875~-~HPV33~3424~-	HPV33	-	1	3424	chr20	31264875	31264917	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr20~41682781~-~HPV33~3424~-	HPV33	-	4	3424	chr20	41682781	41682820	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr20~41763125~-~HPV33~3424~-	HPV33	-	4	3424	chr20	41763125	41763164	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr20~41966905~-~HPV33~3424~-	HPV33	-	1	3424	chr20	41966905	41966947	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr2~1384547~-~HPV33~3424~-	HPV33	-	4	3424	chr2	1384547	1384584	-	HPV33:3424	41	3
subset.insertion_seqs.fa	chr2~1391851~-~HPV33~3424~-	HPV33	-	4	3424	chr2	1391851	1391888	-	HPV33:3424	41	3
subset.insertion_seqs.fa	chr2~2372709~-~HPV33~3424~-	HPV33	-	4	3424	chr2	2372709	2372748	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr2~4080784~-~HPV33~3424~-	HPV33	-	1	3424	chr2	4080784	4080826	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr2~9928695~-~HPV33~3424~-	HPV33	-	4	3424	chr2	9928695	9928734	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr2~11319436~-~HPV33~3424~-	HPV33	-	4	3424	chr2	11319436	11319476	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr2~11846124~-~HPV33~3424~-	HPV33	-	1	3424	chr2	11846124	11846166	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr2~14159225~-~HPV33~3424~-	HPV33	-	1	3424	chr2	14159225	14159267	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr2~17905296~-~HPV33~3424~-	HPV33	-	1	3424	chr2	17905296	17905338	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr2~17984973~-~HPV33~3424~-	HPV33	-	1	3424	chr2	17984973	17985015	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr2~18013860~-~HPV33~3424~-	HPV33	-	4	3424	chr2	18013860	18013900	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr2~18140985~-~HPV33~3424~-	HPV33	-	1	3424	chr2	18140985	18141027	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr2~18617847~-~HPV33~3424~-	HPV33	-	1	3424	chr2	18617847	18617889	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr2~18955606~-~HPV33~3424~-	HPV33	-	4	3424	chr2	18955606	18955643	-	HPV33:3424	41	3
subset.insertion_seqs.fa	chr2~20979642~-~HPV33~3424~-	HPV33	-	1	3424	chr2	20979642	20979684	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr2~30719773~-~HPV33~3424~-	HPV33	-	4	3424	chr2	30719773	30719812	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr19~19722922~-~HPV33~3424~-	HPV33	-	4	3424	chr19	19722922	19722959	-	HPV33:3424	41	3
subset.insertion_seqs.fa	chr19~21111404~-~HPV33~3424~-	HPV33	-	1	3424	chr19	21111404	21111446	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr19~21895801~-~HPV33~3424~-	HPV33	-	1	3424	chr19	21895801	21895843	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr19~27516890~-~HPV33~3424~-	HPV33	-	1	3424	chr19	27516890	27516932	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr19~28624317~-~HPV33~3424~-	HPV33	-	4	3424	chr19	28624317	28624356	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr19~29251461~-~HPV33~3424~-	HPV33	-	4	3424	chr19	29251461	29251500	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr19~34564022~-~HPV33~3424~-	HPV33	-	4	3424	chr19	34564022	34564062	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr19~37105867~-~HPV33~3424~-	HPV33	-	4	3424	chr19	37105867	37105906	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr19~39620235~-~HPV33~3424~-	HPV33	-	1	3424	chr19	39620235	39620277	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr19~39634781~-~HPV33~3424~-	HPV33	-	4	3424	chr19	39634781	39634818	-	HPV33:3424	41	3
subset.insertion_seqs.fa	chr19~56703028~-~HPV33~3424~-	HPV33	-	4	3424	chr19	56703028	56703068	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr19~15491242~-~HPV33~3424~-	HPV33	-	4	3424	chr19	15491242	15491282	-	HPV33:3424	40	2
subset.insertion_seqs.fa	chr19~23453583~-~HPV33~3424~-	HPV33	-	4	3424	chr19	23453583	23453618	-	HPV33:3424	40	4
subset.insertion_seqs.fa	chr19~32589347~-~HPV33~3424~-	HPV33	-	4	3424	chr19	32589347	32589384	-	HPV33:3424	40	3
subset.insertion_seqs.fa	chr19~42679613~-~HPV33~3424~-	HPV33	-	4	3424	chr19	42679613	42679648	-	HPV33:3424	40	4
subset.insertion_seqs.fa	chr18~40115913~-~HPV33~3424~-	HPV33	-	1	3424	chr18	40115913	40115955	-	HPV33:3424	42	1
subset.insertion_seqs.fa	chr18~1031148~-~HPV33~3424~-	HPV33	-	4	3424	chr18	1031148	1031188	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr18~8885901~-~HPV33~3424~-	HPV33	-	1	3424	chr18	8885901	8885943	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr18~9769523~-~HPV33~3424~-	HPV33	-	1	3424	chr18	9769523	9769565	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr18~13859116~-~HPV33~3424~-	HPV33	-	4	3424	chr18	13859116	13859156	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr18~14039424~-~HPV33~3424~-	HPV33	-	1	3424	chr18	14039424	14039466	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr18~22513353~-~HPV33~3424~-	HPV33	-	1	3424	chr18	22513353	22513395	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr18~27091281~-~HPV33~3424~-	HPV33	-	4	3424	chr18	27091281	27091320	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr18~28223802~-~HPV33~3424~-	HPV33	-	1	3424	chr18	28223802	28223844	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr18~28295732~-~HPV33~3424~-	HPV33	-	1	3424	chr18	28295732	28295774	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr18~30023684~-~HPV33~3424~-	HPV33	-	4	3424	chr18	30023684	30023724	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr18~30224596~-~HPV33~3424~-	HPV33	-	1	3424	chr18	30224596	30224638	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr18~34147054~-~HPV33~3424~-	HPV33	-	4	3424	chr18	34147054	34147094	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr18~36236968~-~HPV33~3424~-	HPV33	-	4	3424	chr18	36236968	36237008	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr18~37097909~-~HPV33~3424~-	HPV33	-	1	3424	chr18	37097909	37097951	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr18~37828601~-~HPV33~3424~-	HPV33	-	4	3424	chr18	37828601	37828640	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr17~33060997~-~HPV33~3424~-	HPV33	-	1	3424	chr17	33060997	33061039	-	HPV33:3424	42	1
subset.insertion_seqs.fa	chr17~52423540~-~HPV33~3424~-	HPV33	-	1	3424	chr17	52423540	52423582	-	HPV33:3424	42	1
subset.insertion_seqs.fa	chr17~61664933~-~HPV33~3424~-	HPV33	-	4	3424	chr17	61664933	61664970	-	HPV33:3424	42	3
subset.insertion_seqs.fa	chr17~62402125~-~HPV33~3424~-	HPV33	-	1	3424	chr17	62402125	62402167	-	HPV33:3424	42	1
subset.insertion_seqs.fa	chr17~3149205~-~HPV33~3424~-	HPV33	-	1	3424	chr17	3149205	3149247	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr17~3339103~-~HPV33~3424~-	HPV33	-	4	3424	chr17	3339103	3339142	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr17~6804296~-~HPV33~3424~-	HPV33	-	1	3424	chr17	6804296	6804338	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr17~12451741~-~HPV33~3424~-	HPV33	-	1	3424	chr17	12451741	12451783	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr17~14531959~-~HPV33~3424~-	HPV33	-	1	3424	chr17	14531959	14532001	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr17~22553167~-~HPV33~3424~-	HPV33	-	4	3424	chr17	22553167	22553204	-	HPV33:3424	41	3
subset.insertion_seqs.fa	chr17~43794328~-~HPV33~3424~-	HPV33	-	1	3424	chr17	43794328	43794370	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr17~54128728~-~HPV33~3424~-	HPV33	-	1	3424	chr17	54128728	54128770	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr17~60763031~-~HPV33~3424~-	HPV33	-	4	3424	chr17	60763031	60763068	-	HPV33:3424	41	3
subset.insertion_seqs.fa	chr17~60979339~-~HPV33~3424~-	HPV33	-	1	3424	chr17	60979339	60979381	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr17~82988107~-~HPV33~3424~-	HPV33	-	1	3424	chr17	82988107	82988149	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr16~53346254~-~HPV33~3424~-	HPV33	-	1	3424	chr16	53346254	53346296	-	HPV33:3424	42	1
subset.insertion_seqs.fa	chr16~10448594~-~HPV33~3424~-	HPV33	-	1	3424	chr16	10448594	10448636	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr16~20757471~-~HPV33~3424~-	HPV33	-	4	3424	chr16	20757471	20757510	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr16~26410354~-~HPV33~3424~-	HPV33	-	1	3424	chr16	26410354	26410396	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr16~31307483~-~HPV33~3424~-	HPV33	-	4	3424	chr16	31307483	31307522	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr16~31902628~-~HPV33~3424~-	HPV33	-	4	3424	chr16	31902628	31902665	-	HPV33:3424	41	3
subset.insertion_seqs.fa	chr16~33945042~-~HPV33~3424~-	HPV33	-	4	3424	chr16	33945042	33945079	-	HPV33:3424	41	3
subset.insertion_seqs.fa	chr16~47759355~-~HPV33~3424~-	HPV33	-	1	3424	chr16	47759355	47759397	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr16~51481088~-~HPV33~3424~-	HPV33	-	4	3424	chr16	51481088	51481125	-	HPV33:3424	41	3
subset.insertion_seqs.fa	chr16~52197114~-~HPV33~3424~-	HPV33	-	1	3424	chr16	52197114	52197156	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr16~68108911~-~HPV33~3424~-	HPV33	-	1	3424	chr16	68108911	68108953	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr16~75736671~-~HPV33~3424~-	HPV33	-	4	3424	chr16	75736671	75736708	-	HPV33:3424	41	3
subset.insertion_seqs.fa	chr16~82335959~-~HPV33~3424~-	HPV33	-	1	3424	chr16	82335959	82336001	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr16~16948490~-~HPV33~3424~-	HPV33	-	4	3424	chr16	16948490	16948530	-	HPV33:3424	40	2
subset.insertion_seqs.fa	chr16~51250744~-~HPV33~3424~-	HPV33	-	1	3424	chr16	51250744	51250786	-	HPV33:3424	40	1
subset.insertion_seqs.fa	chr15~38775432~-~HPV33~3424~-	HPV33	-	1	3424	chr15	38775432	38775474	-	HPV33:3424	42	1
subset.insertion_seqs.fa	chr15~42248118~-~HPV33~3424~-	HPV33	-	4	3424	chr15	42248118	42248155	-	HPV33:3424	42	3
subset.insertion_seqs.fa	chr15~20033766~-~HPV33~3424~-	HPV33	-	1	3424	chr15	20033766	20033808	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr15~21040420~-~HPV33~3424~-	HPV33	-	1	3424	chr15	21040420	21040462	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr15~22114800~-~HPV33~3424~-	HPV33	-	1	3424	chr15	22114800	22114842	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr15~24706797~-~HPV33~3424~-	HPV33	-	1	3424	chr15	24706797	24706839	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr15~25313680~-~HPV33~3424~-	HPV33	-	4	3424	chr15	25313680	25313720	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr15~29386834~-~HPV33~3424~-	HPV33	-	1	3424	chr15	29386834	29386876	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr15~34288820~-~HPV33~3424~-	HPV33	-	1	3424	chr15	34288820	34288862	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr15~35387678~-~HPV33~3424~-	HPV33	-	4	3424	chr15	35387678	35387718	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr15~38833393~-~HPV33~3424~-	HPV33	-	1	3424	chr15	38833393	38833435	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr15~39984688~-~HPV33~3424~-	HPV33	-	4	3424	chr15	39984688	39984728	-	HPV33:3424	41	2
subset.insertion_seqs.fa	chr15~44455256~-~HPV33~3424~-	HPV33	-	4	3424	chr15	44455256	44455293	-	HPV33:3424	41	3
subset.insertion_seqs.fa	chr15~44892378~-~HPV33~3424~-	HPV33	-	1	3424	chr15	44892378	44892420	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr15~46193226~-~HPV33~3424~-	HPV33	-	1	3424	chr15	46193226	46193268	-	HPV33:3424	41	1
subset.insertion_seqs.fa	chr15~50986143~-~HPV33~3424~-	HPV33	-	4	3424	chr15	50986143	50986180	-	HPV33:3424	41	3
subset.insertion_seqs.fa	chr14~37952147~-~HPV33~3424~-	HPV33	-	1	3424	chr14	37952147	37952189	-	HPV33:3424	42	1
subset.insertion_seqs.fa	chr14~58581726~-~HPV33~3424~-	HPV33	-	1	3424	chr14	58581726	58581768	-	HPV33:3424	42	1
subset.insertion_seqs.fa	chr14~22258195~-~HPV33~3424~-	HPV33	-	1	3424	chr14	22258195	22258237	-	HPV33:3424	41	1
