#sample	entry	chrB	orientA	score	coordB	chrA	coordA	end	orientB	virus_brkend_grp	match	total
subset.insertion_seqs.fa	chr10~69670792~+~HPV18~1666~-	HPV18	+	4	1666	chr10	69670792	69670750	-	HPV18:1666	42	3
subset.insertion_seqs.fa	chr10~27905882~+~HPV18~1666~-	HPV18	+	4	1666	chr10	27905882	27905840	-	HPV18:1666	42	3
subset.insertion_seqs.fa	chr10~126592558~+~HPV18~1666~-	HPV18	+	4	1666	chr10	126592558	126592516	-	HPV18:1666	41	3
subset.insertion_seqs.fa	chr10~108026043~+~HPV18~1666~-	HPV18	+	4	1666	chr10	108026043	108026005	-	HPV18:1666	36	2
subset.insertion_seqs.fa	chr10~19737083~+~HPV18~1666~-	HPV18	+	4	1666	chr10	19737083	19737043	-	HPV18:1666	41	2
subset.insertion_seqs.fa	chr10~18318490~+~HPV18~1666~-	HPV18	+	4	1666	chr10	18318490	18318450	-	HPV18:1666	41	2
subset.insertion_seqs.fa	chr1~49315259~+~HPV18~1666~-	HPV18	+	4	1666	chr1	49315259	49315217	-	HPV18:1666	42	3
subset.insertion_seqs.fa	chr1~50364438~+~HPV18~1666~-	HPV18	+	4	1666	chr1	50364438	50364398	-	HPV18:1666	42	2
subset.insertion_seqs.fa	chr1~51894131~+~HPV18~1666~-	HPV18	+	4	1666	chr1	51894131	51894091	-	HPV18:1666	42	2
subset.insertion_seqs.fa	chr1~74046470~+~HPV18~1666~-	HPV18	+	4	1666	chr1	74046470	74046430	-	HPV18:1666	42	2
subset.insertion_seqs.fa	chr1~78162956~+~HPV18~1666~-	HPV18	+	4	1666	chr1	78162956	78162916	-	HPV18:1666	42	2
subset.insertion_seqs.fa	chr1~94139115~+~HPV18~1666~-	HPV18	+	4	1666	chr1	94139115	94139075	-	HPV18:1666	39	2
subset.insertion_seqs.fa	chr1~115780371~+~HPV18~1666~-	HPV18	+	1	1666	chr1	115780371	115780333	-	HPV18:1666	37	1
subset.insertion_seqs.fa	chr1~170574231~+~HPV18~1666~-	HPV18	+	1	1666	chr1	170574231	170574193	-	HPV18:1666	37	1
subset.insertion_seqs.fa	chr1~177716411~+~HPV18~1666~-	HPV18	+	4	1666	chr1	177716411	177716371	-	HPV18:1666	40	2
subset.insertion_seqs.fa	chr1~225246244~+~HPV18~1666~-	HPV18	+	1	1666	chr1	225246244	225246206	-	HPV18:1666	37	1
subset.insertion_seqs.fa	chr1~210970654~+~HPV18~1666~-	HPV18	+	4	1666	chr1	210970654	210970614	-	HPV18:1666	39	2
subset.insertion_seqs.fa	chr1~199637871~+~HPV18~1666~-	HPV18	+	4	1666	chr1	199637871	199637831	-	HPV18:1666	39	2
subset.insertion_seqs.fa	chr1~173622672~+~HPV18~1666~-	HPV18	+	1	1666	chr1	173622672	173622634	-	HPV18:1666	36	1
subset.insertion_seqs.fa	chr1~94074380~+~HPV18~1666~-	HPV18	+	4	1666	chr1	94074380	94074340	-	HPV18:1666	39	2
subset.insertion_seqs.fa	chr1~222150690~+~HPV18~1666~-	HPV18	+	1	1666	chr1	222150690	222150652	-	HPV18:1666	35	1
subset.insertion_seqs.fa	chr1~111013016~+~HPV18~1666~-	HPV18	+	4	1666	chr1	111013016	111012978	-	HPV18:1666	36	2
subset.insertion_seqs.fa	KI270708.1~27217~+~HPV18~1666~-	HPV18	+	3	1666	KI270708.1	27217	27178	-	HPV18:1666	41	2
subset.insertion_seqs.fa	chrX~32801655~+~HPV18~1666~+	HPV18	+	1	1666	chrX	32801655	32801696	+	HPV18:1666	40	1
subset.insertion_seqs.fa	chr3~172382614~+~HPV18~1666~+	HPV18	+	1	1666	chr3	172382614	172382655	+	HPV18:1666	40	1
subset.insertion_seqs.fa	chr14~43904989~+~HPV18~1666~+	HPV18	+	1	1666	chr14	43904989	43905030	+	HPV18:1666	40	1
subset.insertion_seqs.fa	chr12~74786423~+~HPV18~1666~+	HPV18	+	1	1666	chr12	74786423	74786464	+	HPV18:1666	39	1
subset.insertion_seqs.fa	chr7~107278802~+~HPV18~1666~-	HPV18	+	1	1666	chr7	107278802	107278761	-	HPV18:1666	40	1
subset.insertion_seqs.fa	chr21~17973156~+~HPV18~1666~-	HPV18	+	1	1666	chr21	17973156	17973116	-	HPV18:1666	39	1
subset.insertion_seqs.fa	chr1~60606308~+~HPV18~1666~-	HPV18	+	1	1666	chr1	60606308	60606267	-	HPV18:1666	38	1
subset.insertion_seqs.fa	chrY~7613612~+~HPV18~1666~+	HPV18	+	4	1666	chrY	7613612	7613650	+	HPV18:1666	38	2
subset.insertion_seqs.fa	chrY~2802900~+~HPV18~1666~+	HPV18	+	1	1666	chrY	2802900	2802944	+	HPV18:1666	41	1
subset.insertion_seqs.fa	chrX~43923046~+~HPV18~1666~+	HPV18	+	4	1666	chrX	43923046	43923088	+	HPV18:1666	42	2
subset.insertion_seqs.fa	chrX~67860246~+~HPV18~1666~+	HPV18	+	1	1666	chrX	67860246	67860288	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chrX~84966522~+~HPV18~1666~+	HPV18	+	1	1666	chrX	84966522	84966564	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chrX~96426741~+~HPV18~1666~+	HPV18	+	1	1666	chrX	96426741	96426783	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chrX~106766862~+~HPV18~1666~+	HPV18	+	1	1666	chrX	106766862	106766904	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chrX~107584590~+~HPV18~1666~+	HPV18	+	1	1666	chrX	107584590	107584632	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chrX~127251611~+~HPV18~1666~+	HPV18	+	1	1666	chrX	127251611	127251653	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr9~9677275~+~HPV18~1666~+	HPV18	+	1	1666	chr9	9677275	9677317	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr9~85162222~+~HPV18~1666~+	HPV18	+	4	1666	chr9	85162222	85162264	+	HPV18:1666	42	2
subset.insertion_seqs.fa	chr9~106087446~+~HPV18~1666~+	HPV18	+	1	1666	chr9	106087446	106087488	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr9~2516825~+~HPV18~1666~+	HPV18	+	1	1666	chr9	2516825	2516866	+	HPV18:1666	41	1
subset.insertion_seqs.fa	chr9~18171826~+~HPV18~1666~+	HPV18	+	4	1666	chr9	18171826	18171868	+	HPV18:1666	41	2
subset.insertion_seqs.fa	chr9~22727014~+~HPV18~1666~+	HPV18	+	4	1666	chr9	22727014	22727056	+	HPV18:1666	41	2
subset.insertion_seqs.fa	chr8~884777~+~HPV18~1666~+	HPV18	+	1	1666	chr8	884777	884819	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr8~46516463~+~HPV18~1666~+	HPV18	+	1	1666	chr8	46516463	46516505	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr8~48006160~+~HPV18~1666~+	HPV18	+	1	1666	chr8	48006160	48006202	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr8~48164527~+~HPV18~1666~+	HPV18	+	1	1666	chr8	48164527	48164569	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr8~50187029~+~HPV18~1666~+	HPV18	+	4	1666	chr8	50187029	50187072	+	HPV18:1666	42	2
subset.insertion_seqs.fa	chr8~59490279~+~HPV18~1666~+	HPV18	+	4	1666	chr8	59490279	59490322	+	HPV18:1666	42	2
subset.insertion_seqs.fa	chr8~72310825~+~HPV18~1666~+	HPV18	+	1	1666	chr8	72310825	72310867	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr8~75355447~+~HPV18~1666~+	HPV18	+	4	1666	chr8	75355447	75355490	+	HPV18:1666	42	2
subset.insertion_seqs.fa	chr8~77972941~+~HPV18~1666~+	HPV18	+	4	1666	chr8	77972941	77972984	+	HPV18:1666	42	2
subset.insertion_seqs.fa	chr8~91495517~+~HPV18~1666~+	HPV18	+	1	1666	chr8	91495517	91495559	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr7~23739620~+~HPV18~1666~+	HPV18	+	1	1666	chr7	23739620	23739662	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr7~127423607~+~HPV18~1666~+	HPV18	+	1	1666	chr7	127423607	127423649	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr7~46441586~+~HPV18~1666~+	HPV18	+	1	1666	chr7	46441586	46441626	+	HPV18:1666	40	1
subset.insertion_seqs.fa	chr7~82487189~+~HPV18~1666~+	HPV18	+	1	1666	chr7	82487189	82487231	+	HPV18:1666	41	1
subset.insertion_seqs.fa	chr7~149340556~+~HPV18~1666~+	HPV18	+	1	1666	chr7	149340556	149340599	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr6~91528516~+~HPV18~1666~+	HPV18	+	4	1666	chr6	91528516	91528558	+	HPV18:1666	42	2
subset.insertion_seqs.fa	chr6~109726246~+~HPV18~1666~+	HPV18	+	1	1666	chr6	109726246	109726288	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr6~111063880~+~HPV18~1666~+	HPV18	+	1	1666	chr6	111063880	111063922	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr6~137886170~+~HPV18~1666~+	HPV18	+	1	1666	chr6	137886170	137886212	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr6~144503396~+~HPV18~1666~+	HPV18	+	1	1666	chr6	144503396	144503438	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr6~67261715~+~HPV18~1666~+	HPV18	+	1	1666	chr6	67261715	67261756	+	HPV18:1666	41	1
subset.insertion_seqs.fa	chr6~25074954~+~HPV18~1666~+	HPV18	+	1	1666	chr6	25074954	25074996	+	HPV18:1666	41	1
subset.insertion_seqs.fa	chr6~54820187~+~HPV18~1666~+	HPV18	+	1	1666	chr6	54820187	54820229	+	HPV18:1666	41	1
subset.insertion_seqs.fa	chr6~66596598~+~HPV18~1666~+	HPV18	+	4	1666	chr6	66596598	66596640	+	HPV18:1666	41	2
subset.insertion_seqs.fa	chr6~70915552~+~HPV18~1666~+	HPV18	+	1	1666	chr6	70915552	70915594	+	HPV18:1666	41	1
subset.insertion_seqs.fa	chr5~41705173~+~HPV18~1666~+	HPV18	+	1	1666	chr5	41705173	41705215	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr5~69822691~+~HPV18~1666~+	HPV18	+	1	1666	chr5	69822691	69822733	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr5~91546821~+~HPV18~1666~+	HPV18	+	1	1666	chr5	91546821	91546863	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr5~91822382~+~HPV18~1666~+	HPV18	+	1	1666	chr5	91822382	91822424	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr5~96304596~+~HPV18~1666~+	HPV18	+	1	1666	chr5	96304596	96304638	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr5~106679069~+~HPV18~1666~+	HPV18	+	4	1666	chr5	106679069	106679112	+	HPV18:1666	42	2
subset.insertion_seqs.fa	chr5~114273986~+~HPV18~1666~+	HPV18	+	4	1666	chr5	114273986	114274028	+	HPV18:1666	42	2
subset.insertion_seqs.fa	chr4~52389328~+~HPV18~1666~+	HPV18	+	4	1666	chr4	52389328	52389370	+	HPV18:1666	42	2
subset.insertion_seqs.fa	chr4~95230589~+~HPV18~1666~+	HPV18	+	1	1666	chr4	95230589	95230631	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr4~97036975~+~HPV18~1666~+	HPV18	+	4	1666	chr4	97036975	97037018	+	HPV18:1666	42	2
subset.insertion_seqs.fa	chr4~97933510~+~HPV18~1666~+	HPV18	+	1	1666	chr4	97933510	97933552	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr4~106973882~+~HPV18~1666~+	HPV18	+	1	1666	chr4	106973882	106973924	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr4~132165046~+~HPV18~1666~+	HPV18	+	4	1666	chr4	132165046	132165088	+	HPV18:1666	42	2
subset.insertion_seqs.fa	chr4~138780766~+~HPV18~1666~+	HPV18	+	1	1666	chr4	138780766	138780808	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr4~5090661~+~HPV18~1666~+	HPV18	+	1	1666	chr4	5090661	5090702	+	HPV18:1666	41	1
subset.insertion_seqs.fa	chr3~17490476~+~HPV18~1666~+	HPV18	+	1	1666	chr3	17490476	17490518	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr3~29980579~+~HPV18~1666~+	HPV18	+	4	1666	chr3	29980579	29980622	+	HPV18:1666	42	2
subset.insertion_seqs.fa	chr3~36080972~+~HPV18~1666~+	HPV18	+	1	1666	chr3	36080972	36081014	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr3~39837362~+~HPV18~1666~+	HPV18	+	1	1666	chr3	39837362	39837404	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr3~84250333~+~HPV18~1666~+	HPV18	+	4	1666	chr3	84250333	84250376	+	HPV18:1666	42	2
subset.insertion_seqs.fa	chr3~100935124~+~HPV18~1666~+	HPV18	+	1	1666	chr3	100935124	100935166	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr3~106099677~+~HPV18~1666~+	HPV18	+	4	1666	chr3	106099677	106099720	+	HPV18:1666	42	2
subset.insertion_seqs.fa	chr3~182043690~+~HPV18~1666~+	HPV18	+	1	1666	chr3	182043690	182043732	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr21~25613271~+~HPV18~1666~+	HPV18	+	4	1666	chr21	25613271	25613314	+	HPV18:1666	40	2
subset.insertion_seqs.fa	chr20~7808002~+~HPV18~1666~+	HPV18	+	1	1666	chr20	7808002	7808044	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr2~3888448~+~HPV18~1666~+	HPV18	+	1	1666	chr2	3888448	3888490	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr2~116074851~+~HPV18~1666~+	HPV18	+	4	1666	chr2	116074851	116074894	+	HPV18:1666	42	2
subset.insertion_seqs.fa	chr2~116368542~+~HPV18~1666~+	HPV18	+	1	1666	chr2	116368542	116368584	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr2~123799733~+~HPV18~1666~+	HPV18	+	4	1666	chr2	123799733	123799776	+	HPV18:1666	42	2
subset.insertion_seqs.fa	chr2~147411102~+~HPV18~1666~+	HPV18	+	1	1666	chr2	147411102	147411144	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr2~149546235~+~HPV18~1666~+	HPV18	+	1	1666	chr2	149546235	149546277	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr2~155346656~+~HPV18~1666~+	HPV18	+	1	1666	chr2	155346656	155346698	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr2~160809180~+~HPV18~1666~+	HPV18	+	1	1666	chr2	160809180	160809222	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr2~161142468~+~HPV18~1666~+	HPV18	+	1	1666	chr2	161142468	161142510	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr19~32725361~+~HPV18~1666~+	HPV18	+	1	1666	chr19	32725361	32725403	+	HPV18:1666	40	1
subset.insertion_seqs.fa	chr18~35109110~+~HPV18~1666~+	HPV18	+	1	1666	chr18	35109110	35109152	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr18~35147312~+~HPV18~1666~+	HPV18	+	4	1666	chr18	35147312	35147354	+	HPV18:1666	42	2
subset.insertion_seqs.fa	chr18~49293962~+~HPV18~1666~+	HPV18	+	1	1666	chr18	49293962	49294004	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr18~29960593~+~HPV18~1666~+	HPV18	+	1	1666	chr18	29960593	29960634	+	HPV18:1666	41	1
subset.insertion_seqs.fa	chr18~26816825~+~HPV18~1666~+	HPV18	+	4	1666	chr18	26816825	26816868	+	HPV18:1666	41	2
subset.insertion_seqs.fa	chr18~13963415~+~HPV18~1666~+	HPV18	+	1	1666	chr18	13963415	13963457	+	HPV18:1666	40	1
subset.insertion_seqs.fa	chr17~66867617~+~HPV18~1666~+	HPV18	+	1	1666	chr17	66867617	66867659	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr17~35178685~+~HPV18~1666~+	HPV18	+	1	1666	chr17	35178685	35178727	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr17~55875482~+~HPV18~1666~+	HPV18	+	1	1666	chr17	55875482	55875523	+	HPV18:1666	41	1
subset.insertion_seqs.fa	chr17~68948888~+~HPV18~1666~+	HPV18	+	1	1666	chr17	68948888	68948930	+	HPV18:1666	39	1
subset.insertion_seqs.fa	chr16~48626329~+~HPV18~1666~+	HPV18	+	1	1666	chr16	48626329	48626371	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr16~59649923~+~HPV18~1666~+	HPV18	+	1	1666	chr16	59649923	59649965	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr16~64610680~+~HPV18~1666~+	HPV18	+	4	1666	chr16	64610680	64610722	+	HPV18:1666	42	2
subset.insertion_seqs.fa	chr16~16947813~+~HPV18~1666~+	HPV18	+	1	1666	chr16	16947813	16947855	+	HPV18:1666	41	1
subset.insertion_seqs.fa	chr16~82304567~+~HPV18~1666~+	HPV18	+	1	1666	chr16	82304567	82304608	+	HPV18:1666	40	1
subset.insertion_seqs.fa	chr15~27879998~+~HPV18~1666~+	HPV18	+	1	1666	chr15	27879998	27880040	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr15~32141068~+~HPV18~1666~+	HPV18	+	1	1666	chr15	32141068	32141110	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr15~57900396~+~HPV18~1666~+	HPV18	+	1	1666	chr15	57900396	57900438	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr15~62134525~+~HPV18~1666~+	HPV18	+	4	1666	chr15	62134525	62134568	+	HPV18:1666	41	2
subset.insertion_seqs.fa	chr15~53888696~+~HPV18~1666~+	HPV18	+	1	1666	chr15	53888696	53888738	+	HPV18:1666	41	1
subset.insertion_seqs.fa	chr15~95155558~+~HPV18~1666~+	HPV18	+	1	1666	chr15	95155558	95155600	+	HPV18:1666	40	1
subset.insertion_seqs.fa	chr15~34288124~+~HPV18~1666~+	HPV18	+	1	1666	chr15	34288124	34288166	+	HPV18:1666	40	1
subset.insertion_seqs.fa	chr15~21671660~+~HPV18~1666~+	HPV18	+	1	1666	chr15	21671660	21671700	+	HPV18:1666	40	1
subset.insertion_seqs.fa	chr14~55995194~+~HPV18~1666~+	HPV18	+	4	1666	chr14	55995194	55995236	+	HPV18:1666	42	2
subset.insertion_seqs.fa	chr14~81733931~+~HPV18~1666~+	HPV18	+	1	1666	chr14	81733931	81733973	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr14~89099925~+~HPV18~1666~+	HPV18	+	4	1666	chr14	89099925	89099968	+	HPV18:1666	42	2
subset.insertion_seqs.fa	chr14~97737699~+~HPV18~1666~+	HPV18	+	1	1666	chr14	97737699	97737741	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr14~86043478~+~HPV18~1666~+	HPV18	+	1	1666	chr14	86043478	86043520	+	HPV18:1666	41	1
subset.insertion_seqs.fa	chr14~70242273~+~HPV18~1666~+	HPV18	+	4	1666	chr14	70242273	70242316	+	HPV18:1666	40	2
subset.insertion_seqs.fa	chr14~67042375~+~HPV18~1666~+	HPV18	+	1	1666	chr14	67042375	67042417	+	HPV18:1666	40	1
subset.insertion_seqs.fa	chr13~32931484~+~HPV18~1666~+	HPV18	+	1	1666	chr13	32931484	32931526	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr13~55382616~+~HPV18~1666~+	HPV18	+	1	1666	chr13	55382616	55382658	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr13~61678839~+~HPV18~1666~+	HPV18	+	4	1666	chr13	61678839	61678882	+	HPV18:1666	42	2
subset.insertion_seqs.fa	chr13~76268988~+~HPV18~1666~+	HPV18	+	1	1666	chr13	76268988	76269030	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr13~29198216~+~HPV18~1666~+	HPV18	+	1	1666	chr13	29198216	29198258	+	HPV18:1666	41	1
subset.insertion_seqs.fa	chr13~100678131~+~HPV18~1666~+	HPV18	+	1	1666	chr13	100678131	100678173	+	HPV18:1666	41	1
subset.insertion_seqs.fa	chr13~45617521~+~HPV18~1666~+	HPV18	+	1	1666	chr13	45617521	45617562	+	HPV18:1666	40	1
subset.insertion_seqs.fa	chr13~52716496~+~HPV18~1666~+	HPV18	+	1	1666	chr13	52716496	52716536	+	HPV18:1666	39	1
subset.insertion_seqs.fa	chr12~10352476~+~HPV18~1666~+	HPV18	+	4	1666	chr12	10352476	10352518	+	HPV18:1666	42	2
subset.insertion_seqs.fa	chr12~18450722~+~HPV18~1666~+	HPV18	+	1	1666	chr12	18450722	18450764	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr12~20331786~+~HPV18~1666~+	HPV18	+	4	1666	chr12	20331786	20331828	+	HPV18:1666	42	2
subset.insertion_seqs.fa	chr12~27072620~+~HPV18~1666~+	HPV18	+	1	1666	chr12	27072620	27072662	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr12~54807767~+~HPV18~1666~+	HPV18	+	1	1666	chr12	54807767	54807809	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr12~70492283~+~HPV18~1666~+	HPV18	+	1	1666	chr12	70492283	70492325	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr12~3786577~+~HPV18~1666~+	HPV18	+	1	1666	chr12	3786577	3786619	+	HPV18:1666	41	1
subset.insertion_seqs.fa	chr12~62109126~+~HPV18~1666~+	HPV18	+	4	1666	chr12	62109126	62109168	+	HPV18:1666	41	2
subset.insertion_seqs.fa	chr11~6967931~+~HPV18~1666~+	HPV18	+	1	1666	chr11	6967931	6967973	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr11~10947411~+~HPV18~1666~+	HPV18	+	4	1666	chr11	10947411	10947454	+	HPV18:1666	42	2
subset.insertion_seqs.fa	chr11~36527230~+~HPV18~1666~+	HPV18	+	1	1666	chr11	36527230	36527272	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr11~99578977~+~HPV18~1666~+	HPV18	+	1	1666	chr11	99578977	99579019	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr11~108950043~+~HPV18~1666~+	HPV18	+	1	1666	chr11	108950043	108950085	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr11~123699678~+~HPV18~1666~+	HPV18	+	1	1666	chr11	123699678	123699720	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr11~93061531~+~HPV18~1666~+	HPV18	+	4	1666	chr11	93061531	93061574	+	HPV18:1666	41	2
subset.insertion_seqs.fa	chr11~122583045~+~HPV18~1666~+	HPV18	+	4	1666	chr11	122583045	122583088	+	HPV18:1666	41	2
subset.insertion_seqs.fa	chr11~32742802~+~HPV18~1666~+	HPV18	+	1	1666	chr11	32742802	32742844	+	HPV18:1666	40	1
subset.insertion_seqs.fa	chr10~69509730~+~HPV18~1666~+	HPV18	+	1	1666	chr10	69509730	69509772	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr10~116494656~+~HPV18~1666~+	HPV18	+	1	1666	chr10	116494656	116494698	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr10~37029733~+~HPV18~1666~+	HPV18	+	1	1666	chr10	37029733	37029774	+	HPV18:1666	41	1
subset.insertion_seqs.fa	chr10~21039372~+~HPV18~1666~+	HPV18	+	4	1666	chr10	21039372	21039414	+	HPV18:1666	41	2
subset.insertion_seqs.fa	chr10~84646531~+~HPV18~1666~+	HPV18	+	4	1666	chr10	84646531	84646574	+	HPV18:1666	41	2
subset.insertion_seqs.fa	chr10~32495541~+~HPV18~1666~+	HPV18	+	1	1666	chr10	32495541	32495579	+	HPV18:1666	38	1
subset.insertion_seqs.fa	chr10~115317062~+~HPV18~1666~+	HPV18	+	1	1666	chr10	115317062	115317104	+	HPV18:1666	40	1
subset.insertion_seqs.fa	chr10~52839845~+~HPV18~1666~+	HPV18	+	1	1666	chr10	52839845	52839887	+	HPV18:1666	40	1
subset.insertion_seqs.fa	chr10~95009116~+~HPV18~1666~+	HPV18	+	1	1666	chr10	95009116	95009157	+	HPV18:1666	40	1
subset.insertion_seqs.fa	chr1~49304125~+~HPV18~1666~+	HPV18	+	4	1666	chr1	49304125	49304168	+	HPV18:1666	42	2
subset.insertion_seqs.fa	chr1~57121705~+~HPV18~1666~+	HPV18	+	1	1666	chr1	57121705	57121747	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr1~90635778~+~HPV18~1666~+	HPV18	+	4	1666	chr1	90635778	90635820	+	HPV18:1666	42	2
subset.insertion_seqs.fa	chr1~91423521~+~HPV18~1666~+	HPV18	+	4	1666	chr1	91423521	91423564	+	HPV18:1666	42	2
subset.insertion_seqs.fa	chr1~102405360~+~HPV18~1666~+	HPV18	+	4	1666	chr1	102405360	102405402	+	HPV18:1666	42	2
subset.insertion_seqs.fa	chr1~157387222~+~HPV18~1666~+	HPV18	+	1	1666	chr1	157387222	157387264	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr1~189163418~+~HPV18~1666~+	HPV18	+	1	1666	chr1	189163418	189163460	+	HPV18:1666	42	1
subset.insertion_seqs.fa	chr1~210042506~+~HPV18~1666~+	HPV18	+	1	1666	chr1	210042506	210042548	+	HPV18:1666	42	1
subset.insertion_seqs.fa	KI270727.1~405905~+~HPV18~1666~+	HPV18	+	0	1666	KI270727.1	405905	405945	+	HPV18:1666	40	1
subset.insertion_seqs.fa	GL000213.1~157811~+~HPV18~1666~+	HPV18	+	0	1666	GL000213.1	157811	157851	+	HPV18:1666	40	1
subset.insertion_seqs.fa	chrY~12549458~+~HPV18~1666~-	HPV18	+	4	1666	chrY	12549458	12549416	-	HPV18:1666	42	2
subset.insertion_seqs.fa	chrX~32870790~+~HPV18~1666~-	HPV18	+	1	1666	chrX	32870790	32870748	-	HPV18:1666	42	1
subset.insertion_seqs.fa	chrX~37648476~+~HPV18~1666~-	HPV18	+	1	1666	chrX	37648476	37648434	-	HPV18:1666	42	1
subset.insertion_seqs.fa	chrX~45813502~+~HPV18~1666~-	HPV18	+	4	1666	chrX	45813502	45813460	-	HPV18:1666	42	2
subset.insertion_seqs.fa	chrX~55691897~+~HPV18~1666~-	HPV18	+	1	1666	chrX	55691897	55691855	-	HPV18:1666	42	1
subset.insertion_seqs.fa	chrX~65005574~+~HPV18~1666~-	HPV18	+	1	1666	chrX	65005574	65005532	-	HPV18:1666	42	1
subset.insertion_seqs.fa	chrX~74142792~+~HPV18~1666~-	HPV18	+	4	1666	chrX	74142792	74142750	-	HPV18:1666	42	2
subset.insertion_seqs.fa	chrX~77230162~+~HPV18~1666~-	HPV18	+	4	1666	chrX	77230162	77230120	-	HPV18:1666	42	2
subset.insertion_seqs.fa	chrX~77352525~+~HPV18~1666~-	HPV18	+	1	1666	chrX	77352525	77352483	-	HPV18:1666	42	1
subset.insertion_seqs.fa	chrX~112560422~+~HPV18~1666~-	HPV18	+	1	1666	chrX	112560422	112560380	-	HPV18:1666	42	1
subset.insertion_seqs.fa	chr9~21127960~+~HPV18~1666~-	HPV18	+	1	1666	chr9	21127960	21127918	-	HPV18:1666	42	1
subset.insertion_seqs.fa	chr9~81222161~+~HPV18~1666~-	HPV18	+	4	1666	chr9	81222161	81222118	-	HPV18:1666	42	2
subset.insertion_seqs.fa	chr9~101378594~+~HPV18~1666~-	HPV18	+	4	1666	chr9	101378594	101378552	-	HPV18:1666	42	2
subset.insertion_seqs.fa	chr9~24893713~+~HPV18~1666~-	HPV18	+	4	1666	chr9	24893713	24893670	-	HPV18:1666	41	2
