#sample	entry	chrB	orientA	score	coordB	chrA	coordA	end	orientB	virus_brkend_grp	match	total
subset.insertion_seqs.fa	chr11~6143840~+~HPV39~4879~+	HPV39	+	1	4879	chr11	6143840	6143866	+	HPV39:4879	26	1
subset.insertion_seqs.fa	chr10~125945432~+~HPV39~4879~+	HPV39	+	1	4879	chr10	125945432	125945458	+	HPV39:4879	26	1
subset.insertion_seqs.fa	chr10~112062585~+~HPV39~4879~+	HPV39	+	1	4879	chr10	112062585	112062611	+	HPV39:4879	26	1
subset.insertion_seqs.fa	chr10~105550398~+~HPV39~4879~+	HPV39	+	1	4879	chr10	105550398	105550424	+	HPV39:4879	26	1
subset.insertion_seqs.fa	chr10~99152932~+~HPV39~4879~+	HPV39	+	1	4879	chr10	99152932	99152958	+	HPV39:4879	26	1
subset.insertion_seqs.fa	chr10~37897164~+~HPV39~4879~+	HPV39	+	1	4879	chr10	37897164	37897190	+	HPV39:4879	26	1
subset.insertion_seqs.fa	chr10~1302209~+~HPV39~4879~+	HPV39	+	1	4879	chr10	1302209	1302235	+	HPV39:4879	26	1
subset.insertion_seqs.fa	chr1~177634112~+~HPV39~4879~+	HPV39	+	1	4879	chr1	177634112	177634138	+	HPV39:4879	26	1
subset.insertion_seqs.fa	chr1~159453148~+~HPV39~4879~+	HPV39	+	1	4879	chr1	159453148	159453174	+	HPV39:4879	26	1
subset.insertion_seqs.fa	chr1~96604581~+~HPV39~4879~+	HPV39	+	1	4879	chr1	96604581	96604607	+	HPV39:4879	26	1
subset.insertion_seqs.fa	chr1~60640206~+~HPV39~4879~+	HPV39	+	1	4879	chr1	60640206	60640232	+	HPV39:4879	26	1
subset.insertion_seqs.fa	chr1~49282702~+~HPV39~4879~+	HPV39	+	1	4879	chr1	49282702	49282728	+	HPV39:4879	26	1
subset.insertion_seqs.fa	chrY~7255381~+~HPV39~4879~-	HPV39	+	0	4879	chrY	7255381	7255355	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chrX~74794808~+~HPV39~4879~-	HPV39	+	1	4879	chrX	74794808	74794782	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chrX~75560983~+~HPV39~4879~-	HPV39	+	1	4879	chrX	75560983	75560957	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chrX~113343659~+~HPV39~4879~-	HPV39	+	1	4879	chrX	113343659	113343633	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chrX~114836537~+~HPV39~4879~-	HPV39	+	1	4879	chrX	114836537	114836511	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chrX~127256298~+~HPV39~4879~-	HPV39	+	1	4879	chrX	127256298	127256272	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr9~24580371~+~HPV39~4879~-	HPV39	+	1	4879	chr9	24580371	24580345	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr9~1574852~+~HPV39~4879~-	HPV39	+	1	4879	chr9	1574852	1574826	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr8~15561836~+~HPV39~4879~-	HPV39	+	1	4879	chr8	15561836	15561810	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr8~15582140~+~HPV39~4879~-	HPV39	+	1	4879	chr8	15582140	15582114	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr8~23651024~+~HPV39~4879~-	HPV39	+	1	4879	chr8	23651024	23650998	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr8~66954925~+~HPV39~4879~-	HPV39	+	1	4879	chr8	66954925	66954899	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr8~137564417~+~HPV39~4879~-	HPV39	+	1	4879	chr8	137564417	137564391	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr8~114586179~+~HPV39~4879~-	HPV39	+	1	4879	chr8	114586179	114586153	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr8~84469971~+~HPV39~4879~-	HPV39	+	1	4879	chr8	84469971	84469945	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr8~72153271~+~HPV39~4879~-	HPV39	+	1	4879	chr8	72153271	72153245	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr7~39013359~+~HPV39~4879~-	HPV39	+	1	4879	chr7	39013359	39013333	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr7~85335548~+~HPV39~4879~-	HPV39	+	1	4879	chr7	85335548	85335522	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr7~91909514~+~HPV39~4879~-	HPV39	+	1	4879	chr7	91909514	91909488	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr6~1434555~+~HPV39~4879~-	HPV39	+	1	4879	chr6	1434555	1434529	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr6~22180679~+~HPV39~4879~-	HPV39	+	1	4879	chr6	22180679	22180653	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr6~55369274~+~HPV39~4879~-	HPV39	+	1	4879	chr6	55369274	55369248	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr6~91052974~+~HPV39~4879~-	HPV39	+	1	4879	chr6	91052974	91052948	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr6~164787789~+~HPV39~4879~-	HPV39	+	1	4879	chr6	164787789	164787763	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr6~129173004~+~HPV39~4879~-	HPV39	+	1	4879	chr6	129173004	129172978	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr6~109251056~+~HPV39~4879~-	HPV39	+	1	4879	chr6	109251056	109251030	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr6~99975526~+~HPV39~4879~-	HPV39	+	1	4879	chr6	99975526	99975500	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr5~25384363~+~HPV39~4879~-	HPV39	+	1	4879	chr5	25384363	25384337	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr5~64134931~+~HPV39~4879~-	HPV39	+	1	4879	chr5	64134931	64134905	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr5~71610399~+~HPV39~4879~-	HPV39	+	1	4879	chr5	71610399	71610373	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr5~106719693~+~HPV39~4879~-	HPV39	+	1	4879	chr5	106719693	106719667	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr5~109447449~+~HPV39~4879~-	HPV39	+	1	4879	chr5	109447449	109447423	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr5~122383372~+~HPV39~4879~-	HPV39	+	1	4879	chr5	122383372	122383346	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr5~147946944~+~HPV39~4879~-	HPV39	+	1	4879	chr5	147946944	147946918	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr5~145424568~+~HPV39~4879~-	HPV39	+	1	4879	chr5	145424568	145424542	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr5~127752945~+~HPV39~4879~-	HPV39	+	1	4879	chr5	127752945	127752919	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr4~4959726~+~HPV39~4879~-	HPV39	+	1	4879	chr4	4959726	4959700	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr4~5767732~+~HPV39~4879~-	HPV39	+	1	4879	chr4	5767732	5767706	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr4~67973248~+~HPV39~4879~-	HPV39	+	1	4879	chr4	67973248	67973222	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr4~80861367~+~HPV39~4879~-	HPV39	+	1	4879	chr4	80861367	80861341	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr4~188564093~+~HPV39~4879~-	HPV39	+	1	4879	chr4	188564093	188564067	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr4~132637109~+~HPV39~4879~-	HPV39	+	1	4879	chr4	132637109	132637083	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr4~110876627~+~HPV39~4879~-	HPV39	+	1	4879	chr4	110876627	110876601	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr4~104692720~+~HPV39~4879~-	HPV39	+	1	4879	chr4	104692720	104692694	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr3~132766460~+~HPV39~4879~-	HPV39	+	1	4879	chr3	132766460	132766434	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr3~80897477~+~HPV39~4879~-	HPV39	+	1	4879	chr3	80897477	80897451	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr3~75279282~+~HPV39~4879~-	HPV39	+	1	4879	chr3	75279282	75279256	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr3~53927610~+~HPV39~4879~-	HPV39	+	1	4879	chr3	53927610	53927584	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr3~17861199~+~HPV39~4879~-	HPV39	+	1	4879	chr3	17861199	17861173	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr21~33931417~+~HPV39~4879~-	HPV39	+	1	4879	chr21	33931417	33931391	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr20~7122005~+~HPV39~4879~-	HPV39	+	1	4879	chr20	7122005	7121979	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr2~12527581~+~HPV39~4879~-	HPV39	+	1	4879	chr2	12527581	12527555	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr2~43548825~+~HPV39~4879~-	HPV39	+	1	4879	chr2	43548825	43548799	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr2~124362141~+~HPV39~4879~-	HPV39	+	1	4879	chr2	124362141	124362115	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr2~230342324~+~HPV39~4879~-	HPV39	+	1	4879	chr2	230342324	230342298	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr2~197640566~+~HPV39~4879~-	HPV39	+	1	4879	chr2	197640566	197640540	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr2~153403760~+~HPV39~4879~-	HPV39	+	1	4879	chr2	153403760	153403734	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr2~144903418~+~HPV39~4879~-	HPV39	+	1	4879	chr2	144903418	144903392	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr2~142613617~+~HPV39~4879~-	HPV39	+	1	4879	chr2	142613617	142613591	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr2~133470843~+~HPV39~4879~-	HPV39	+	1	4879	chr2	133470843	133470817	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr18~60035514~+~HPV39~4879~-	HPV39	+	1	4879	chr18	60035514	60035487	-	HPV39:4879	27	1
subset.insertion_seqs.fa	chr15~81674309~+~HPV39~4879~-	HPV39	+	1	4879	chr15	81674309	81674283	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr15~56140448~+~HPV39~4879~-	HPV39	+	1	4879	chr15	56140448	56140422	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr14~91436699~+~HPV39~4879~-	HPV39	+	1	4879	chr14	91436699	91436673	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr14~86111304~+~HPV39~4879~-	HPV39	+	1	4879	chr14	86111304	86111278	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr14~86101853~+~HPV39~4879~-	HPV39	+	1	4879	chr14	86101853	86101827	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr14~45889063~+~HPV39~4879~-	HPV39	+	1	4879	chr14	45889063	45889037	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr14~42959063~+~HPV39~4879~-	HPV39	+	1	4879	chr14	42959063	42959037	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr13~107926511~+~HPV39~4879~-	HPV39	+	1	4879	chr13	107926511	107926485	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr13~49158352~+~HPV39~4879~-	HPV39	+	1	4879	chr13	49158352	49158326	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr12~127100437~+~HPV39~4879~-	HPV39	+	1	4879	chr12	127100437	127100411	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr12~85318266~+~HPV39~4879~-	HPV39	+	1	4879	chr12	85318266	85318240	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr12~79045452~+~HPV39~4879~-	HPV39	+	1	4879	chr12	79045452	79045426	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr12~34672915~+~HPV39~4879~-	HPV39	+	1	4879	chr12	34672915	34672889	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr10~23856967~+~HPV39~4879~-	HPV39	+	1	4879	chr10	23856967	23856941	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr10~105480981~+~HPV39~4879~-	HPV39	+	1	4879	chr10	105480981	105480955	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr10~82349896~+~HPV39~4879~-	HPV39	+	1	4879	chr10	82349896	82349870	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr10~80728352~+~HPV39~4879~-	HPV39	+	1	4879	chr10	80728352	80728326	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr10~81773046~+~HPV39~4879~-	HPV39	+	1	4879	chr10	81773046	81773021	-	HPV39:4879	25	1
subset.insertion_seqs.fa	chr1~69120318~+~HPV39~4879~-	HPV39	+	1	4879	chr1	69120318	69120292	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr1~82136751~+~HPV39~4879~-	HPV39	+	1	4879	chr1	82136751	82136725	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr1~188758065~+~HPV39~4879~-	HPV39	+	1	4879	chr1	188758065	188758039	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr1~185257612~+~HPV39~4879~-	HPV39	+	1	4879	chr1	185257612	185257586	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr1~176008175~+~HPV39~4879~-	HPV39	+	1	4879	chr1	176008175	176008149	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr1~169257396~+~HPV39~4879~-	HPV39	+	1	4879	chr1	169257396	169257370	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chr1~112160632~+~HPV39~4879~-	HPV39	+	1	4879	chr1	112160632	112160606	-	HPV39:4879	26	1
subset.insertion_seqs.fa	chrY~9941323~+~HPV39~4880~+	HPV39	+	3	4880	chrY	9941323	9941358	+	HPV39:4880	39	11
subset.insertion_seqs.fa	chrY~3443743~+~HPV39~4880~+	HPV39	+	3	4880	chrY	3443743	3443778	+	HPV39:4880	39	10
subset.insertion_seqs.fa	chrX~131578872~+~HPV39~4880~+	HPV39	+	4	4880	chrX	131578872	131578906	+	HPV39:4880	39	4
subset.insertion_seqs.fa	chrX~128782848~+~HPV39~4880~+	HPV39	+	4	4880	chrX	128782848	128782886	+	HPV39:4880	39	5
subset.insertion_seqs.fa	chrX~127362417~+~HPV39~4880~+	HPV39	+	4	4880	chrX	127362417	127362450	+	HPV39:4880	37	2
subset.insertion_seqs.fa	chrX~125839050~+~HPV39~4880~+	HPV39	+	4	4880	chrX	125839050	125839079	+	HPV39:4880	37	3
subset.insertion_seqs.fa	chrX~106469479~+~HPV39~4880~+	HPV39	+	4	4880	chrX	106469479	106469512	+	HPV39:4880	37	2
subset.insertion_seqs.fa	chrX~81027030~+~HPV39~4880~+	HPV39	+	4	4880	chrX	81027030	81027061	+	HPV39:4880	37	5
subset.insertion_seqs.fa	chrX~73106337~+~HPV39~4880~+	HPV39	+	4	4880	chrX	73106337	73106372	+	HPV39:4880	37	5
subset.insertion_seqs.fa	chr9~74424466~+~HPV39~4880~+	HPV39	+	4	4880	chr9	74424466	74424499	+	HPV39:4880	37	7
subset.insertion_seqs.fa	chr9~110791292~+~HPV39~4880~+	HPV39	+	4	4880	chr9	110791292	110791324	+	HPV39:4880	34	4
subset.insertion_seqs.fa	chr9~99498935~+~HPV39~4880~+	HPV39	+	4	4880	chr9	99498935	99498970	+	HPV39:4880	38	7
subset.insertion_seqs.fa	chr9~95697774~+~HPV39~4880~+	HPV39	+	4	4880	chr9	95697774	95697809	+	HPV39:4880	38	9
subset.insertion_seqs.fa	chr8~101678264~+~HPV39~4880~+	HPV39	+	4	4880	chr8	101678264	101678299	+	HPV39:4880	41	11
subset.insertion_seqs.fa	chr8~26395805~+~HPV39~4880~+	HPV39	+	4	4880	chr8	26395805	26395840	+	HPV39:4880	38	9
subset.insertion_seqs.fa	chr8~27113809~+~HPV39~4880~+	HPV39	+	4	4880	chr8	27113809	27113844	+	HPV39:4880	38	9
subset.insertion_seqs.fa	chr8~58370352~+~HPV39~4880~+	HPV39	+	4	4880	chr8	58370352	58370386	+	HPV39:4880	38	4
subset.insertion_seqs.fa	chr8~138116358~+~HPV39~4880~+	HPV39	+	4	4880	chr8	138116358	138116396	+	HPV39:4880	38	5
subset.insertion_seqs.fa	chr8~122244613~+~HPV39~4880~+	HPV39	+	1	4880	chr8	122244613	122244640	+	HPV39:4880	26	1
subset.insertion_seqs.fa	chr8~88685900~+~HPV39~4880~+	HPV39	+	4	4880	chr8	88685900	88685938	+	HPV39:4880	38	4
subset.insertion_seqs.fa	chr8~77940704~+~HPV39~4880~+	HPV39	+	4	4880	chr8	77940704	77940738	+	HPV39:4880	38	4
subset.insertion_seqs.fa	chr8~69019199~+~HPV39~4880~+	HPV39	+	4	4880	chr8	69019199	69019227	+	HPV39:4880	28	2
subset.insertion_seqs.fa	chr7~91583465~+~HPV39~4880~+	HPV39	+	4	4880	chr7	91583465	91583498	+	HPV39:4880	35	7
subset.insertion_seqs.fa	chr7~84062600~+~HPV39~4880~+	HPV39	+	4	4880	chr7	84062600	84062633	+	HPV39:4880	35	7
subset.insertion_seqs.fa	chr7~34513650~+~HPV39~4880~+	HPV39	+	4	4880	chr7	34513650	34513685	+	HPV39:4880	41	12
subset.insertion_seqs.fa	chr7~23035922~+~HPV39~4880~+	HPV39	+	4	4880	chr7	23035922	23035957	+	HPV39:4880	38	7
subset.insertion_seqs.fa	chr6~82101498~+~HPV39~4880~+	HPV39	+	4	4880	chr6	82101498	82101533	+	HPV39:4880	40	11
subset.insertion_seqs.fa	chr6~84626548~+~HPV39~4880~+	HPV39	+	4	4880	chr6	84626548	84626583	+	HPV39:4880	40	11
subset.insertion_seqs.fa	chr6~19765081~+~HPV39~4880~+	HPV39	+	4	4880	chr6	19765081	19765116	+	HPV39:4880	38	8
subset.insertion_seqs.fa	chr6~70010541~+~HPV39~4880~+	HPV39	+	4	4880	chr6	70010541	70010577	+	HPV39:4880	38	6
subset.insertion_seqs.fa	chr6~83334147~+~HPV39~4880~+	HPV39	+	1	4880	chr6	83334147	83334174	+	HPV39:4880	26	1
subset.insertion_seqs.fa	chr6~128998579~+~HPV39~4880~+	HPV39	+	1	4880	chr6	128998579	128998606	+	HPV39:4880	26	1
subset.insertion_seqs.fa	chr6~120748546~+~HPV39~4880~+	HPV39	+	1	4880	chr6	120748546	120748573	+	HPV39:4880	26	1
subset.insertion_seqs.fa	chr6~116638892~+~HPV39~4880~+	HPV39	+	4	4880	chr6	116638892	116638920	+	HPV39:4880	27	2
subset.insertion_seqs.fa	chr5~7193964~+~HPV39~4880~+	HPV39	+	4	4880	chr5	7193964	7193999	+	HPV39:4880	38	9
subset.insertion_seqs.fa	chr5~39787844~+~HPV39~4880~+	HPV39	+	4	4880	chr5	39787844	39787879	+	HPV39:4880	37	5
subset.insertion_seqs.fa	chr5~152077032~+~HPV39~4880~+	HPV39	+	4	4880	chr5	152077032	152077069	+	HPV39:4880	37	3
subset.insertion_seqs.fa	chr5~102671422~+~HPV39~4880~+	HPV39	+	4	4880	chr5	102671422	102671455	+	HPV39:4880	37	4
subset.insertion_seqs.fa	chr5~102189676~+~HPV39~4880~+	HPV39	+	4	4880	chr5	102189676	102189710	+	HPV39:4880	37	2
subset.insertion_seqs.fa	chr5~99856170~+~HPV39~4880~+	HPV39	+	4	4880	chr5	99856170	99856202	+	HPV39:4880	35	2
subset.insertion_seqs.fa	chr5~65370456~+~HPV39~4880~+	HPV39	+	4	4880	chr5	65370456	65370495	+	HPV39:4880	40	7
subset.insertion_seqs.fa	chr5~62817487~+~HPV39~4880~+	HPV39	+	4	4880	chr5	62817487	62817523	+	HPV39:4880	37	4
subset.insertion_seqs.fa	chr5~42734909~+~HPV39~4880~+	HPV39	+	4	4880	chr5	42734909	42734944	+	HPV39:4880	37	5
subset.insertion_seqs.fa	chr4~106935296~+~HPV39~4880~+	HPV39	+	4	4880	chr4	106935296	106935331	+	HPV39:4880	40	10
subset.insertion_seqs.fa	chr4~14755307~+~HPV39~4880~+	HPV39	+	4	4880	chr4	14755307	14755342	+	HPV39:4880	37	7
subset.insertion_seqs.fa	chr4~15174199~+~HPV39~4880~+	HPV39	+	4	4880	chr4	15174199	15174238	+	HPV39:4880	40	8
subset.insertion_seqs.fa	chr4~21159584~+~HPV39~4880~+	HPV39	+	4	4880	chr4	21159584	21159619	+	HPV39:4880	37	3
subset.insertion_seqs.fa	chr4~52816651~+~HPV39~4880~+	HPV39	+	4	4880	chr4	52816651	52816687	+	HPV39:4880	37	4
subset.insertion_seqs.fa	chr4~59079039~+~HPV39~4880~+	HPV39	+	4	4880	chr4	59079039	59079075	+	HPV39:4880	37	4
subset.insertion_seqs.fa	chr4~189137274~+~HPV39~4880~+	HPV39	+	4	4880	chr4	189137274	189137306	+	HPV39:4880	35	2
subset.insertion_seqs.fa	chr4~166756068~+~HPV39~4880~+	HPV39	+	1	4880	chr4	166756068	166756095	+	HPV39:4880	26	1
subset.insertion_seqs.fa	chr4~166570170~+~HPV39~4880~+	HPV39	+	4	4880	chr4	166570170	166570202	+	HPV39:4880	35	2
subset.insertion_seqs.fa	chr4~146663480~+~HPV39~4880~+	HPV39	+	4	4880	chr4	146663480	146663509	+	HPV39:4880	35	3
subset.insertion_seqs.fa	chr3~15186859~+~HPV39~4880~+	HPV39	+	4	4880	chr3	15186859	15186888	+	HPV39:4880	31	3
subset.insertion_seqs.fa	chr3~106665488~+~HPV39~4880~+	HPV39	+	4	4880	chr3	106665488	106665520	+	HPV39:4880	35	6
subset.insertion_seqs.fa	chr3~3719579~+~HPV39~4880~+	HPV39	+	4	4880	chr3	3719579	3719618	+	HPV39:4880	40	7
subset.insertion_seqs.fa	chr3~51199243~+~HPV39~4880~+	HPV39	+	4	4880	chr3	51199243	51199271	+	HPV39:4880	28	2
subset.insertion_seqs.fa	chr3~54285139~+~HPV39~4880~+	HPV39	+	4	4880	chr3	54285139	54285178	+	HPV39:4880	40	7
subset.insertion_seqs.fa	chr22~28663478~+~HPV39~4880~+	HPV39	+	4	4880	chr22	28663478	28663513	+	HPV39:4880	39	11
subset.insertion_seqs.fa	chr20~23589496~+~HPV39~4880~+	HPV39	+	4	4880	chr20	23589496	23589531	+	HPV39:4880	39	11
subset.insertion_seqs.fa	chr20~21887850~+~HPV39~4880~+	HPV39	+	4	4880	chr20	21887850	21887885	+	HPV39:4880	35	7
subset.insertion_seqs.fa	chr20~11632970~+~HPV39~4880~+	HPV39	+	4	4880	chr20	11632970	11633005	+	HPV39:4880	39	11
subset.insertion_seqs.fa	chr2~143661755~+~HPV39~4880~+	HPV39	+	4	4880	chr2	143661755	143661789	+	HPV39:4880	39	8
subset.insertion_seqs.fa	chr2~182212597~+~HPV39~4880~+	HPV39	+	4	4880	chr2	182212597	182212630	+	HPV39:4880	38	7
subset.insertion_seqs.fa	chr2~4733923~+~HPV39~4880~+	HPV39	+	4	4880	chr2	4733923	4733958	+	HPV39:4880	35	3
subset.insertion_seqs.fa	chr2~14848259~+~HPV39~4880~+	HPV39	+	4	4880	chr2	14848259	14848294	+	HPV39:4880	35	3
subset.insertion_seqs.fa	chr2~19306033~+~HPV39~4880~+	HPV39	+	1	4880	chr2	19306033	19306060	+	HPV39:4880	26	1
subset.insertion_seqs.fa	chr19~37837696~+~HPV39~4880~+	HPV39	+	4	4880	chr19	37837696	37837731	+	HPV39:4880	35	7
subset.insertion_seqs.fa	chr18~2247361~+~HPV39~4880~+	HPV39	+	4	4880	chr18	2247361	2247396	+	HPV39:4880	40	11
subset.insertion_seqs.fa	chr18~62906487~+~HPV39~4880~+	HPV39	+	4	4880	chr18	62906487	62906520	+	HPV39:4880	38	5
subset.insertion_seqs.fa	chr18~47660565~+~HPV39~4880~+	HPV39	+	4	4880	chr18	47660565	47660600	+	HPV39:4880	39	9
subset.insertion_seqs.fa	chr18~39565786~+~HPV39~4880~+	HPV39	+	4	4880	chr18	39565786	39565822	+	HPV39:4880	39	10
subset.insertion_seqs.fa	chr18~37819932~+~HPV39~4880~+	HPV39	+	4	4880	chr18	37819932	37819967	+	HPV39:4880	39	11
subset.insertion_seqs.fa	chr18~7966637~+~HPV39~4880~+	HPV39	+	4	4880	chr18	7966637	7966672	+	HPV39:4880	39	11
subset.insertion_seqs.fa	chr18~5684862~+~HPV39~4880~+	HPV39	+	4	4880	chr18	5684862	5684897	+	HPV39:4880	39	11
subset.insertion_seqs.fa	chr18~535894~+~HPV39~4880~+	HPV39	+	4	4880	chr18	535894	535929	+	HPV39:4880	39	11
subset.insertion_seqs.fa	chr18~35987~+~HPV39~4880~+	HPV39	+	4	4880	chr18	35987	36022	+	HPV39:4880	40	11
subset.insertion_seqs.fa	chr17~55501905~+~HPV39~4880~+	HPV39	+	4	4880	chr17	55501905	55501940	+	HPV39:4880	39	11
subset.insertion_seqs.fa	chr16~61801647~+~HPV39~4880~+	HPV39	+	4	4880	chr16	61801647	61801682	+	HPV39:4880	39	10
subset.insertion_seqs.fa	chr15~49396177~+~HPV39~4880~+	HPV39	+	4	4880	chr15	49396177	49396212	+	HPV39:4880	40	11
subset.insertion_seqs.fa	chr15~87463922~+~HPV39~4880~+	HPV39	+	4	4880	chr15	87463922	87463957	+	HPV39:4880	40	11
subset.insertion_seqs.fa	chr15~81870862~+~HPV39~4880~+	HPV39	+	4	4880	chr15	81870862	81870892	+	HPV39:4880	38	4
subset.insertion_seqs.fa	chr15~71174318~+~HPV39~4880~+	HPV39	+	4	4880	chr15	71174318	71174353	+	HPV39:4880	38	7
subset.insertion_seqs.fa	chr15~43650151~+~HPV39~4880~+	HPV39	+	4	4880	chr15	43650151	43650186	+	HPV39:4880	40	11
subset.insertion_seqs.fa	chr15~32292464~+~HPV39~4880~+	HPV39	+	4	4880	chr15	32292464	32292499	+	HPV39:4880	40	11
subset.insertion_seqs.fa	chr14~101266392~+~HPV39~4880~+	HPV39	+	4	4880	chr14	101266392	101266422	+	HPV39:4880	32	4
subset.insertion_seqs.fa	chr14~70547485~+~HPV39~4880~+	HPV39	+	4	4880	chr14	70547485	70547520	+	HPV39:4880	38	8
subset.insertion_seqs.fa	chr14~48187277~+~HPV39~4880~+	HPV39	+	4	4880	chr14	48187277	48187312	+	HPV39:4880	39	10
subset.insertion_seqs.fa	chr14~43698837~+~HPV39~4880~+	HPV39	+	4	4880	chr14	43698837	43698872	+	HPV39:4880	39	11
subset.insertion_seqs.fa	chr13~94372394~+~HPV39~4880~+	HPV39	+	4	4880	chr13	94372394	94372429	+	HPV39:4880	40	11
subset.insertion_seqs.fa	chr13~31302508~+~HPV39~4880~+	HPV39	+	4	4880	chr13	31302508	31302543	+	HPV39:4880	39	10
subset.insertion_seqs.fa	chr12~105776248~+~HPV39~4880~+	HPV39	+	4	4880	chr12	105776248	105776286	+	HPV39:4880	38	7
subset.insertion_seqs.fa	chr12~92314186~+~HPV39~4880~+	HPV39	+	4	4880	chr12	92314186	92314223	+	HPV39:4880	38	5
subset.insertion_seqs.fa	chr12~61941634~+~HPV39~4880~+	HPV39	+	4	4880	chr12	61941634	61941670	+	HPV39:4880	38	6
subset.insertion_seqs.fa	chr11~60435612~+~HPV39~4880~+	HPV39	+	4	4880	chr11	60435612	60435645	+	HPV39:4880	35	7
