group	truth_insertion_name	ref_chr	truth_ref_pos	vir_chr	pred_insertion_name	pred_chr_pos	total_reads
subset.insertion_seqs.fa	chrX~62697957~62698956~+~HPV33~3595~4594~+	chrX	62698956	HPV33	chrX~25118972~-~HPV33~3424~-	25118972	3
subset.insertion_seqs.fa	chrX~62697957~62698956~+~HPV33~3595~4594~+	chrX	62698956	HPV33	chrX~27613286~-~HPV33~3424~-	27613286	2
subset.insertion_seqs.fa	chrX~62697957~62698956~+~HPV33~3595~4594~+	chrX	62698956	HPV33	chrX~31079153~-~HPV33~3424~-	31079153	1
subset.insertion_seqs.fa	chrX~62697957~62698956~+~HPV33~3595~4594~+	chrX	62698956	HPV33	chrX~34694150~-~HPV33~3424~-	34694150	2
subset.insertion_seqs.fa	NA	chr9	NA	HPV33	chr9~5473646~-~HPV33~3424~-	5473646	1
subset.insertion_seqs.fa	NA	chr9	NA	HPV33	chr9~5679676~-~HPV33~3424~-	5679676	1
subset.insertion_seqs.fa	NA	chr9	NA	HPV33	chr9~6259851~-~HPV33~3424~-	6259851	1
subset.insertion_seqs.fa	NA	chr9	NA	HPV33	chr9~7157189~-~HPV33~3424~-	7157189	1
subset.insertion_seqs.fa	NA	chr9	NA	HPV33	chr9~7863981~-~HPV33~3424~-	7863981	1
subset.insertion_seqs.fa	NA	chr9	NA	HPV33	chr9~8929024~-~HPV33~3424~-	8929024	1
subset.insertion_seqs.fa	NA	chr9	NA	HPV33	chr9~10097574~-~HPV33~3424~-	10097574	1
subset.insertion_seqs.fa	NA	chr9	NA	HPV33	chr9~10982903~-~HPV33~3424~-	10982903	2
subset.insertion_seqs.fa	NA	chr9	NA	HPV33	chr9~12311368~-~HPV33~3424~-	12311368	1
subset.insertion_seqs.fa	NA	chr9	NA	HPV33	chr9~14872504~-~HPV33~3424~-	14872504	2
subset.insertion_seqs.fa	NA	chr9	NA	HPV33	chr9~15557573~-~HPV33~3424~-	15557573	2
subset.insertion_seqs.fa	NA	chr9	NA	HPV33	chr9~15596981~-~HPV33~3424~-	15596981	1
subset.insertion_seqs.fa	NA	chr9	NA	HPV33	chr9~15626151~-~HPV33~3424~-	15626151	1
subset.insertion_seqs.fa	NA	chr9	NA	HPV33	chr9~15791431~-~HPV33~3424~-	15791431	2
subset.insertion_seqs.fa	NA	chr9	NA	HPV33	chr9~15804066~-~HPV33~3424~-	15804066	1
subset.insertion_seqs.fa	NA	chr9	NA	HPV33	chr9~21647635~-~HPV33~3424~-	21647635	2
subset.insertion_seqs.fa	chr8~72525162~72526161~-~HPV33~5590~6589~-	chr8	72525162	HPV33	chr8~115023898~-~HPV33~3424~-	115023898	3
subset.insertion_seqs.fa	chr8~72525162~72526161~-~HPV33~5590~6589~-	chr8	72525162	HPV33	chr8~2319521~-~HPV33~3424~-	2319521	1
subset.insertion_seqs.fa	chr8~72525162~72526161~-~HPV33~5590~6589~-	chr8	72525162	HPV33	chr8~3251900~-~HPV33~3424~-	3251900	1
subset.insertion_seqs.fa	chr8~72525162~72526161~-~HPV33~5590~6589~-	chr8	72525162	HPV33	chr8~11816705~-~HPV33~3424~-	11816705	3
subset.insertion_seqs.fa	chr8~72525162~72526161~-~HPV33~5590~6589~-	chr8	72525162	HPV33	chr8~20028296~-~HPV33~3424~-	20028296	1
subset.insertion_seqs.fa	chr8~72525162~72526161~-~HPV33~5590~6589~-	chr8	72525162	HPV33	chr8~20037156~-~HPV33~3424~-	20037156	2
subset.insertion_seqs.fa	chr8~72525162~72526161~-~HPV33~5590~6589~-	chr8	72525162	HPV33	chr8~25656771~-~HPV33~3424~-	25656771	2
subset.insertion_seqs.fa	chr8~72525162~72526161~-~HPV33~5590~6589~-	chr8	72525162	HPV33	chr8~25827029~-~HPV33~3424~-	25827029	2
subset.insertion_seqs.fa	chr8~72525162~72526161~-~HPV33~5590~6589~-	chr8	72525162	HPV33	chr8~30624844~-~HPV33~3424~-	30624844	2
subset.insertion_seqs.fa	chr8~72525162~72526161~-~HPV33~5590~6589~-	chr8	72525162	HPV33	chr8~31485956~-~HPV33~3424~-	31485956	2
subset.insertion_seqs.fa	chr8~72525162~72526161~-~HPV33~5590~6589~-	chr8	72525162	HPV33	chr8~34588886~-~HPV33~3424~-	34588886	1
subset.insertion_seqs.fa	chr8~72525162~72526161~-~HPV33~5590~6589~-	chr8	72525162	HPV33	chr8~39201463~-~HPV33~3424~-	39201463	1
subset.insertion_seqs.fa	chr8~72525162~72526161~-~HPV33~5590~6589~-	chr8	72525162	HPV33	chr8~42936225~-~HPV33~3424~-	42936225	1
subset.insertion_seqs.fa	chr8~72525162~72526161~-~HPV33~5590~6589~-	chr8	72525162	HPV33	chr8~48955735~-~HPV33~3424~-	48955735	1
subset.insertion_seqs.fa	chr8~72525162~72526161~-~HPV33~5590~6589~-	chr8	72525162	HPV33	chr8~50113419~-~HPV33~3424~-	50113419	1
subset.insertion_seqs.fa	chr8~72525162~72526161~-~HPV33~5590~6589~-	chr8	72525162	HPV33	chr8~51151703~-~HPV33~3424~-	51151703	1
subset.insertion_seqs.fa	NA	chr7	NA	HPV33	chr7~42582410~-~HPV33~3424~-	42582410	1
subset.insertion_seqs.fa	NA	chr7	NA	HPV33	chr7~7197874~-~HPV33~3424~-	7197874	1
subset.insertion_seqs.fa	NA	chr7	NA	HPV33	chr7~8299948~-~HPV33~3424~-	8299948	2
subset.insertion_seqs.fa	NA	chr7	NA	HPV33	chr7~9774539~-~HPV33~3424~-	9774539	1
subset.insertion_seqs.fa	NA	chr7	NA	HPV33	chr7~9826689~-~HPV33~3424~-	9826689	1
subset.insertion_seqs.fa	NA	chr7	NA	HPV33	chr7~11387544~-~HPV33~3424~-	11387544	1
subset.insertion_seqs.fa	NA	chr7	NA	HPV33	chr7~13270524~-~HPV33~3424~-	13270524	1
subset.insertion_seqs.fa	NA	chr7	NA	HPV33	chr7~15991686~-~HPV33~3424~-	15991686	2
subset.insertion_seqs.fa	NA	chr7	NA	HPV33	chr7~19950552~-~HPV33~3424~-	19950552	1
subset.insertion_seqs.fa	NA	chr7	NA	HPV33	chr7~20023459~-~HPV33~3424~-	20023459	1
subset.insertion_seqs.fa	NA	chr7	NA	HPV33	chr7~23824434~-~HPV33~3424~-	23824434	2
subset.insertion_seqs.fa	NA	chr7	NA	HPV33	chr7~24998100~-~HPV33~3424~-	24998100	1
subset.insertion_seqs.fa	NA	chr7	NA	HPV33	chr7~25439926~-~HPV33~3424~-	25439926	1
subset.insertion_seqs.fa	NA	chr7	NA	HPV33	chr7~27004281~-~HPV33~3424~-	27004281	2
subset.insertion_seqs.fa	NA	chr7	NA	HPV33	chr7~30096360~-~HPV33~3424~-	30096360	2
subset.insertion_seqs.fa	chr6~47912312~47913311~-~HPV33~2565~3564~-	chr6	47912312	HPV33	chr6~111064575~-~HPV33~3424~-	111064575	1
subset.insertion_seqs.fa	chr6~7705214~7706213~+~HPV33~6605~7604~-	chr6	7706213	HPV33	chr6~3674049~-~HPV33~3424~-	3674049	1
subset.insertion_seqs.fa	chr6~7705214~7706213~+~HPV33~6605~7604~-	chr6	7706213	HPV33	chr6~5913691~-~HPV33~3424~-	5913691	1
subset.insertion_seqs.fa	chr6~7705214~7706213~+~HPV33~6605~7604~-	chr6	7706213	HPV33	chr6~8489634~-~HPV33~3424~-	8489634	3
subset.insertion_seqs.fa	chr6~7705214~7706213~+~HPV33~6605~7604~-	chr6	7706213	HPV33	chr6~8616408~-~HPV33~3424~-	8616408	2
subset.insertion_seqs.fa	chr6~7705214~7706213~+~HPV33~6605~7604~-	chr6	7706213	HPV33	chr6~24676558~-~HPV33~3424~-	24676558	1
subset.insertion_seqs.fa	chr6~47912312~47913311~-~HPV33~2565~3564~-	chr6	47912312	HPV33	chr6~32469431~-~HPV33~3424~-	32469431	1
subset.insertion_seqs.fa	chr6~47912312~47913311~-~HPV33~2565~3564~-	chr6	47912312	HPV33	chr6~38300695~-~HPV33~3424~-	38300695	1
subset.insertion_seqs.fa	chr6~47912312~47913311~-~HPV33~2565~3564~-	chr6	47912312	HPV33	chr6~38758364~-~HPV33~3424~-	38758364	2
subset.insertion_seqs.fa	chr6~47912312~47913311~-~HPV33~2565~3564~-	chr6	47912312	HPV33	chr6~40092203~-~HPV33~3424~-	40092203	2
subset.insertion_seqs.fa	chr6~47912312~47913311~-~HPV33~2565~3564~-	chr6	47912312	HPV33	chr6~44585999~-~HPV33~3424~-	44585999	2
subset.insertion_seqs.fa	chr6~47912312~47913311~-~HPV33~2565~3564~-	chr6	47912312	HPV33	chr6~46132986~-~HPV33~3424~-	46132986	2
subset.insertion_seqs.fa	chr6~47912312~47913311~-~HPV33~2565~3564~-	chr6	47912312	HPV33	chr6~49010342~-~HPV33~3424~-	49010342	2
subset.insertion_seqs.fa	chr6~47912312~47913311~-~HPV33~2565~3564~-	chr6	47912312	HPV33	chr6~50645862~-~HPV33~3424~-	50645862	1
subset.insertion_seqs.fa	chr5~60513004~60514003~+~HPV33~6097~7096~+	chr5	60514003	HPV33	chr5~53627717~-~HPV33~3424~-	53627717	3
subset.insertion_seqs.fa	chr5~60513004~60514003~+~HPV33~6097~7096~+	chr5	60514003	HPV33	chr5~61937~-~HPV33~3424~-	61937	2
subset.insertion_seqs.fa	chr5~60513004~60514003~+~HPV33~6097~7096~+	chr5	60514003	HPV33	chr5~9004309~-~HPV33~3424~-	9004309	1
subset.insertion_seqs.fa	chr5~60513004~60514003~+~HPV33~6097~7096~+	chr5	60514003	HPV33	chr5~16396813~-~HPV33~3424~-	16396813	1
subset.insertion_seqs.fa	chr5~60513004~60514003~+~HPV33~6097~7096~+	chr5	60514003	HPV33	chr5~19588122~-~HPV33~3424~-	19588122	1
subset.insertion_seqs.fa	chr5~60513004~60514003~+~HPV33~6097~7096~+	chr5	60514003	HPV33	chr5~28186361~-~HPV33~3424~-	28186361	1
subset.insertion_seqs.fa	chr5~60513004~60514003~+~HPV33~6097~7096~+	chr5	60514003	HPV33	chr5~29537998~-~HPV33~3424~-	29537998	1
subset.insertion_seqs.fa	chr5~60513004~60514003~+~HPV33~6097~7096~+	chr5	60514003	HPV33	chr5~32718684~-~HPV33~3424~-	32718684	2
subset.insertion_seqs.fa	chr5~60513004~60514003~+~HPV33~6097~7096~+	chr5	60514003	HPV33	chr5~34642516~-~HPV33~3424~-	34642516	2
subset.insertion_seqs.fa	chr5~60513004~60514003~+~HPV33~6097~7096~+	chr5	60514003	HPV33	chr5~40298583~-~HPV33~3424~-	40298583	1
subset.insertion_seqs.fa	chr5~60513004~60514003~+~HPV33~6097~7096~+	chr5	60514003	HPV33	chr5~40563218~-~HPV33~3424~-	40563218	1
subset.insertion_seqs.fa	chr5~60513004~60514003~+~HPV33~6097~7096~+	chr5	60514003	HPV33	chr5~42035156~-~HPV33~3424~-	42035156	2
subset.insertion_seqs.fa	chr5~60513004~60514003~+~HPV33~6097~7096~+	chr5	60514003	HPV33	chr5~43669116~-~HPV33~3424~-	43669116	2
subset.insertion_seqs.fa	chr4~78243900~78244899~-~HPV33~1428~2427~-	chr4	78243900	HPV33	chr4~71086240~-~HPV33~3424~-	71086240	1
subset.insertion_seqs.fa	chr4~83295824~83296823~-~HPV33~1258~2257~+	chr4	83295824	HPV33	chr4~97364028~-~HPV33~3424~-	97364028	1
subset.insertion_seqs.fa	chr4~19599566~19600565~+~HPV33~2595~3594~-	chr4	19600565	HPV33	chr4~10777232~-~HPV33~3424~-	10777232	1
subset.insertion_seqs.fa	chr4~19599566~19600565~+~HPV33~2595~3594~-	chr4	19600565	HPV33	chr4~11500711~-~HPV33~3424~-	11500711	1
subset.insertion_seqs.fa	chr4~19599566~19600565~+~HPV33~2595~3594~-	chr4	19600565	HPV33	chr4~14473025~-~HPV33~3424~-	14473025	1
subset.insertion_seqs.fa	chr4~19599566~19600565~+~HPV33~2595~3594~-	chr4	19600565	HPV33	chr4~15632741~-~HPV33~3424~-	15632741	1
subset.insertion_seqs.fa	chr4~19599566~19600565~+~HPV33~2595~3594~-	chr4	19600565	HPV33	chr4~28853334~-~HPV33~3424~-	28853334	1
subset.insertion_seqs.fa	chr4~19599566~19600565~+~HPV33~2595~3594~-	chr4	19600565	HPV33	chr4~34444056~-~HPV33~3424~-	34444056	2
subset.insertion_seqs.fa	chr4~19599566~19600565~+~HPV33~2595~3594~-	chr4	19600565	HPV33	chr4~35650554~-~HPV33~3424~-	35650554	1
subset.insertion_seqs.fa	chr4~19599566~19600565~+~HPV33~2595~3594~-	chr4	19600565	HPV33	chr4~36804334~-~HPV33~3424~-	36804334	1
subset.insertion_seqs.fa	chr4~56218100~56219099~+~HPV33~4717~5716~+	chr4	56219099	HPV33	chr4~39672297~-~HPV33~3424~-	39672297	1
subset.insertion_seqs.fa	chr4~56218100~56219099~+~HPV33~4717~5716~+	chr4	56219099	HPV33	chr4~41401868~-~HPV33~3424~-	41401868	1
subset.insertion_seqs.fa	chr4~56218100~56219099~+~HPV33~4717~5716~+	chr4	56219099	HPV33	chr4~41902446~-~HPV33~3424~-	41902446	1
subset.insertion_seqs.fa	chr4~56218100~56219099~+~HPV33~4717~5716~+	chr4	56219099	HPV33	chr4~42755964~-~HPV33~3424~-	42755964	2
subset.insertion_seqs.fa	chr3~98967453~98968452~+~HPV33~3937~4936~-	chr3	98968452	HPV33	chr3~1460897~-~HPV33~3424~-	1460897	2
subset.insertion_seqs.fa	chr3~98967453~98968452~+~HPV33~3937~4936~-	chr3	98968452	HPV33	chr3~2425903~-~HPV33~3424~-	2425903	2
subset.insertion_seqs.fa	chr3~98967453~98968452~+~HPV33~3937~4936~-	chr3	98968452	HPV33	chr3~4239606~-~HPV33~3424~-	4239606	2
subset.insertion_seqs.fa	chr3~98967453~98968452~+~HPV33~3937~4936~-	chr3	98968452	HPV33	chr3~5803412~-~HPV33~3424~-	5803412	3
subset.insertion_seqs.fa	chr3~98967453~98968452~+~HPV33~3937~4936~-	chr3	98968452	HPV33	chr3~6032275~-~HPV33~3424~-	6032275	2
subset.insertion_seqs.fa	chr3~98967453~98968452~+~HPV33~3937~4936~-	chr3	98968452	HPV33	chr3~6946888~-~HPV33~3424~-	6946888	1
subset.insertion_seqs.fa	chr3~98967453~98968452~+~HPV33~3937~4936~-	chr3	98968452	HPV33	chr3~12079138~-~HPV33~3424~-	12079138	1
subset.insertion_seqs.fa	chr3~98967453~98968452~+~HPV33~3937~4936~-	chr3	98968452	HPV33	chr3~16965857~-~HPV33~3424~-	16965857	2
subset.insertion_seqs.fa	chr3~98967453~98968452~+~HPV33~3937~4936~-	chr3	98968452	HPV33	chr3~18691644~-~HPV33~3424~-	18691644	1
subset.insertion_seqs.fa	chr3~98967453~98968452~+~HPV33~3937~4936~-	chr3	98968452	HPV33	chr3~20817239~-~HPV33~3424~-	20817239	1
subset.insertion_seqs.fa	chr3~98967453~98968452~+~HPV33~3937~4936~-	chr3	98968452	HPV33	chr3~21215255~-~HPV33~3424~-	21215255	1
subset.insertion_seqs.fa	chr3~98967453~98968452~+~HPV33~3937~4936~-	chr3	98968452	HPV33	chr3~22955248~-~HPV33~3424~-	22955248	2
subset.insertion_seqs.fa	chr3~98967453~98968452~+~HPV33~3937~4936~-	chr3	98968452	HPV33	chr3~23561904~-~HPV33~3424~-	23561904	1
subset.insertion_seqs.fa	chr3~98967453~98968452~+~HPV33~3937~4936~-	chr3	98968452	HPV33	chr3~24055327~-~HPV33~3424~-	24055327	3
subset.insertion_seqs.fa	chr3~98967453~98968452~+~HPV33~3937~4936~-	chr3	98968452	HPV33	chr3~26746557~-~HPV33~3424~-	26746557	1
subset.insertion_seqs.fa	chr22~31796539~31797538~-~HPV33~2154~3153~+	chr22	31796539	HPV33	chr22~10932348~-~HPV33~3424~-	10932348	2
subset.insertion_seqs.fa	chr22~31796539~31797538~-~HPV33~2154~3153~+	chr22	31796539	HPV33	chr22~12316112~-~HPV33~3424~-	12316112	1
subset.insertion_seqs.fa	chr22~31796539~31797538~-~HPV33~2154~3153~+	chr22	31796539	HPV33	chr22~17295132~-~HPV33~3424~-	17295132	2
subset.insertion_seqs.fa	chr22~31796539~31797538~-~HPV33~2154~3153~+	chr22	31796539	HPV33	chr22~22174627~-~HPV33~3424~-	22174627	1
subset.insertion_seqs.fa	chr22~31796539~31797538~-~HPV33~2154~3153~+	chr22	31796539	HPV33	chr22~34388194~-~HPV33~3424~-	34388194	1
subset.insertion_seqs.fa	chr22~31796539~31797538~-~HPV33~2154~3153~+	chr22	31796539	HPV33	chr22~35026787~-~HPV33~3424~-	35026787	1
subset.insertion_seqs.fa	chr21~13860569~13861568~+~HPV33~6640~7639~+	chr21	13861568	HPV33	chr21~9184922~-~HPV33~3424~-	9184922	3
subset.insertion_seqs.fa	chr21~17495617~17496616~-~HPV33~3030~4029~+	chr21	17495617	HPV33	chr21~25345071~-~HPV33~3424~-	25345071	1
subset.insertion_seqs.fa	chr21~17495617~17496616~-~HPV33~3030~4029~+	chr21	17495617	HPV33	chr21~30202251~-~HPV33~3424~-	30202251	1
subset.insertion_seqs.fa	chr21~43168886~43169885~-~HPV33~551~1550~+	chr21	43168886	HPV33	chr21~30369443~-~HPV33~3424~-	30369443	1
subset.insertion_seqs.fa	chr21~43168886~43169885~-~HPV33~551~1550~+	chr21	43168886	HPV33	chr21~46577967~-~HPV33~3424~-	46577967	2
subset.insertion_seqs.fa	chr21~17495617~17496616~-~HPV33~3030~4029~+	chr21	17495617	HPV33	chr21~22272201~-~HPV33~3424~-	22272201	1
subset.insertion_seqs.fa	chr21~17495617~17496616~-~HPV33~3030~4029~+	chr21	17495617	HPV33	chr21~16129038~-~HPV33~3424~-	16129038	1
subset.insertion_seqs.fa	chr21~17495617~17496616~-~HPV33~3030~4029~+	chr21	17495617	HPV33	chr21~16732908~-~HPV33~3424~-	16732908	1
subset.insertion_seqs.fa	chr21~17495617~17496616~-~HPV33~3030~4029~+	chr21	17495617	HPV33	chr21~22529700~-~HPV33~3424~-	22529700	1
subset.insertion_seqs.fa	chr21~17495617~17496616~-~HPV33~3030~4029~+	chr21	17495617	HPV33	chr21~29393817~-~HPV33~3424~-	29393817	1
subset.insertion_seqs.fa	chr20~18490429~18491428~+~HPV33~2648~3647~-	chr20	18491428	HPV33	chr20~4620822~-~HPV33~3424~-	4620822	2
subset.insertion_seqs.fa	chr20~18490429~18491428~+~HPV33~2648~3647~-	chr20	18491428	HPV33	chr20~7808688~-~HPV33~3424~-	7808688	2
subset.insertion_seqs.fa	chr20~18490429~18491428~+~HPV33~2648~3647~-	chr20	18491428	HPV33	chr20~12125548~-~HPV33~3424~-	12125548	1
subset.insertion_seqs.fa	chr20~18490429~18491428~+~HPV33~2648~3647~-	chr20	18491428	HPV33	chr20~12424508~-~HPV33~3424~-	12424508	2
subset.insertion_seqs.fa	chr20~18490429~18491428~+~HPV33~2648~3647~-	chr20	18491428	HPV33	chr20~12444958~-~HPV33~3424~-	12444958	2
subset.insertion_seqs.fa	chr20~18490429~18491428~+~HPV33~2648~3647~-	chr20	18491428	HPV33	chr20~14463371~-~HPV33~3424~-	14463371	3
subset.insertion_seqs.fa	chr20~18490429~18491428~+~HPV33~2648~3647~-	chr20	18491428	HPV33	chr20~16789669~-~HPV33~3424~-	16789669	1
subset.insertion_seqs.fa	chr20~18490429~18491428~+~HPV33~2648~3647~-	chr20	18491428	HPV33	chr20~16909264~-~HPV33~3424~-	16909264	2
subset.insertion_seqs.fa	chr20~18490429~18491428~+~HPV33~2648~3647~-	chr20	18491428	HPV33	chr20~17116620~-~HPV33~3424~-	17116620	1
subset.insertion_seqs.fa	chr20~18490429~18491428~+~HPV33~2648~3647~-	chr20	18491428	HPV33	chr20~25936618~-~HPV33~3424~-	25936618	1
subset.insertion_seqs.fa	chr20~18490429~18491428~+~HPV33~2648~3647~-	chr20	18491428	HPV33	chr20~28827552~-~HPV33~3424~-	28827552	1
subset.insertion_seqs.fa	chr20~18490429~18491428~+~HPV33~2648~3647~-	chr20	18491428	HPV33	chr20~30972288~-~HPV33~3424~-	30972288	1
subset.insertion_seqs.fa	chr20~18490429~18491428~+~HPV33~2648~3647~-	chr20	18491428	HPV33	chr20~31264875~-~HPV33~3424~-	31264875	1
subset.insertion_seqs.fa	chr20~18490429~18491428~+~HPV33~2648~3647~-	chr20	18491428	HPV33	chr20~41682781~-~HPV33~3424~-	41682781	2
subset.insertion_seqs.fa	chr20~18490429~18491428~+~HPV33~2648~3647~-	chr20	18491428	HPV33	chr20~41763125~-~HPV33~3424~-	41763125	2
subset.insertion_seqs.fa	chr20~18490429~18491428~+~HPV33~2648~3647~-	chr20	18491428	HPV33	chr20~41966905~-~HPV33~3424~-	41966905	1
subset.insertion_seqs.fa	chr2~33089665~33090664~+~HPV33~331~1330~+	chr2	33090664	HPV33	chr2~1384547~-~HPV33~3424~-	1384547	3
subset.insertion_seqs.fa	chr2~33089665~33090664~+~HPV33~331~1330~+	chr2	33090664	HPV33	chr2~1391851~-~HPV33~3424~-	1391851	3
subset.insertion_seqs.fa	chr2~33089665~33090664~+~HPV33~331~1330~+	chr2	33090664	HPV33	chr2~2372709~-~HPV33~3424~-	2372709	2
subset.insertion_seqs.fa	chr2~33089665~33090664~+~HPV33~331~1330~+	chr2	33090664	HPV33	chr2~4080784~-~HPV33~3424~-	4080784	1
subset.insertion_seqs.fa	chr2~33089665~33090664~+~HPV33~331~1330~+	chr2	33090664	HPV33	chr2~9928695~-~HPV33~3424~-	9928695	2
subset.insertion_seqs.fa	chr2~33089665~33090664~+~HPV33~331~1330~+	chr2	33090664	HPV33	chr2~11319436~-~HPV33~3424~-	11319436	2
subset.insertion_seqs.fa	chr2~33089665~33090664~+~HPV33~331~1330~+	chr2	33090664	HPV33	chr2~11846124~-~HPV33~3424~-	11846124	1
subset.insertion_seqs.fa	chr2~33089665~33090664~+~HPV33~331~1330~+	chr2	33090664	HPV33	chr2~14159225~-~HPV33~3424~-	14159225	1
subset.insertion_seqs.fa	chr2~33089665~33090664~+~HPV33~331~1330~+	chr2	33090664	HPV33	chr2~17905296~-~HPV33~3424~-	17905296	1
subset.insertion_seqs.fa	chr2~33089665~33090664~+~HPV33~331~1330~+	chr2	33090664	HPV33	chr2~17984973~-~HPV33~3424~-	17984973	1
subset.insertion_seqs.fa	chr2~33089665~33090664~+~HPV33~331~1330~+	chr2	33090664	HPV33	chr2~18013860~-~HPV33~3424~-	18013860	2
subset.insertion_seqs.fa	chr2~33089665~33090664~+~HPV33~331~1330~+	chr2	33090664	HPV33	chr2~18140985~-~HPV33~3424~-	18140985	1
subset.insertion_seqs.fa	chr2~33089665~33090664~+~HPV33~331~1330~+	chr2	33090664	HPV33	chr2~18617847~-~HPV33~3424~-	18617847	1
subset.insertion_seqs.fa	chr2~33089665~33090664~+~HPV33~331~1330~+	chr2	33090664	HPV33	chr2~18955606~-~HPV33~3424~-	18955606	3
subset.insertion_seqs.fa	chr2~33089665~33090664~+~HPV33~331~1330~+	chr2	33090664	HPV33	chr2~20979642~-~HPV33~3424~-	20979642	1
subset.insertion_seqs.fa	chr2~33089665~33090664~+~HPV33~331~1330~+	chr2	33090664	HPV33	chr2~30719773~-~HPV33~3424~-	30719773	2
subset.insertion_seqs.fa	chr19~49501671~49502670~-~HPV33~5596~6595~+	chr19	49501671	HPV33	chr19~19722922~-~HPV33~3424~-	19722922	3
subset.insertion_seqs.fa	chr19~49501671~49502670~-~HPV33~5596~6595~+	chr19	49501671	HPV33	chr19~21111404~-~HPV33~3424~-	21111404	1
subset.insertion_seqs.fa	chr19~49501671~49502670~-~HPV33~5596~6595~+	chr19	49501671	HPV33	chr19~21895801~-~HPV33~3424~-	21895801	1
subset.insertion_seqs.fa	chr19~49501671~49502670~-~HPV33~5596~6595~+	chr19	49501671	HPV33	chr19~27516890~-~HPV33~3424~-	27516890	1
subset.insertion_seqs.fa	chr19~49501671~49502670~-~HPV33~5596~6595~+	chr19	49501671	HPV33	chr19~28624317~-~HPV33~3424~-	28624317	2
subset.insertion_seqs.fa	chr19~49501671~49502670~-~HPV33~5596~6595~+	chr19	49501671	HPV33	chr19~29251461~-~HPV33~3424~-	29251461	2
subset.insertion_seqs.fa	chr19~49501671~49502670~-~HPV33~5596~6595~+	chr19	49501671	HPV33	chr19~34564022~-~HPV33~3424~-	34564022	2
subset.insertion_seqs.fa	chr19~49501671~49502670~-~HPV33~5596~6595~+	chr19	49501671	HPV33	chr19~37105867~-~HPV33~3424~-	37105867	2
subset.insertion_seqs.fa	chr19~49501671~49502670~-~HPV33~5596~6595~+	chr19	49501671	HPV33	chr19~39620235~-~HPV33~3424~-	39620235	1
subset.insertion_seqs.fa	chr19~49501671~49502670~-~HPV33~5596~6595~+	chr19	49501671	HPV33	chr19~39634781~-~HPV33~3424~-	39634781	3
subset.insertion_seqs.fa	chr19~49501671~49502670~-~HPV33~5596~6595~+	chr19	49501671	HPV33	chr19~56703028~-~HPV33~3424~-	56703028	2
subset.insertion_seqs.fa	chr19~49501671~49502670~-~HPV33~5596~6595~+	chr19	49501671	HPV33	chr19~15491242~-~HPV33~3424~-	15491242	2
subset.insertion_seqs.fa	chr19~49501671~49502670~-~HPV33~5596~6595~+	chr19	49501671	HPV33	chr19~23453583~-~HPV33~3424~-	23453583	4
subset.insertion_seqs.fa	chr19~49501671~49502670~-~HPV33~5596~6595~+	chr19	49501671	HPV33	chr19~32589347~-~HPV33~3424~-	32589347	3
subset.insertion_seqs.fa	chr19~49501671~49502670~-~HPV33~5596~6595~+	chr19	49501671	HPV33	chr19~42679613~-~HPV33~3424~-	42679613	4
subset.insertion_seqs.fa	chr18~61534767~61535766~+~HPV33~5865~6864~+	chr18	61535766	HPV33	chr18~40115913~-~HPV33~3424~-	40115913	1
subset.insertion_seqs.fa	chr18~61534767~61535766~+~HPV33~5865~6864~+	chr18	61535766	HPV33	chr18~1031148~-~HPV33~3424~-	1031148	2
subset.insertion_seqs.fa	chr18~61534767~61535766~+~HPV33~5865~6864~+	chr18	61535766	HPV33	chr18~8885901~-~HPV33~3424~-	8885901	1
subset.insertion_seqs.fa	chr18~61534767~61535766~+~HPV33~5865~6864~+	chr18	61535766	HPV33	chr18~9769523~-~HPV33~3424~-	9769523	1
subset.insertion_seqs.fa	chr18~61534767~61535766~+~HPV33~5865~6864~+	chr18	61535766	HPV33	chr18~13859116~-~HPV33~3424~-	13859116	2
subset.insertion_seqs.fa	chr18~61534767~61535766~+~HPV33~5865~6864~+	chr18	61535766	HPV33	chr18~14039424~-~HPV33~3424~-	14039424	1
subset.insertion_seqs.fa	chr18~61534767~61535766~+~HPV33~5865~6864~+	chr18	61535766	HPV33	chr18~22513353~-~HPV33~3424~-	22513353	1
subset.insertion_seqs.fa	chr18~61534767~61535766~+~HPV33~5865~6864~+	chr18	61535766	HPV33	chr18~27091281~-~HPV33~3424~-	27091281	2
subset.insertion_seqs.fa	chr18~61534767~61535766~+~HPV33~5865~6864~+	chr18	61535766	HPV33	chr18~28223802~-~HPV33~3424~-	28223802	1
subset.insertion_seqs.fa	chr18~61534767~61535766~+~HPV33~5865~6864~+	chr18	61535766	HPV33	chr18~28295732~-~HPV33~3424~-	28295732	1
subset.insertion_seqs.fa	chr18~61534767~61535766~+~HPV33~5865~6864~+	chr18	61535766	HPV33	chr18~30023684~-~HPV33~3424~-	30023684	2
subset.insertion_seqs.fa	chr18~61534767~61535766~+~HPV33~5865~6864~+	chr18	61535766	HPV33	chr18~30224596~-~HPV33~3424~-	30224596	1
subset.insertion_seqs.fa	chr18~61534767~61535766~+~HPV33~5865~6864~+	chr18	61535766	HPV33	chr18~34147054~-~HPV33~3424~-	34147054	2
subset.insertion_seqs.fa	chr18~61534767~61535766~+~HPV33~5865~6864~+	chr18	61535766	HPV33	chr18~36236968~-~HPV33~3424~-	36236968	2
