#sample	#FusionName	JunctionReadCount	SpanningFragCount	est_J	est_S	SpliceType	LeftGene	LeftBreakpoint	RightGene	RightBreakpoint	LargeAnchorSupport	FFPM	LeftBreakDinuc	LeftBreakEntropy	RightBreakDinuc	RightBreakEntropy	annots
VCAP_PROSTATE	ARMC6--SSX3	8	57	8.00	11.31	ONLY_REF_SPLICE	ARMC6^ENSG00000105676.9	chr19:19145047:+	SSX3^ENSG00000165584.11	chrX:48214704:-	YES_LDAS	0.1418	GT	1.9656	AG	1.8892	["CCLE_StarF2019","INTERCHROMOSOMAL[chr19--chrX]"]
VCAP_PROSTATE	DSCR3--TTC3	7	3	7.00	3.00	ONLY_REF_SPLICE	DSCR3^ENSG00000157538.9	chr21:38639539:-	TTC3^ENSG00000182670.9	chr21:38480692:+	YES_LDAS	0.0734	GT	1.9329	AG	1.9656	["ChimerSeq","INTRACHROMOSOMAL[chr21:0.02Mb]","LOCAL_INVERSION:-:+:[20308]"]
VCAP_PROSTATE	ZNF577--ZNF432	7	4	7.00	3.11	ONLY_REF_SPLICE	ZNF577^ENSG00000161551.8	chr19:52381642:-	ZNF432^ENSG00000256087.2	chr19:52550313:-	YES_LDAS	0.0742	GT	1.8892	AG	1.8892	["HGNC_GENEFAM","DGD_PARALOGS","INTRACHROMOSOMAL[chr19:0.14Mb]"]
VCAP_PROSTATE	ARHGAP23--F13A1	7	5	7.00	5.00	ONLY_REF_SPLICE	ARHGAP23^ENSG00000225485.3	chr17:36638919:+	F13A1^ENSG00000124491.11	chr6:6251162:-	YES_LDAS	0.0881	GT	1.9086	AG	1.8892	["INTERCHROMOSOMAL[chr17--chr6]"]
VCAP_PROSTATE	NDUFAF2--MAST4	7	16	7.00	4.12	ONLY_REF_SPLICE	NDUFAF2^ENSG00000164182.6	chr5:60241255:+	MAST4^ENSG00000069020.14	chr5:66084498:+	YES_LDAS	0.0817	GT	1.8892	AG	1.9329	["CCLE_StarF2019","ChimerPub","INTRACHROMOSOMAL[chr5:5.44Mb]"]
VCAP_PROSTATE	CSNK1G3--CTC-338M12.6	7	29	7.00	7.52	ONLY_REF_SPLICE	CSNK1G3^ENSG00000151292.13	chr5:122924205:+	CTC-338M12.6^ENSG00000250900.2	chr5:180629588:+	YES_LDAS	0.1066	GT	1.9086	AG	1.8256	["INTRACHROMOSOMAL[chr5:57.67Mb]"]
VCAP_PROSTATE	AC092635.1--AC016730.1	6	1	6.00	0.60	INCL_NON_REF_SPLICE	AC092635.1^ENSG00000229370.1	chr2:13749286:+	AC016730.1^ENSG00000227718.1	chr2:13897684:+	YES_LDAS	0.0485	GT	1.9086	AG	1.9219	["INTRACHROMOSOMAL[chr2:0.11Mb]"]
VCAP_PROSTATE	EEF1A1--EEF1A2	6	2	6.00	1.23	ONLY_REF_SPLICE	EEF1A1^ENSG00000156508.13	chr6:74229606:-	EEF1A2^ENSG00000101210.6	chr20:62127388:-	YES_LDAS	0.0531	GT	1.7968	AG	1.7968	["GTEx_recurrent_StarF2019","INTERCHROMOSOMAL[chr6--chr20]"]
VCAP_PROSTATE	DCDC2--ELOVL2-AS1	6	2	6.00	2.00	ONLY_REF_SPLICE	DCDC2^ENSG00000146038.7	chr6:24353797:-	ELOVL2-AS1^ENSG00000230314.2	chr6:11077922:+	YES_LDAS	0.0588	GT	1.8256	AG	1.8892	["INTRACHROMOSOMAL[chr6:13.09Mb]"]
VCAP_PROSTATE	RASA1--C5orf30	6	5	6.00	5.00	ONLY_REF_SPLICE	RASA1^ENSG00000145715.10	chr5:86564807:+	C5orf30^ENSG00000181751.5	chr5:102601609:+	YES_LDAS	0.0808	GT	1.5058	AG	1.9656	["INTRACHROMOSOMAL[chr5:15.91Mb]"]
VCAP_PROSTATE	RP11-96H19.1--RP11-446N19.1	6	6	6.00	6.00	INCL_NON_REF_SPLICE	RP11-96H19.1^ENSG00000257261.1	chr12:46864045:+	RP11-446N19.1^ENSG00000272369.1	chr12:47046173:+	YES_LDAS	0.0882	GT	1.9656	AG	1.8323	["INTRACHROMOSOMAL[chr12:0.08Mb]","NEIGHBORS[81234]"]
VCAP_PROSTATE	EEF1A2--EEF1A1	6	21	6.00	17.38	ONLY_REF_SPLICE	EEF1A2^ENSG00000101210.6	chr20:62127209:-	EEF1A1^ENSG00000156508.13	chr6:74228951:-	YES_LDAS	0.1717	GT	1.9329	AG	1.8256	["GTEx_recurrent_StarF2019","INTERCHROMOSOMAL[chr20--chr6]"]
VCAP_PROSTATE	RP4-769N13.6--GPRASP2	5	1	5.00	1.00	ONLY_REF_SPLICE	RP4-769N13.6^ENSG00000271147.3	chrX:101860581:+	GPRASP2^ENSG00000158301.14	chrX:101968710:+	YES_LDAS	0.044	GT	1.6895	AG	1.9656	["INTRACHROMOSOMAL[chrX:0.06Mb]","NEIGHBORS[62031]"]
VCAP_PROSTATE	NRIP1--AF127936.7	5	2	5.00	0.56	ONLY_REF_SPLICE	NRIP1^ENSG00000180530.5	chr21:16437066:-	AF127936.7^ENSG00000235609.4	chr21:16230029:-	YES_LDAS	0.0408	GT	1.2729	AG	1.5546	["INTRACHROMOSOMAL[chr21:0.08Mb]","NEIGHBORS[79260]"]
VCAP_PROSTATE	RP11-214N9.1--ATP6V1C2	5	3	5.00	3.00	INCL_NON_REF_SPLICE	RP11-214N9.1^ENSG00000271855.1	chr2:9696721:+	ATP6V1C2^ENSG00000143882.5	chr2:10894107:+	YES_LDAS	0.0587	GT	1.8892	AG	1.9219	["INTRACHROMOSOMAL[chr2:1.16Mb]"]
VCAP_PROSTATE	TTC6--MIPOL1	5	7	5.00	1.25	ONLY_REF_SPLICE	TTC6^ENSG00000139865.12	chr14:38065213:+	MIPOL1^ENSG00000151338.14	chr14:37838722:+	YES_LDAS	0.0459	GT	1.8892	AG	1.9086	["CCLE_StarF2019","YOSHIHARA_TCGA","TumorFusionsNAR2018","TCGA_StarF2019","ChimerSeq","INTRACHROMOSOMAL[chr14:0.04Mb]","LOCAL_REARRANGEMENT:+:[43486]"]
VCAP_PROSTATE	SLMAP--ANO10	5	15	5.00	6.82	ONLY_REF_SPLICE	SLMAP^ENSG00000163681.10	chr3:57835543:+	ANO10^ENSG00000160746.8	chr3:43679275:-	YES_LDAS	0.0868	GT	1.9329	AG	1.2366	["CCLE_StarF2019","INTRACHROMOSOMAL[chr3:14.01Mb]"]
VCAP_PROSTATE	YAF2--RYBP	4	0	4.00	0.00	INCL_NON_REF_SPLICE	YAF2^ENSG00000015153.10	chr12:42631957:-	RYBP^ENSG00000163602.9	chr3:72495772:-	YES_LDAS	0.0294	GT	1.5656	AG	1.4566	["INTERCHROMOSOMAL[chr12--chr3]"]
VCAP_PROSTATE	RCC1--GNAS	4	0	4.00	0.00	ONLY_REF_SPLICE	RCC1^ENSG00000180198.11	chr1:28834672:+	GNAS^ENSG00000087460.19	chr20:57470667:+	YES_LDAS	0.0294	GT	1.7968	AG	1.8892	["INTERCHROMOSOMAL[chr1--chr20]"]
VCAP_PROSTATE	CTC-786C10.1--RP11-680G10.1	4	1	4.00	1.00	ONLY_REF_SPLICE	CTC-786C10.1^ENSG00000262601.1	chr16:85205413:+	RP11-680G10.1^ENSG00000261567.1	chr16:85391069:+	YES_LDAS	0.0367	GT	1.5656	AG	1.7465	["INTRACHROMOSOMAL[chr16:0.17Mb]"]
VCAP_PROSTATE	AC092635.1--AC016730.1	4	1	4.00	0.40	INCL_NON_REF_SPLICE	AC092635.1^ENSG00000229370.1	chr2:13749286:+	AC016730.1^ENSG00000227718.1	chr2:13863227:+	YES_LDAS	0.0323	GT	1.9086	AG	1.9329	["INTRACHROMOSOMAL[chr2:0.11Mb]"]
VCAP_PROSTATE	NRIP1--AF127936.7	4	7	4.00	5.33	ONLY_REF_SPLICE	NRIP1^ENSG00000180530.5	chr21:16386665:-	AF127936.7^ENSG00000235609.4	chr21:16230029:-	YES_LDAS	0.0685	GT	1.8892	AG	1.5546	["INTRACHROMOSOMAL[chr21:0.08Mb]","NEIGHBORS[79260]"]
VCAP_PROSTATE	JMY--DMGDH	4	8	4.00	0.97	ONLY_REF_SPLICE	JMY^ENSG00000152409.8	chr5:78573906:+	DMGDH^ENSG00000132837.10	chr5:78328663:-	YES_LDAS	0.0365	GT	1.7465	AG	1.8892	["CCLE_StarF2019","INTRACHROMOSOMAL[chr5:0.00Mb]","LOCAL_INVERSION:+:-:[151]"]
VCAP_PROSTATE	EEF1A1--RPLP0	4	8	4.00	8.00	INCL_NON_REF_SPLICE	EEF1A1^ENSG00000156508.13	chr6:74228173:-	RPLP0^ENSG00000089157.11	chr12:120637228:-	YES_LDAS	0.0881	GT	1.9329	AG	1.9329	["TCGA_StarF2019","CCLE_StarF2019","INTERCHROMOSOMAL[chr6--chr12]"]
VCAP_PROSTATE	KLK2--MT-ND5	4	11	4.00	11.00	INCL_NON_REF_SPLICE	KLK2^ENSG00000167751.8	chr19:51381823:+	MT-ND5^ENSG00000198786.2	chrM:13052:+	YES_LDAS	0.1102	GT	1.6729	AG	1.6049	["INTERCHROMOSOMAL[chr19--chrM]"]
VCAP_PROSTATE	ZNF350--ZNF577	3	0	3.00	0.00	ONLY_REF_SPLICE	ZNF350^ENSG00000256683.2	chr19:52490023:-	ZNF577^ENSG00000161551.8	chr19:52384130:-	YES_LDAS	0.022	GT	1.6895	AG	1.9086	["ChimerSeq","HGNC_GENEFAM","DGD_PARALOGS","INTRACHROMOSOMAL[chr19:0.07Mb]","NEIGHBORS[73393]"]
VCAP_PROSTATE	STARD3--SEPT9	3	0	3.00	0.00	ONLY_REF_SPLICE	STARD3^ENSG00000131748.11	chr17:37810003:+	SEPT9^ENSG00000184640.13	chr17:75478226:+	YES_LDAS	0.022	GT	1.8892	AG	1.8323	["INTRACHROMOSOMAL[chr17:37.46Mb]"]
VCAP_PROSTATE	SF3A1--SLC29A2	3	0	3.00	0.00	INCL_NON_REF_SPLICE	SF3A1^ENSG00000099995.14	chr22:30731491:-	SLC29A2^ENSG00000174669.7	chr11:66130331:-	YES_LDAS	0.022	GC	1.9656	AG	1.9329	["INTERCHROMOSOMAL[chr22--chr11]"]
VCAP_PROSTATE	SEPT14--AP006222.2	3	0	3.00	0.00	INCL_NON_REF_SPLICE	SEPT14^ENSG00000154997.8	chr7:55863617:-	AP006222.2^ENSG00000228463.4	chr1:259121:-	YES_LDAS	0.022	GT	1.5546	AG	1.7968	["INTERCHROMOSOMAL[chr7--chr1]"]
VCAP_PROSTATE	RCC1--HMGB1	3	0	3.00	0.00	ONLY_REF_SPLICE	RCC1^ENSG00000180198.11	chr1:28834672:+	HMGB1^ENSG00000189403.10	chr13:31037831:-	YES_LDAS	0.022	GT	1.7968	AG	1.1033	["TCGA_StarF2019","INTERCHROMOSOMAL[chr1--chr13]"]
VCAP_PROSTATE	PRKCZ--SFPQ	3	0	3.00	0.00	ONLY_REF_SPLICE	PRKCZ^ENSG00000067606.11	chr1:2106272:+	SFPQ^ENSG00000116560.6	chr1:35643637:-	YES_LDAS	0.022	GT	1.5219	AG	1.5656	["INTRACHROMOSOMAL[chr1:33.53Mb]"]
VCAP_PROSTATE	PHAX--LEMD2	3	0	3.00	0.00	ONLY_REF_SPLICE	PHAX^ENSG00000164902.9	chr5:125944176:+	LEMD2^ENSG00000161904.7	chr6:33754551:-	YES_LDAS	0.022	GT	1.8295	AG	1.9329	["INTERCHROMOSOMAL[chr5--chr6]"]
VCAP_PROSTATE	NUP205--DCTN1	3	0	3.00	0.00	INCL_NON_REF_SPLICE	NUP205^ENSG00000155561.10	chr7:135261847:+	DCTN1^ENSG00000204843.8	chr2:74592778:-	YES_LDAS	0.022	GT	1.7056	AG	1.8892	["INTERCHROMOSOMAL[chr7--chr2]"]
VCAP_PROSTATE	NBEAP1--IGH@-ext	3	0	3.00	0.00	INCL_NON_REF_SPLICE	NBEAP1^ENSG00000258590.1	chr15:20867289:-	IGH@-ext^IGH.g@-ext	chr14:106989875:-	YES_LDAS	0.022	GT	1.3383	AC	1.9656	["INTERCHROMOSOMAL[chr15--chr14]"]
VCAP_PROSTATE	MATR3--CTNNA1	3	0	3.00	0.00	ONLY_REF_SPLICE	MATR3^ENSG00000015479.13	chr5:138629494:+	CTNNA1^ENSG00000044115.16	chr5:138145727:+	YES_LDAS	0.022	GT	1.6895	AG	1.5656	["ChimerSeq","TumorFusionsNAR2018","INTRACHROMOSOMAL[chr5:0.34Mb]"]
VCAP_PROSTATE	MAN2A1--ANKRD31	3	0	3.00	0.00	ONLY_REF_SPLICE	MAN2A1^ENSG00000112893.5	chr5:109065214:+	ANKRD31^ENSG00000145700.5	chr5:74526460:-	YES_LDAS	0.022	GT	1.8256	AG	1.7968	["INTRACHROMOSOMAL[chr5:34.49Mb]"]
VCAP_PROSTATE	MAEA--CTBP1	3	0	3.00	0.00	ONLY_REF_SPLICE	MAEA^ENSG00000090316.11	chr4:1283770:+	CTBP1^ENSG00000159692.11	chr4:1235307:-	YES_LDAS	0.022	GT	1.7968	AG	1.9329	["ChimerSeq","Klijn_CellLines","TumorFusionsNAR2018","INTRACHROMOSOMAL[chr4:0.04Mb]","LOCAL_INVERSION:+:-:[39898]"]
VCAP_PROSTATE	IRAK1--TAF15	3	0	3.00	0.00	INCL_NON_REF_SPLICE	IRAK1^ENSG00000184216.7	chrX:153283759:-	TAF15^ENSG00000172660.7	chr17:34171775:+	YES_LDAS	0.022	GT	1.9656	AG	1.6402	["INTERCHROMOSOMAL[chrX--chr17]"]
VCAP_PROSTATE	GPI--UPRT	3	0	3.00	0.00	ONLY_REF_SPLICE	GPI^ENSG00000105220.10	chr19:34859607:+	UPRT^ENSG00000094841.9	chrX:74523240:+	YES_LDAS	0.022	GT	1.9656	AG	1.8892	["INTERCHROMOSOMAL[chr19--chrX]"]
VCAP_PROSTATE	DGUOK--AGFG2	3	0	3.00	0.00	ONLY_REF_SPLICE	DGUOK^ENSG00000114956.15	chr2:74185372:+	AGFG2^ENSG00000106351.8	chr7:100146445:+	YES_LDAS	0.022	GT	1.9086	AG	1.8062	["INTERCHROMOSOMAL[chr2--chr7]"]
VCAP_PROSTATE	CLPB--SMARCA4	3	0	3.00	0.00	INCL_NON_REF_SPLICE	CLPB^ENSG00000162129.8	chr11:72019624:-	SMARCA4^ENSG00000127616.13	chr19:11170503:+	YES_LDAS	0.022	GT	1.6895	AG	1.5329	["INTERCHROMOSOMAL[chr11--chr19]"]
VCAP_PROSTATE	CHCHD3--AMACR	3	0	3.00	0.00	ONLY_REF_SPLICE	CHCHD3^ENSG00000106554.7	chr7:132754902:-	AMACR^ENSG00000242110.3	chr5:34006004:-	YES_LDAS	0.022	GT	1.9329	AG	1.9086	["INTERCHROMOSOMAL[chr7--chr5]"]
VCAP_PROSTATE	ARHGAP26--SGCD	3	0	3.00	0.00	ONLY_REF_SPLICE	ARHGAP26^ENSG00000145819.11	chr5:142526946:+	SGCD^ENSG00000170624.9	chr5:155756544:+	YES_LDAS	0.022	GT	1.7232	AG	1.9899	["INTRACHROMOSOMAL[chr5:12.69Mb]"]
VCAP_PROSTATE	ZBTB20--LSAMP	3	1	3.00	1.00	ONLY_REF_SPLICE	ZBTB20^ENSG00000181722.11	chr3:114412375:-	LSAMP^ENSG00000185565.7	chr3:115805403:-	YES_LDAS	0.0293	GT	1.8892	AG	1.8062	["CCLE_StarF2019","ChimerSeq","TumorFusionsNAR2018","YOSHIHARA_TCGA","TCGA_StarF2019","INTRACHROMOSOMAL[chr3:0.66Mb]"]
VCAP_PROSTATE	RP11-255H23.4--RPS5	3	2	0.00	0.00	INCL_NON_REF_SPLICE	RP11-255H23.4^ENSG00000267924.1	chr19:24009900:-	RPS5^ENSG00000083845.4	chr19:58904738:+	YES_LDAS	0	GT	1.8892	AG	1.9086	["INTRACHROMOSOMAL[chr19:34.84Mb]"]
VCAP_PROSTATE	RP11-123O10.4--GRIP1	3	3	3.00	3.00	ONLY_REF_SPLICE	RP11-123O10.4^ENSG00000256248.1	chr12:67462830:-	GRIP1^ENSG00000155974.7	chr12:66990707:-	YES_LDAS	0.044	GT	1.2729	AG	1.9656	["INTRACHROMOSOMAL[chr12:0.09Mb]","NEIGHBORS[87690]"]
VCAP_PROSTATE	PPIP5K2--CTC-340A15.2	3	4	3.00	4.00	ONLY_REF_SPLICE	PPIP5K2^ENSG00000145725.15	chr5:102465407:+	CTC-340A15.2^ENSG00000241956.5	chr5:164598384:+	YES_LDAS	0.0514	GT	1.8256	AG	1.7819	["INTRACHROMOSOMAL[chr5:61.18Mb]"]
VCAP_PROSTATE	NRIP1--AF127936.7	3	4	3.00	1.00	ONLY_REF_SPLICE	NRIP1^ENSG00000180530.5	chr21:16415816:-	AF127936.7^ENSG00000235609.4	chr21:16230029:-	YES_LDAS	0.0293	GT	1.4566	AG	1.5546	["INTRACHROMOSOMAL[chr21:0.08Mb]","NEIGHBORS[79260]"]
VCAP_PROSTATE	AC027119.1--AC026167.1	3	4	3.00	4.00	INCL_NON_REF_SPLICE	AC027119.1^ENSG00000229642.1	chr3:6165860:+	AC026167.1^ENSG00000226022.1	chr3:6400588:+	YES_LDAS	0.0514	GT	1.7968	AG	1.8892	["INTRACHROMOSOMAL[chr3:0.02Mb]","NEIGHBORS[24364]"]
VCAP_PROSTATE	AC018462.2--RPS5	3	4	3.00	4.00	INCL_NON_REF_SPLICE	AC018462.2^ENSG00000229839.2	chr2:62373448:-	RPS5^ENSG00000083845.4	chr19:58904738:+	YES_LDAS	0.0514	GT	1.8892	AG	1.9086	["INTERCHROMOSOMAL[chr2--chr19]"]
VCAP_PROSTATE	EBF2--PLXNC1	3	6	3.00	6.00	ONLY_REF_SPLICE	EBF2^ENSG00000221818.4	chr8:25890601:-	PLXNC1^ENSG00000136040.4	chr12:94688262:+	YES_LDAS	0.0661	GT	1.8892	AG	1.8892	["INTERCHROMOSOMAL[chr8--chr12]"]
VCAP_PROSTATE	USP10--ABCB9	3	11	3.00	11.00	ONLY_REF_SPLICE	USP10^ENSG00000103194.11	chr16:84733717:+	ABCB9^ENSG00000150967.13	chr12:123444869:-	YES_LDAS	0.1028	GT	1.6729	AG	1.4566	["CCLE_StarF2019","INTERCHROMOSOMAL[chr16--chr12]"]
VCAP_PROSTATE	JMY--DMGDH	3	11	3.00	1.16	INCL_NON_REF_SPLICE	JMY^ENSG00000152409.8	chr5:78573906:+	DMGDH^ENSG00000132837.10	chr5:78329148:-	YES_LDAS	0.0305	GT	1.7465	AG	1.9086	["CCLE_StarF2019","INTRACHROMOSOMAL[chr5:0.00Mb]","LOCAL_INVERSION:+:-:[151]"]
VCAP_PROSTATE	EEF1A1--EEF1A2	3	21	3.00	20.59	ONLY_REF_SPLICE	EEF1A1^ENSG00000156508.13	chr6:74229060:-	EEF1A2^ENSG00000101210.6	chr20:62126454:-	YES_LDAS	0.1732	GT	1.9329	AG	1.7968	["GTEx_recurrent_StarF2019","INTERCHROMOSOMAL[chr6--chr20]"]
VCAP_PROSTATE	ZNF615--GNAS	2	0	2.00	0.00	ONLY_REF_SPLICE	ZNF615^ENSG00000197619.9	chr19:52511394:-	GNAS^ENSG00000087460.19	chr20:57470667:+	YES_LDAS	0.0147	GT	1.9656	AG	1.8892	["INTERCHROMOSOMAL[chr19--chr20]"]
VCAP_PROSTATE	ZC3H7B--FAM118A	2	0	2.00	0.00	ONLY_REF_SPLICE	ZC3H7B^ENSG00000100403.10	chr22:41697776:+	FAM118A^ENSG00000100376.7	chr22:45718252:+	YES_LDAS	0.0147	GT	1.4295	AG	1.8892	["INTRACHROMOSOMAL[chr22:3.95Mb]"]
VCAP_PROSTATE	VEZT--HN1	2	0	2.00	0.00	ONLY_REF_SPLICE	VEZT^ENSG00000028203.13	chr12:95611662:+	HN1^ENSG00000189159.11	chr17:73144766:-	YES_LDAS	0.0147	GT	1.4295	AG	1.8256	["INTERCHROMOSOMAL[chr12--chr17]"]
VCAP_PROSTATE	UBAP2--RP11-220I1.1	2	0	2.00	0.00	ONLY_REF_SPLICE	UBAP2^ENSG00000137073.16	chr9:34048823:-	RP11-220I1.1^ENSG00000233137.2	chr9:37086665:+	YES_LDAS	0.0147	GT	1.5656	AG	1.9086	["INTRACHROMOSOMAL[chr9:3.03Mb]"]
VCAP_PROSTATE	TXN--KIAA0368	2	0	2.00	0.00	ONLY_REF_SPLICE	TXN^ENSG00000136810.8	chr9:113013100:-	KIAA0368^ENSG00000136813.10	chr9:114159433:-	YES_LDAS	0.0147	GT	1.8892	AG	1.7465	["INTRACHROMOSOMAL[chr9:1.10Mb]"]
VCAP_PROSTATE	TRA2B--DLG1	2	0	2.00	0.00	ONLY_REF_SPLICE	TRA2B^ENSG00000136527.13	chr3:185655613:-	DLG1^ENSG00000075711.16	chr3:197009716:-	YES_LDAS	0.0147	GT	1.8062	AG	1.5628	["INTRACHROMOSOMAL[chr3:11.11Mb]"]
VCAP_PROSTATE	TMPRSS2--POFUT2	2	0	2.00	0.00	ONLY_REF_SPLICE	TMPRSS2^ENSG00000184012.7	chr21:42880008:-	POFUT2^ENSG00000186866.12	chr21:46685550:-	YES_LDAS	0.0147	GT	1.6895	AG	1.7232	["INTRACHROMOSOMAL[chr21:3.78Mb]"]
VCAP_PROSTATE	TMEM11--AR	2	0	2.00	0.00	ONLY_REF_SPLICE	TMEM11^ENSG00000178307.5	chr17:21117404:-	AR^ENSG00000169083.11	chrX:66863098:+	YES_LDAS	0.0147	GT	1.5656	AG	1.9656	["INTERCHROMOSOMAL[chr17--chrX]"]
VCAP_PROSTATE	TBCE--KLC1	2	0	2.00	0.00	ONLY_REF_SPLICE	TBCE^ENSG00000116957.8	chr1:235564902:+	KLC1^ENSG00000126214.16	chr14:104151323:+	YES_LDAS	0.0147	GT	1.7819	AG	1.3996	["INTERCHROMOSOMAL[chr1--chr14]"]
VCAP_PROSTATE	TAX1BP1--THOC2	2	0	2.00	0.00	ONLY_REF_SPLICE	TAX1BP1^ENSG00000106052.9	chr7:27839709:+	THOC2^ENSG00000125676.15	chrX:122748040:-	YES_LDAS	0.0147	GT	1.7232	AG	1.5656	["INTERCHROMOSOMAL[chr7--chrX]"]
VCAP_PROSTATE	SYP--SLC9A7	2	0	2.00	0.00	ONLY_REF_SPLICE	SYP^ENSG00000102003.6	chrX:49049729:-	SLC9A7^ENSG00000065923.5	chrX:46466638:-	YES_LDAS	0.0147	GT	1.9219	AG	1.7819	["INTRACHROMOSOMAL[chrX:2.43Mb]"]
VCAP_PROSTATE	SYNJ1--ZMYM2	2	0	2.00	0.00	ONLY_REF_SPLICE	SYNJ1^ENSG00000159082.13	chr21:34099083:-	ZMYM2^ENSG00000121741.12	chr13:20567203:+	YES_LDAS	0.0147	GT	1.5656	AG	1.8323	["INTERCHROMOSOMAL[chr21--chr13]"]
VCAP_PROSTATE	STX18-AS1--RFWD2	2	0	2.00	0.00	ONLY_REF_SPLICE	STX18-AS1^ENSG00000247708.3	chr4:4546634:+	RFWD2^ENSG00000143207.15	chr1:176085817:-	YES_LDAS	0.0147	GT	1.9086	AG	1.6402	["INTERCHROMOSOMAL[chr4--chr1]"]
VCAP_PROSTATE	STAG3--RP11-69E11.4	2	0	1.00	0.00	ONLY_REF_SPLICE	STAG3^ENSG00000066923.13	chr7:99787219:+	RP11-69E11.4^ENSG00000182109.3	chr1:39994836:-	YES_LDAS	0.0073	GT	1.3996	AG	1.8892	["INTERCHROMOSOMAL[chr7--chr1]"]
VCAP_PROSTATE	STAG1--AP001347.6	2	0	2.00	0.00	ONLY_REF_SPLICE	STAG1^ENSG00000118007.8	chr3:136152398:-	AP001347.6^ENSG00000224905.2	chr21:15456271:+	YES_LDAS	0.0147	GT	1.7819	AG	1.8892	["INTERCHROMOSOMAL[chr3--chr21]"]
VCAP_PROSTATE	SPIN1--GOLGA3	2	0	2.00	0.00	ONLY_REF_SPLICE	SPIN1^ENSG00000106723.12	chr9:91003453:+	GOLGA3^ENSG00000090615.8	chr12:133398897:-	YES_LDAS	0.0147	GT	1.8323	AG	1.7819	["INTERCHROMOSOMAL[chr9--chr12]"]
VCAP_PROSTATE	SNHG8--UBE2E2	2	0	2.00	0.00	ONLY_REF_SPLICE	SNHG8^ENSG00000269893.2	chr4:119200292:+	UBE2E2^ENSG00000182247.5	chr3:23574045:+	YES_LDAS	0.0147	GT	1.9329	AG	1.9329	["INTERCHROMOSOMAL[chr4--chr3]"]
VCAP_PROSTATE	SNHG3--HDGF	2	0	2.00	0.00	ONLY_REF_SPLICE	SNHG3^ENSG00000242125.2	chr1:28834672:+	HDGF^ENSG00000143321.14	chr1:156715165:-	YES_LDAS	0.0147	GT	1.7968	AG	1.9899	["INTRACHROMOSOMAL[chr1:127.87Mb]"]
VCAP_PROSTATE	SNHG3--GNB1	2	0	2.00	0.00	ONLY_REF_SPLICE	SNHG3^ENSG00000242125.2	chr1:28834672:+	GNB1^ENSG00000078369.13	chr1:1756938:-	YES_LDAS	0.0147	GT	1.7968	AG	1.8062	["ChimerSeq","INTRACHROMOSOMAL[chr1:27.01Mb]"]
VCAP_PROSTATE	SLC38A1--SCAF11	2	0	2.00	0.00	ONLY_REF_SPLICE	SLC38A1^ENSG00000111371.11	chr12:46633462:-	SCAF11^ENSG00000139218.13	chr12:46357971:-	YES_LDAS	0.0147	GT	1.8062	AG	1.8256	["INTRACHROMOSOMAL[chr12:0.19Mb]"]
VCAP_PROSTATE	SLC25A25--HSPA9	2	0	2.00	0.00	ONLY_REF_SPLICE	SLC25A25^ENSG00000148339.8	chr9:130830859:+	HSPA9^ENSG00000113013.8	chr5:137897478:-	YES_LDAS	0.0147	GT	1.7465	AG	1.9086	["INTERCHROMOSOMAL[chr9--chr5]"]
VCAP_PROSTATE	SEPT2--N4BP2L2	2	0	2.00	0.00	ONLY_REF_SPLICE	SEPT2^ENSG00000168385.13	chr2:242263656:+	N4BP2L2^ENSG00000244754.4	chr13:33101669:-	YES_LDAS	0.0147	GT	1.8295	AG	1.9219	["INTERCHROMOSOMAL[chr2--chr13]"]
VCAP_PROSTATE	SEPT11--CCNI	2	0	2.00	0.00	ONLY_REF_SPLICE	SEPT11^ENSG00000138758.7	chr4:77871083:+	CCNI^ENSG00000118816.5	chr4:77987558:-	YES_LDAS	0.0147	GT	1.8295	AG	1.9329	["INTRACHROMOSOMAL[chr4:0.01Mb]","LOCAL_INVERSION:+:-:[6774]"]
VCAP_PROSTATE	SENP2--NUCB2	2	0	2.00	0.00	ONLY_REF_SPLICE	SENP2^ENSG00000163904.8	chr3:185331196:+	NUCB2^ENSG00000070081.11	chr11:17352449:+	YES_LDAS	0.0147	GT	1.5058	AG	1.9656	["INTERCHROMOSOMAL[chr3--chr11]"]
VCAP_PROSTATE	RPL36A--RPS12	2	0	2.00	0.00	ONLY_REF_SPLICE	RPL36A^ENSG00000241343.5	chrX:100646810:+	RPS12^ENSG00000112306.7	chr6:133137600:+	YES_LDAS	0.0147	GT	1.8892	AG	1.8295	["INTERCHROMOSOMAL[chrX--chr6]"]
VCAP_PROSTATE	RPL23AP53--SEPT14	2	0	2.00	0.00	ONLY_REF_SPLICE	RPL23AP53^ENSG00000223508.5	chr8:169290:-	SEPT14^ENSG00000154997.8	chr7:55863785:-	YES_LDAS	0.0147	GT	1.8323	AG	1.9899	["INTERCHROMOSOMAL[chr8--chr7]"]
VCAP_PROSTATE	RPL13A--EHMT2	2	0	2.00	0.00	ONLY_REF_SPLICE	RPL13A^ENSG00000142541.12	chr19:49993179:+	EHMT2^ENSG00000204371.7	chr6:31864293:-	YES_LDAS	0.0147	GT	1.9656	AG	1.9086	["INTERCHROMOSOMAL[chr19--chr6]"]
