#sample	entry	chrB	orientA	score	coordB	chrA	coordA	end	orientB	virus_brkend_grp	match	total
subset.insertion_seqs.fa	chr2~220828920~-~HPV16~911~+	HPV16	-	4	911	chr2	220828920	220828879	+	HPV16:911	40	3
subset.insertion_seqs.fa	chr18~70240813~-~HPV16~911~+	HPV16	-	4	911	chr18	70240813	70240772	+	HPV16:911	39	3
subset.insertion_seqs.fa	chr13~30245780~-~HPV16~911~+	HPV16	-	4	911	chr13	30245780	30245740	+	HPV16:911	40	3
subset.insertion_seqs.fa	chr11~4858455~-~HPV16~911~+	HPV16	-	4	911	chr11	4858455	4858411	+	HPV16:911	41	3
subset.insertion_seqs.fa	chr11~63286578~-~HPV16~911~+	HPV16	-	4	911	chr11	63286578	63286538	+	HPV16:911	39	3
subset.insertion_seqs.fa	chr10~78101334~-~HPV16~911~+	HPV16	-	4	911	chr10	78101334	78101294	+	HPV16:911	40	3
subset.insertion_seqs.fa	chr1~78611944~-~HPV16~911~+	HPV16	-	4	911	chr1	78611944	78611904	+	HPV16:911	40	3
subset.insertion_seqs.fa	chr1~65656331~-~HPV16~911~+	HPV16	-	4	911	chr1	65656331	65656292	+	HPV16:911	37	2
subset.insertion_seqs.fa	chr9~30275262~-~HPV16~911~-	HPV16	-	4	911	chr9	30275262	30275304	-	HPV16:911	40	3
subset.insertion_seqs.fa	chr7~130766225~-~HPV16~911~-	HPV16	-	4	911	chr7	130766225	130766265	-	HPV16:911	39	3
subset.insertion_seqs.fa	chr7~92894508~-~HPV16~911~-	HPV16	-	4	911	chr7	92894508	92894552	-	HPV16:911	41	3
subset.insertion_seqs.fa	chr7~103401349~-~HPV16~911~-	HPV16	-	4	911	chr7	103401349	103401389	-	HPV16:911	39	3
subset.insertion_seqs.fa	chr6~66597241~-~HPV16~911~-	HPV16	-	4	911	chr6	66597241	66597281	-	HPV16:911	39	3
subset.insertion_seqs.fa	chr6~82280184~-~HPV16~911~-	HPV16	-	4	911	chr6	82280184	82280223	-	HPV16:911	39	3
subset.insertion_seqs.fa	chr6~130170725~-~HPV16~911~-	HPV16	-	4	911	chr6	130170725	130170769	-	HPV16:911	40	3
subset.insertion_seqs.fa	chr5~110132700~-~HPV16~911~-	HPV16	-	4	911	chr5	110132700	110132740	-	HPV16:911	39	3
subset.insertion_seqs.fa	chr5~97891764~-~HPV16~911~-	HPV16	-	1	911	chr5	97891764	97891805	-	HPV16:911	36	1
subset.insertion_seqs.fa	chr5~108933883~-~HPV16~911~-	HPV16	-	1	911	chr5	108933883	108933924	-	HPV16:911	35	1
subset.insertion_seqs.fa	chr2~230113844~-~HPV16~911~-	HPV16	-	4	911	chr2	230113844	230113887	-	HPV16:911	40	3
subset.insertion_seqs.fa	chr16~25602938~-~HPV16~911~-	HPV16	-	4	911	chr16	25602938	25602977	-	HPV16:911	39	3
subset.insertion_seqs.fa	chr12~89221744~-~HPV16~911~-	HPV16	-	4	911	chr12	89221744	89221784	-	HPV16:911	40	3
subset.insertion_seqs.fa	chr12~64979555~-~HPV16~911~-	HPV16	-	4	911	chr12	64979555	64979595	-	HPV16:911	40	3
subset.insertion_seqs.fa	chr12~32425851~-~HPV16~911~-	HPV16	-	4	911	chr12	32425851	32425891	-	HPV16:911	40	3
subset.insertion_seqs.fa	chr11~101898431~-~HPV16~911~-	HPV16	-	4	911	chr11	101898431	101898471	-	HPV16:911	39	3
subset.insertion_seqs.fa	chr1~44954511~-~HPV16~911~-	HPV16	-	4	911	chr1	44954511	44954551	-	HPV16:911	39	3
subset.insertion_seqs.fa	chrX~8556560~-~HPV16~911~+	HPV16	-	1	911	chrX	8556560	8556515	+	HPV16:911	40	1
subset.insertion_seqs.fa	chr8~40968213~-~HPV16~911~+	HPV16	-	4	911	chr8	40968213	40968168	+	HPV16:911	41	2
subset.insertion_seqs.fa	chr8~118856711~-~HPV16~911~+	HPV16	-	4	911	chr8	118856711	118856670	+	HPV16:911	39	2
subset.insertion_seqs.fa	chr8~103663515~-~HPV16~911~+	HPV16	-	4	911	chr8	103663515	103663470	+	HPV16:911	40	2
subset.insertion_seqs.fa	chr8~99203742~-~HPV16~911~+	HPV16	-	4	911	chr8	99203742	99203698	+	HPV16:911	40	2
subset.insertion_seqs.fa	chr7~16101699~-~HPV16~911~+	HPV16	-	4	911	chr7	16101699	16101654	+	HPV16:911	41	2
subset.insertion_seqs.fa	chr6~158950789~-~HPV16~911~+	HPV16	-	1	911	chr6	158950789	158950748	+	HPV16:911	40	1
subset.insertion_seqs.fa	chr6~28101455~-~HPV16~911~+	HPV16	-	4	911	chr6	28101455	28101412	+	HPV16:911	40	2
subset.insertion_seqs.fa	chr6~17078136~-~HPV16~911~+	HPV16	-	4	911	chr6	17078136	17078092	+	HPV16:911	40	2
subset.insertion_seqs.fa	chr6~103371269~-~HPV16~911~+	HPV16	-	1	911	chr6	103371269	103371224	+	HPV16:911	40	1
subset.insertion_seqs.fa	chr6~27012788~-~HPV16~911~+	HPV16	-	1	911	chr6	27012788	27012744	+	HPV16:911	39	1
subset.insertion_seqs.fa	chr5~64247492~-~HPV16~911~+	HPV16	-	1	911	chr5	64247492	64247447	+	HPV16:911	40	1
subset.insertion_seqs.fa	chr4~97418495~-~HPV16~911~+	HPV16	-	4	911	chr4	97418495	97418450	+	HPV16:911	41	2
subset.insertion_seqs.fa	chr4~170211487~-~HPV16~911~+	HPV16	-	4	911	chr4	170211487	170211446	+	HPV16:911	39	2
subset.insertion_seqs.fa	chr4~83168427~-~HPV16~911~+	HPV16	-	1	911	chr4	83168427	83168382	+	HPV16:911	40	1
subset.insertion_seqs.fa	chr4~146808619~-~HPV16~911~+	HPV16	-	1	911	chr4	146808619	146808574	+	HPV16:911	40	1
subset.insertion_seqs.fa	chr4~147296842~-~HPV16~911~+	HPV16	-	4	911	chr4	147296842	147296798	+	HPV16:911	40	2
subset.insertion_seqs.fa	chr4~187954933~-~HPV16~911~+	HPV16	-	1	911	chr4	187954933	187954888	+	HPV16:911	40	1
subset.insertion_seqs.fa	chr4~70552389~-~HPV16~911~+	HPV16	-	4	911	chr4	70552389	70552348	+	HPV16:911	38	2
subset.insertion_seqs.fa	chr4~126556067~-~HPV16~911~+	HPV16	-	1	911	chr4	126556067	126556023	+	HPV16:911	39	1
subset.insertion_seqs.fa	chr3~29674633~-~HPV16~911~+	HPV16	-	4	911	chr3	29674633	29674588	+	HPV16:911	41	2
subset.insertion_seqs.fa	chr3~146729859~-~HPV16~911~+	HPV16	-	1	911	chr3	146729859	146729814	+	HPV16:911	41	1
subset.insertion_seqs.fa	chr3~4215773~-~HPV16~911~+	HPV16	-	1	911	chr3	4215773	4215728	+	HPV16:911	40	1
subset.insertion_seqs.fa	chr3~137887168~-~HPV16~911~+	HPV16	-	1	911	chr3	137887168	137887123	+	HPV16:911	40	1
subset.insertion_seqs.fa	chr3~149798451~-~HPV16~911~+	HPV16	-	4	911	chr3	149798451	149798406	+	HPV16:911	40	2
subset.insertion_seqs.fa	chr2~34470883~-~HPV16~911~+	HPV16	-	4	911	chr2	34470883	34470842	+	HPV16:911	39	2
subset.insertion_seqs.fa	chr2~59071364~-~HPV16~911~+	HPV16	-	4	911	chr2	59071364	59071320	+	HPV16:911	40	2
subset.insertion_seqs.fa	chr17~54825043~-~HPV16~911~+	HPV16	-	4	911	chr17	54825043	54824998	+	HPV16:911	41	2
subset.insertion_seqs.fa	chr17~69038946~-~HPV16~911~+	HPV16	-	4	911	chr17	69038946	69038902	+	HPV16:911	38	2
subset.insertion_seqs.fa	chr15~32727870~-~HPV16~911~+	HPV16	-	4	911	chr15	32727870	32727826	+	HPV16:911	40	2
subset.insertion_seqs.fa	chr15~31602825~-~HPV16~911~+	HPV16	-	4	911	chr15	31602825	31602788	+	HPV16:911	37	2
subset.insertion_seqs.fa	chr13~99401549~-~HPV16~911~+	HPV16	-	4	911	chr13	99401549	99401508	+	HPV16:911	40	2
subset.insertion_seqs.fa	chr13~39332600~-~HPV16~911~+	HPV16	-	4	911	chr13	39332600	39332556	+	HPV16:911	40	2
subset.insertion_seqs.fa	chr13~74935224~-~HPV16~911~+	HPV16	-	1	911	chr13	74935224	74935179	+	HPV16:911	40	1
subset.insertion_seqs.fa	chr12~45136835~-~HPV16~911~+	HPV16	-	1	911	chr12	45136835	45136795	+	HPV16:911	38	1
subset.insertion_seqs.fa	chr12~126081834~-~HPV16~911~+	HPV16	-	4	911	chr12	126081834	126081790	+	HPV16:911	40	2
subset.insertion_seqs.fa	chr12~73971182~-~HPV16~911~+	HPV16	-	4	911	chr12	73971182	73971138	+	HPV16:911	39	2
subset.insertion_seqs.fa	chr11~85730969~-~HPV16~911~+	HPV16	-	4	911	chr11	85730969	85730928	+	HPV16:911	40	2
subset.insertion_seqs.fa	chr11~86842654~-~HPV16~911~+	HPV16	-	1	911	chr11	86842654	86842613	+	HPV16:911	39	1
subset.insertion_seqs.fa	chr11~62161154~-~HPV16~911~+	HPV16	-	4	911	chr11	62161154	62161110	+	HPV16:911	40	2
subset.insertion_seqs.fa	chr1~78207806~-~HPV16~911~+	HPV16	-	4	911	chr1	78207806	78207766	+	HPV16:911	40	2
subset.insertion_seqs.fa	chr1~100824434~-~HPV16~911~+	HPV16	-	4	911	chr1	100824434	100824394	+	HPV16:911	40	2
subset.insertion_seqs.fa	chrY~12849236~-~HPV16~911~-	HPV16	-	1	911	chrY	12849236	12849276	-	HPV16:911	39	1
subset.insertion_seqs.fa	chr9~106200121~-~HPV16~911~-	HPV16	-	4	911	chr9	106200121	106200162	-	HPV16:911	40	2
subset.insertion_seqs.fa	chr9~1067937~-~HPV16~911~-	HPV16	-	4	911	chr9	1067937	1067982	-	HPV16:911	41	2
subset.insertion_seqs.fa	chr9~5255993~-~HPV16~911~-	HPV16	-	4	911	chr9	5255993	5256034	-	HPV16:911	39	2
subset.insertion_seqs.fa	chr9~4249401~-~HPV16~911~-	HPV16	-	4	911	chr9	4249401	4249446	-	HPV16:911	40	2
subset.insertion_seqs.fa	chr9~68588972~-~HPV16~911~-	HPV16	-	4	911	chr9	68588972	68589016	-	HPV16:911	40	2
subset.insertion_seqs.fa	chr9~121129417~-~HPV16~911~-	HPV16	-	4	911	chr9	121129417	121129461	-	HPV16:911	39	2
subset.insertion_seqs.fa	chr8~79556410~-~HPV16~911~-	HPV16	-	1	911	chr8	79556410	79556455	-	HPV16:911	40	1
subset.insertion_seqs.fa	chr8~84403958~-~HPV16~911~-	HPV16	-	4	911	chr8	84403958	84404002	-	HPV16:911	40	2
subset.insertion_seqs.fa	chr8~56632171~-~HPV16~911~-	HPV16	-	4	911	chr8	56632171	56632214	-	HPV16:911	39	2
subset.insertion_seqs.fa	chr7~51532330~-~HPV16~911~-	HPV16	-	1	911	chr7	51532330	51532371	-	HPV16:911	40	1
subset.insertion_seqs.fa	chr7~82581448~-~HPV16~911~-	HPV16	-	4	911	chr7	82581448	82581488	-	HPV16:911	39	2
subset.insertion_seqs.fa	chr7~55290710~-~HPV16~911~-	HPV16	-	4	911	chr7	55290710	55290754	-	HPV16:911	40	2
subset.insertion_seqs.fa	chr6~80121641~-~HPV16~911~-	HPV16	-	4	911	chr6	80121641	80121682	-	HPV16:911	39	2
subset.insertion_seqs.fa	chr6~26842936~-~HPV16~911~-	HPV16	-	1	911	chr6	26842936	26842981	-	HPV16:911	40	1
subset.insertion_seqs.fa	chr6~63755912~-~HPV16~911~-	HPV16	-	4	911	chr6	63755912	63755956	-	HPV16:911	40	2
subset.insertion_seqs.fa	chr6~68215036~-~HPV16~911~-	HPV16	-	1	911	chr6	68215036	68215081	-	HPV16:911	40	1
subset.insertion_seqs.fa	chr6~70455208~-~HPV16~911~-	HPV16	-	1	911	chr6	70455208	70455253	-	HPV16:911	40	1
subset.insertion_seqs.fa	chr6~85874692~-~HPV16~911~-	HPV16	-	4	911	chr6	85874692	85874736	-	HPV16:911	40	2
subset.insertion_seqs.fa	chr5~147606956~-~HPV16~911~-	HPV16	-	4	911	chr5	147606956	147607000	-	HPV16:911	41	2
subset.insertion_seqs.fa	chr5~20987935~-~HPV16~911~-	HPV16	-	4	911	chr5	20987935	20987980	-	HPV16:911	40	2
subset.insertion_seqs.fa	chr5~80842687~-~HPV16~911~-	HPV16	-	4	911	chr5	80842687	80842732	-	HPV16:911	40	2
subset.insertion_seqs.fa	chr4~115706845~-~HPV16~911~-	HPV16	-	4	911	chr4	115706845	115706890	-	HPV16:911	41	2
subset.insertion_seqs.fa	chr4~52769947~-~HPV16~911~-	HPV16	-	1	911	chr4	52769947	52769992	-	HPV16:911	40	1
subset.insertion_seqs.fa	chr4~19864584~-~HPV16~911~-	HPV16	-	1	911	chr4	19864584	19864625	-	HPV16:911	38	1
subset.insertion_seqs.fa	chr3~79198817~-~HPV16~911~-	HPV16	-	4	911	chr3	79198817	79198858	-	HPV16:911	40	2
subset.insertion_seqs.fa	chr3~166905666~-~HPV16~911~-	HPV16	-	4	911	chr3	166905666	166905706	-	HPV16:911	40	2
subset.insertion_seqs.fa	chr3~170971232~-~HPV16~911~-	HPV16	-	1	911	chr3	170971232	170971273	-	HPV16:911	40	1
subset.insertion_seqs.fa	chr3~26126244~-~HPV16~911~-	HPV16	-	4	911	chr3	26126244	26126288	-	HPV16:911	41	2
subset.insertion_seqs.fa	chr3~26811204~-~HPV16~911~-	HPV16	-	4	911	chr3	26811204	26811248	-	HPV16:911	41	2
subset.insertion_seqs.fa	chr3~103544265~-~HPV16~911~-	HPV16	-	1	911	chr3	103544265	103544309	-	HPV16:911	40	1
subset.insertion_seqs.fa	chr3~4239553~-~HPV16~911~-	HPV16	-	1	911	chr3	4239553	4239598	-	HPV16:911	40	1
subset.insertion_seqs.fa	chr3~21245366~-~HPV16~911~-	HPV16	-	1	911	chr3	21245366	21245411	-	HPV16:911	40	1
subset.insertion_seqs.fa	chr21~23168144~-~HPV16~911~-	HPV16	-	1	911	chr21	23168144	23168189	-	HPV16:911	41	1
subset.insertion_seqs.fa	chr2~204801493~-~HPV16~911~-	HPV16	-	4	911	chr2	204801493	204801534	-	HPV16:911	40	2
subset.insertion_seqs.fa	chr2~104625512~-~HPV16~911~-	HPV16	-	4	911	chr2	104625512	104625556	-	HPV16:911	40	2
subset.insertion_seqs.fa	chr17~56335498~-~HPV16~911~-	HPV16	-	1	911	chr17	56335498	56335543	-	HPV16:911	40	1
subset.insertion_seqs.fa	chr16~17006021~-~HPV16~911~-	HPV16	-	1	911	chr16	17006021	17006066	-	HPV16:911	40	1
subset.insertion_seqs.fa	chr14~34738989~-~HPV16~911~-	HPV16	-	1	911	chr14	34738989	34739034	-	HPV16:911	41	1
subset.insertion_seqs.fa	chr14~56361370~-~HPV16~911~-	HPV16	-	1	911	chr14	56361370	56361415	-	HPV16:911	41	1
subset.insertion_seqs.fa	chr14~35586232~-~HPV16~911~-	HPV16	-	4	911	chr14	35586232	35586276	-	HPV16:911	39	2
subset.insertion_seqs.fa	chr13~31457601~-~HPV16~911~-	HPV16	-	1	911	chr13	31457601	31457646	-	HPV16:911	41	1
subset.insertion_seqs.fa	chr13~52717125~-~HPV16~911~-	HPV16	-	1	911	chr13	52717125	52717170	-	HPV16:911	41	1
subset.insertion_seqs.fa	chr12~63489891~-~HPV16~911~-	HPV16	-	1	911	chr12	63489891	63489932	-	HPV16:911	40	1
subset.insertion_seqs.fa	chr12~77092241~-~HPV16~911~-	HPV16	-	4	911	chr12	77092241	77092282	-	HPV16:911	39	2
subset.insertion_seqs.fa	chr12~84039563~-~HPV16~911~-	HPV16	-	1	911	chr12	84039563	84039595	-	HPV16:911	32	1
subset.insertion_seqs.fa	chr11~4440160~-~HPV16~911~-	HPV16	-	4	911	chr11	4440160	4440196	-	HPV16:911	37	2
subset.insertion_seqs.fa	chr10~126762811~-~HPV16~911~-	HPV16	-	1	911	chr10	126762811	126762856	-	HPV16:911	41	1
subset.insertion_seqs.fa	chr1~236188109~-~HPV16~911~-	HPV16	-	1	911	chr1	236188109	236188150	-	HPV16:911	40	1
subset.insertion_seqs.fa	chr1~168994412~-~HPV16~911~-	HPV16	-	1	911	chr1	168994412	168994452	-	HPV16:911	39	1
subset.insertion_seqs.fa	chr1~153316041~-~HPV16~911~-	HPV16	-	1	911	chr1	153316041	153316086	-	HPV16:911	40	1
subset.insertion_seqs.fa	chr1~174646990~-~HPV16~911~-	HPV16	-	4	911	chr1	174646990	174647034	-	HPV16:911	40	2
subset.insertion_seqs.fa	chr3~65254556~-~HPV16~911~-	HPV16	-	1	911	chr3	65254556	65254596	-	HPV16:911	36	1
subset.insertion_seqs.fa	chrX~155649992~-~HPV16~912~+	HPV16	-	1	912	chrX	155649992	155649965	+	HPV16:912	27	1
subset.insertion_seqs.fa	chrX~111186517~-~HPV16~912~+	HPV16	-	1	912	chrX	111186517	111186490	+	HPV16:912	27	1
subset.insertion_seqs.fa	chrX~42511394~-~HPV16~912~+	HPV16	-	1	912	chrX	42511394	42511368	+	HPV16:912	26	1
subset.insertion_seqs.fa	chr8~111989934~-~HPV16~912~+	HPV16	-	1	912	chr8	111989934	111989907	+	HPV16:912	27	1
subset.insertion_seqs.fa	chr8~78754273~-~HPV16~912~+	HPV16	-	1	912	chr8	78754273	78754246	+	HPV16:912	27	1
subset.insertion_seqs.fa	chr8~25527965~-~HPV16~912~+	HPV16	-	1	912	chr8	25527965	25527938	+	HPV16:912	27	1
subset.insertion_seqs.fa	chr7~107536496~-~HPV16~912~+	HPV16	-	1	912	chr7	107536496	107536468	+	HPV16:912	28	1
subset.insertion_seqs.fa	chr6~76200718~-~HPV16~912~+	HPV16	-	1	912	chr6	76200718	76200691	+	HPV16:912	27	1
subset.insertion_seqs.fa	chr6~65564004~-~HPV16~912~+	HPV16	-	1	912	chr6	65564004	65563977	+	HPV16:912	27	1
subset.insertion_seqs.fa	chr6~77522798~-~HPV16~912~+	HPV16	-	1	912	chr6	77522798	77522770	+	HPV16:912	27	1
subset.insertion_seqs.fa	chr6~67615573~-~HPV16~912~+	HPV16	-	1	912	chr6	67615573	67615547	+	HPV16:912	26	1
subset.insertion_seqs.fa	chr5~100784409~-~HPV16~912~+	HPV16	-	1	912	chr5	100784409	100784382	+	HPV16:912	27	1
subset.insertion_seqs.fa	chr3~110844076~-~HPV16~912~+	HPV16	-	1	912	chr3	110844076	110844049	+	HPV16:912	26	1
subset.insertion_seqs.fa	chr22~22971379~-~HPV16~912~+	HPV16	-	1	912	chr22	22971379	22971352	+	HPV16:912	27	1
subset.insertion_seqs.fa	chr21~16883165~-~HPV16~912~+	HPV16	-	1	912	chr21	16883165	16883138	+	HPV16:912	26	1
subset.insertion_seqs.fa	chr19~22982247~-~HPV16~912~+	HPV16	-	1	912	chr19	22982247	22982221	+	HPV16:912	26	1
subset.insertion_seqs.fa	chr14~66298837~-~HPV16~912~+	HPV16	-	1	912	chr14	66298837	66298810	+	HPV16:912	26	1
subset.insertion_seqs.fa	chr12~60239004~-~HPV16~912~+	HPV16	-	1	912	chr12	60239004	60238976	+	HPV16:912	28	1
subset.insertion_seqs.fa	chr12~33467098~-~HPV16~912~+	HPV16	-	1	912	chr12	33467098	33467071	+	HPV16:912	27	1
subset.insertion_seqs.fa	chr12~20955475~-~HPV16~912~+	HPV16	-	1	912	chr12	20955475	20955448	+	HPV16:912	27	1
subset.insertion_seqs.fa	chr10~118865047~-~HPV16~912~+	HPV16	-	1	912	chr10	118865047	118865020	+	HPV16:912	27	1
subset.insertion_seqs.fa	chr1~226998028~-~HPV16~912~+	HPV16	-	1	912	chr1	226998028	226998001	+	HPV16:912	27	1
subset.insertion_seqs.fa	chrX~100158377~-~HPV16~912~-	HPV16	-	1	912	chrX	100158377	100158404	-	HPV16:912	27	1
subset.insertion_seqs.fa	chrX~75720410~-~HPV16~912~-	HPV16	-	1	912	chrX	75720410	75720437	-	HPV16:912	27	1
subset.insertion_seqs.fa	chrX~124973683~-~HPV16~912~-	HPV16	-	1	912	chrX	124973683	124973709	-	HPV16:912	26	1
subset.insertion_seqs.fa	chrX~78479477~-~HPV16~912~-	HPV16	-	1	912	chrX	78479477	78479503	-	HPV16:912	26	1
subset.insertion_seqs.fa	chr9~21271412~-~HPV16~912~-	HPV16	-	1	912	chr9	21271412	21271438	-	HPV16:912	26	1
subset.insertion_seqs.fa	chr8~140903782~-~HPV16~912~-	HPV16	-	1	912	chr8	140903782	140903809	-	HPV16:912	27	1
subset.insertion_seqs.fa	chr8~48387095~-~HPV16~912~-	HPV16	-	1	912	chr8	48387095	48387122	-	HPV16:912	27	1
subset.insertion_seqs.fa	chr7~21341128~-~HPV16~912~-	HPV16	-	1	912	chr7	21341128	21341155	-	HPV16:912	27	1
subset.insertion_seqs.fa	chr6~117806763~-~HPV16~912~-	HPV16	-	1	912	chr6	117806763	117806790	-	HPV16:912	27	1
subset.insertion_seqs.fa	chr5~130512519~-~HPV16~912~-	HPV16	-	1	912	chr5	130512519	130512547	-	HPV16:912	28	1
subset.insertion_seqs.fa	chr5~66218676~-~HPV16~912~-	HPV16	-	1	912	chr5	66218676	66218703	-	HPV16:912	27	1
subset.insertion_seqs.fa	chr4~180857644~-~HPV16~912~-	HPV16	-	1	912	chr4	180857644	180857672	-	HPV16:912	28	1
subset.insertion_seqs.fa	chr4~165267098~-~HPV16~912~-	HPV16	-	1	912	chr4	165267098	165267126	-	HPV16:912	28	1
subset.insertion_seqs.fa	chr4~143125220~-~HPV16~912~-	HPV16	-	1	912	chr4	143125220	143125247	-	HPV16:912	27	1
subset.insertion_seqs.fa	chr4~111916496~-~HPV16~912~-	HPV16	-	1	912	chr4	111916496	111916523	-	HPV16:912	27	1
subset.insertion_seqs.fa	chr4~94951059~-~HPV16~912~-	HPV16	-	1	912	chr4	94951059	94951087	-	HPV16:912	27	1
subset.insertion_seqs.fa	chr4~173612186~-~HPV16~912~-	HPV16	-	1	912	chr4	173612186	173612213	-	HPV16:912	26	1
subset.insertion_seqs.fa	chr3~106220189~-~HPV16~912~-	HPV16	-	1	912	chr3	106220189	106220217	-	HPV16:912	28	1
subset.insertion_seqs.fa	chr3~166396240~-~HPV16~912~-	HPV16	-	1	912	chr3	166396240	166396267	-	HPV16:912	27	1
subset.insertion_seqs.fa	chr22~35026738~-~HPV16~912~-	HPV16	-	1	912	chr22	35026738	35026765	-	HPV16:912	27	1
subset.insertion_seqs.fa	chr20~19846505~-~HPV16~912~-	HPV16	-	1	912	chr20	19846505	19846532	-	HPV16:912	27	1
subset.insertion_seqs.fa	chr2~161099576~-~HPV16~912~-	HPV16	-	1	912	chr2	161099576	161099603	-	HPV16:912	27	1
subset.insertion_seqs.fa	chr2~147517809~-~HPV16~912~-	HPV16	-	1	912	chr2	147517809	147517836	-	HPV16:912	27	1
subset.insertion_seqs.fa	chr2~56600157~-~HPV16~912~-	HPV16	-	1	912	chr2	56600157	56600184	-	HPV16:912	27	1
subset.insertion_seqs.fa	chr18~44162578~-~HPV16~912~-	HPV16	-	1	912	chr18	44162578	44162605	-	HPV16:912	27	1
subset.insertion_seqs.fa	chr18~43262348~-~HPV16~912~-	HPV16	-	1	912	chr18	43262348	43262374	-	HPV16:912	26	1
subset.insertion_seqs.fa	chr11~40846936~-~HPV16~912~-	HPV16	-	1	912	chr11	40846936	40846964	-	HPV16:912	28	1
subset.insertion_seqs.fa	chr11~97194510~-~HPV16~912~-	HPV16	-	1	912	chr11	97194510	97194537	-	HPV16:912	27	1
subset.insertion_seqs.fa	chr11~24850899~-~HPV16~912~-	HPV16	-	1	912	chr11	24850899	24850926	-	HPV16:912	27	1
subset.insertion_seqs.fa	chr1~87068344~-~HPV16~912~-	HPV16	-	1	912	chr1	87068344	87068371	-	HPV16:912	27	1
subset.insertion_seqs.fa	chr8~137899364~+~HPV16~1002~-	HPV16	+	10	1002	chr8	137899364	137899328	-	HPV16:1002	37	4
subset.insertion_seqs.fa	chr8~137899364~+~HPV16~1001~-	HPV16	+	7	1001	chr8	137899364	137899323	-	HPV16:1001	41	1
subset.insertion_seqs.fa	chr5~95896789~+~HPV16~1283~-	HPV16	+	10	1283	chr5	95896789	95896756	-	HPV16:1283	35	2
subset.insertion_seqs.fa	chr9~121708469~+~HPV16~1396~+	HPV16	+	10	1396	chr9	121708469	121708507	+	HPV16:1396	42	10
subset.insertion_seqs.fa	chr9~13662632~-~HPV16~1446~+	HPV16	-	4	1446	chr9	13662632	13662591	+	HPV16:1446	42	2
subset.insertion_seqs.fa	chr17~55102770~-~HPV16~1446~+	HPV16	-	1	1446	chr17	55102770	55102725	+	HPV16:1446	41	1
subset.insertion_seqs.fa	chr14~37755049~-~HPV16~1446~+	HPV16	-	4	1446	chr14	37755049	37755012	+	HPV16:1446	40	5
subset.insertion_seqs.fa	chr13~94819619~-~HPV16~1446~+	HPV16	-	4	1446	chr13	94819619	94819581	+	HPV16:1446	39	4
subset.insertion_seqs.fa	chrX~146124702~-~HPV16~1446~-	HPV16	-	4	1446	chrX	146124702	146124739	-	HPV16:1446	41	5
subset.insertion_seqs.fa	chr6~116506384~-~HPV16~1446~-	HPV16	-	4	1446	chr6	116506384	116506425	-	HPV16:1446	41	2
subset.insertion_seqs.fa	chr6~109595371~-~HPV16~1446~-	HPV16	-	4	1446	chr6	109595371	109595412	-	HPV16:1446	41	2
subset.insertion_seqs.fa	chr2~17466358~-~HPV16~1446~-	HPV16	-	4	1446	chr2	17466358	17466395	-	HPV16:1446	39	4
subset.insertion_seqs.fa	chr15~31627732~-~HPV16~1446~+	HPV16	-	4	1446	chr15	31627732	31627695	+	HPV16:1446	38	3
subset.insertion_seqs.fa	chr13~94732463~-~HPV16~1446~+	HPV16	-	10	1446	chr13	94732463	94732428	+	HPV16:1446	39	12
subset.insertion_seqs.fa	chr4~157031280~-~HPV16~1446~-	HPV16	-	4	1446	chr4	157031280	157031316	-	HPV16:1446	37	3
subset.insertion_seqs.fa	chr8~51690811~-~HPV16~1446~+	HPV16	-	1	1446	chr8	51690811	51690777	+	HPV16:1446	33	1
subset.insertion_seqs.fa	chr6~22988142~-~HPV16~1446~+	HPV16	-	4	1446	chr6	22988142	22988110	+	HPV16:1446	35	8
subset.insertion_seqs.fa	chr5~144495869~-~HPV16~1446~+	HPV16	-	1	1446	chr5	144495869	144495835	+	HPV16:1446	33	1
subset.insertion_seqs.fa	chr3~170663032~-~HPV16~1446~+	HPV16	-	4	1446	chr3	170663032	170662999	+	HPV16:1446	38	9
subset.insertion_seqs.fa	chr3~51346780~-~HPV16~1446~+	HPV16	-	4	1446	chr3	51346780	51346747	+	HPV16:1446	38	9
subset.insertion_seqs.fa	chr20~55380634~-~HPV16~1446~+	HPV16	-	4	1446	chr20	55380634	55380601	+	HPV16:1446	38	9
subset.insertion_seqs.fa	chr2~109112274~-~HPV16~1446~+	HPV16	-	1	1446	chr2	109112274	109112240	+	HPV16:1446	33	1
subset.insertion_seqs.fa	chr15~30849248~-~HPV16~1446~+	HPV16	-	1	1446	chr15	30849248	30849214	+	HPV16:1446	33	1
subset.insertion_seqs.fa	chr11~90044417~-~HPV16~1446~+	HPV16	-	4	1446	chr11	90044417	90044384	+	HPV16:1446	37	7
subset.insertion_seqs.fa	chrY~16990435~-~HPV16~1446~-	HPV16	-	4	1446	chrY	16990435	16990468	-	HPV16:1446	38	9
subset.insertion_seqs.fa	chr9~60989559~-~HPV16~1446~-	HPV16	-	1	1446	chr9	60989559	60989593	-	HPV16:1446	33	1
subset.insertion_seqs.fa	chr8~106118803~-~HPV16~1446~-	HPV16	-	4	1446	chr8	106118803	106118836	-	HPV16:1446	38	9
subset.insertion_seqs.fa	chr4~157696808~-~HPV16~1446~-	HPV16	-	1	1446	chr4	157696808	157696842	-	HPV16:1446	33	1
